"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2009","SE",491262,584.125560538116,"2",1952,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",49126,56,"0","1","0","0",57
"2009","SE",492051,584.125560538116,"2",1944,"1","1","4","2","13","3","NA","NA","NA","25","NA","NA",49205,64,"2","0.7285714286","0","0",65
"2009","SE",492052,584.125560538116,"1",1944,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",49205,64,"0","1","0","0",65
"2009","SE",492061,584.125560538116,"3",1948,"1","1","1","2","NA","3","NA","NA","NA","0","NA","NA",49206,60,"0","99","0","0",61
"2009","SE",492062,584.125560538116,"1",1948,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",49206,60,"0","0.7285714286","0","0",61
"2009","SE",492161,584.125560538116,"1",1938,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",49216,70,"2","99","0","101",70
"2009","SE",492162,584.125560538116,"3",1941,"1","1","2","2","13","3","NA","NA","NA","NA","NA","0",49216,67,"0","0.7285714286","0","0",68
"2009","SE",492311,584.125560538116,"3",1979,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",49231,29,"0","0.7285714286","0","0",29
"2009","SE",492312,584.125560538116,"2",1977,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",49231,31,"0","99","0","0",32
"2009","SE",492431,584.125560538116,"1",1969,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",49243,39,"2","0.7285714286","0","0",40
"2009","SE",492432,584.125560538116,"4",1993,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49243,15,"0","1","0","0",16
"2009","SE",492441,584.125560538116,"4",1953,"1","1","4","3","13","3","NA","30","NA","NA","NA","NA",49244,55,"0","1","0","100",56
"2009","SE",492442,584.125560538116,"4",1956,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49244,52,"0","99","0","0",53
"2009","SE",492451,584.125560538116,"4",1934,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",49245,74,"2","0.5","0","0",75
"2009","SE",492452,584.125560538116,"4",1933,"1","1","3","3","13","3","NA","30","NA","NA","NA","NA",49245,75,"0","1","1","0",76
"2009","SE",492751,584.125560538116,"4",1933,"2","1","4","3","13","3","NA","30","0","NA","0","NA",49275,75,"0","0.7444316039","0","0",76
"2009","SE",492752,584.125560538116,"3",1928,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49275,80,"2","1","0","0",80
"2009","SE",492861,584.125560538116,"2",1978,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49286,30,"0","1","0","101",30
"2009","SE",492862,584.125560538116,"1",1979,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",49286,29,"0","99","0","0",30
"2009","SE",492961,584.125560538116,"2",1944,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49296,64,"0","99","0","0",65
"2009","SE",492962,584.125560538116,"3",1945,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",49296,63,"0","99","0","0",64
"2009","SE",493141,584.125560538116,"1",1981,"2","1","4","3","13","3","NA","NA","NA","32","0","NA",49314,27,"0","1","0","0",28
"2009","SE",493142,584.125560538116,"3",1978,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49314,30,"2","99","1","100",30
"2009","SE",493241,584.125560538116,"1",1952,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",49324,56,"0","99","0","0",56
"2009","SE",493242,584.125560538116,"3",1938,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",49324,70,"0","99","0","0",71
"2009","SE",493571,584.125560538116,"3",1933,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",49357,75,"0","0.7285714286","0","0",75
"2009","SE",493572,584.125560538116,"1",1934,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",49357,74,"0","99","0","0",75
"2009","SE",493641,584.125560538116,"1",1943,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",49364,65,"0","99","0","0",65
"2009","SE",493642,584.125560538116,"4",1949,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49364,59,"2","0.1021395298","0","0",60
"2009","SE",493831,584.125560538116,"3",1951,"1","1","4","3","13","3","NA","30","10","NA","NA","0",49383,57,"2","1","0","0",58
"2009","SE",493832,584.125560538116,"1",1948,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",49383,60,"2","1","0","0",61
"2009","SE",493871,584.125560538116,"3",1928,"2","1","1","2","13","3","NA","NA","12","NA","0","NA",49387,80,"0","0.4908110989","0","0",80
"2009","SE",493872,584.125560538116,"3",1931,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",49387,77,"2","0.7285714286","0","0",78
"2009","SE",494031,584.125560538116,"4",1942,"2","1","4","3","13","3","NA","30","NA","NA","NA","NA",49403,66,"2","1","0","0",67
"2009","SE",494032,584.125560538116,"2",1944,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49403,64,"0","99","0","0",64
"2009","SE",494081,584.125560538116,"1",1939,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",49408,69,"0","99","0","0",70
"2009","SE",494082,584.125560538116,"2",1945,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",49408,63,"0","99","0","0",64
"2009","SE",494361,584.125560538116,"4",1930,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",49436,78,"2","1","0","0",79
"2009","SE",494362,584.125560538116,"2",1928,"1","1","1","2","NA","3","NA","NA","0","0","0","NA",49436,80,"0","0.7285714286","0","0",80
"2009","SE",494681,584.125560538116,"2",1948,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",49468,60,"2","0.0833333333","0","0",61
"2009","SE",494682,584.125560538116,"1",1943,"1","1","NA","4","13","NA","NA","NA","0","NA","NA","0",49468,65,"2","99","0","0",66
"2009","SE",494771,584.125560538116,"2",1978,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",49477,30,"0","0","0","0",30
"2009","SE",494772,584.125560538116,"2",1975,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",49477,33,"0","99","0","0",33
"2009","SE",494801,584.125560538116,"1",1945,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49480,63,"0","0.1388888889","0","0",63
"2009","SE",494802,584.125560538116,"1",1947,"2","1","3","2","13","3","NA","NA","NA","NA","0","NA",49480,61,"0","0.5","0","0",61
"2009","SE",494821,584.125560538116,"2",1977,"1","1","1","3","13","3","NA","NA","NA","0","0","NA",49482,31,"0","0.7394027982","0","0",32
"2009","SE",494822,584.125560538116,"3",1977,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",49482,31,"2","1","0","0",31
"2009","SE",494831,584.125560538116,"3",1982,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",49483,26,"2","1","0","101",27
"2009","SE",494832,584.125560538116,"3",1983,"2","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",49483,25,"2","99","0","0",25
"2009","SE",494851,584.125560538116,"3",1943,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",49485,65,"2","0.519047619","0","100",66
"2009","SE",494852,584.125560538116,"3",1942,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",49485,66,"0","99","0","0",66
"2009","SE",494891,584.125560538116,"1",1950,"2","1","3","4","NA","3","NA","NA","NA","NA","NA","NA",49489,58,"0","0","0","0",58
"2009","SE",494892,584.125560538116,"1",1943,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",49489,65,"2","0.8909863295","0","0",65
"2009","SE",494951,584.125560538116,"3",1957,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",49495,51,"2","0.5","0","0",51
"2009","SE",494952,584.125560538116,"3",1957,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","0",49495,51,"1","99","0","10",51
"2009","SE",495061,584.125560538116,"1",1986,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",49506,22,"2","99","0","0",22
"2009","SE",495062,584.125560538116,"3",1978,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",49506,30,"2","0","0","0",31
"2009","SE",495271,584.125560538116,"2",1928,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",49527,80,"0","0.7383671908","0","0",80
"2009","SE",495272,584.125560538116,"4",1961,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",49527,47,"0","99","0","0",48
"2009","SE",495321,584.125560538116,"1",1943,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",49532,65,"0","1","0","100",66
"2009","SE",495322,584.125560538116,"4",1942,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","0",49532,66,"2","99","0","0",66
"2009","SE",495391,584.125560538116,"1",1958,"2","1","3","4","NA","3","NA","NA","NA","NA","NA","NA",49539,50,"2","0.9619047619","0","0",51
"2009","SE",495392,584.125560538116,"3",1988,"1","1","1","2","13","3","NA","NA","NA","35","0","0",49539,20,"0","99","0","100",21
"2009","SE",495401,584.125560538116,"2",1948,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",49540,60,"0","0.5380952381","0","0",60
"2009","SE",495402,584.125560538116,"4",1945,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","0",49540,63,"0","0.7285714286","0","0",64
"2009","SE",495531,584.125560538116,"2",1937,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",49553,71,"0","99","1","101",72
"2009","SE",495532,584.125560538116,"2",1939,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","0",49553,69,"0","1","0","0",70
"2009","SE",495561,584.125560538116,"3",1959,"1","1","4","4","13","3","NA","NA","10","40","NA","NA",49556,49,"0","1","0","0",49
"2009","SE",495562,584.125560538116,"1",1959,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","0",49556,49,"0","0.7285714286","0","0",50
"2009","SE",495661,584.125560538116,"1",1962,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",49566,46,"0","0.5","0","0",47
"2009","SE",495662,584.125560538116,"4",1956,"1","1","4","2","13","3","NA","30","NA","NA","NA","0",49566,52,"0","99","0","0",53
"2009","SE",495871,584.125560538116,"2",1943,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","0",49587,65,"2","1","0","0",66
"2009","SE",495872,584.125560538116,"2",1945,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",49587,63,"0","1","0","0",63
"2009","SE",496241,584.125560538116,"2",1960,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",49624,48,"0","1","0","100",48
"2009","SE",496242,584.125560538116,"4",1961,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",49624,47,"2","99","0","0",48
"2009","SE",496281,584.125560538116,"4",1947,"2","1","4","2","13","3","NA","NA","NA","0","NA","NA",49628,61,"0","99","0","0",61
"2009","SE",496282,584.125560538116,"3",1945,"1","1","1","2","NA","3","NA","NA","NA","15","NA","NA",49628,63,"2","1","0","0",64
"2009","SE",496331,584.125560538116,"1",1982,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",49633,26,"0","0.2285714286","0","0",27
"2009","SE",496332,584.125560538116,"2",1986,"2","1","2","4","13","3","NA","NA","NA","NA","NA","NA",49633,22,"2","0.7285714286","0","0",22
"2009","SE",496421,584.125560538116,"4",1958,"2","1","1","2","13","3","NA","30","NA","NA","0","NA",49642,50,"0","1","0","0",51
"2009","SE",496422,584.125560538116,"3",1992,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",49642,16,"2","99","0","1",16
"2009","SE",496491,584.125560538116,"4",1941,"1","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA",49649,67,"0","0.9166666667","0","0",68
"2009","SE",496492,584.125560538116,"2",1943,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",49649,65,"2","1","0","1",66
"2009","SE",496631,584.125560538116,"1",1928,"1","1","3","2","13","3","NA","NA","0","NA","NA","NA",49663,80,"0","1","0","0",80
"2009","SE",496632,584.125560538116,"4",1936,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",49663,72,"0","1","0","0",72
"2009","SE",496641,584.125560538116,"4",1956,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",49664,52,"0","1","0","0",53
"2009","SE",496642,584.125560538116,"3",1958,"2","1","1","2","NA","3","NA","NA","0","NA","NA","NA",49664,50,"0","99","0","0",51
"2009","SE",496661,584.125560538116,"4",1930,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",49666,78,"0","99","0","100",78
"2009","SE",496662,584.125560538116,"3",1928,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",49666,80,"0","0.6666666667","0","0",80
"2009","SE",496761,584.125560538116,"3",1958,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",49676,50,"2","99","0","0",51
"2009","SE",496762,584.125560538116,"3",1992,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",49676,16,"0","0","0","0",16
"2009","SE",496811,584.125560538116,"3",1943,"1","1","3","2","13","3","NA","NA","NA","NA","0","0",49681,65,"0","0.5","0","1",66
"2009","SE",496812,584.125560538116,"4",1945,"2","1","4","2","13","NA","NA","30","NA","NA","NA","NA",49681,63,"2","1","0","0",64
"2009","SE",497081,584.125560538116,"1",1958,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",49708,50,"2","0.7285714286","0","0",51
"2009","SE",497082,584.125560538116,"3",1998,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",49708,10,"0","99","0","101",11
"2009","SE",497121,584.125560538116,"3",1947,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",49712,61,"2","99","0","0",62
"2009","SE",497122,584.125560538116,"4",1944,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",49712,64,"0","0.1333333333","0","100",65
"2009","SE",497191,584.125560538116,"4",1933,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",49719,75,"0","99","0","0",75
"2009","SE",497192,584.125560538116,"1",1931,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",49719,77,"2","0","0","0",78
"2009","SE",497311,584.125560538116,"1",1955,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",49731,53,"0","1","0","100",54
"2009","SE",497312,584.125560538116,"4",1952,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",49731,56,"0","0","0","0",57
"2009","SE",497881,584.125560538116,"3",1974,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",49788,34,"0","0.7285714286","0","0",35
"2009","SE",497882,584.125560538116,"4",1997,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",49788,11,"0","0.4571428571","0","0",12
"2009","SE",497891,584.125560538116,"3",1961,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","0",49789,47,"2","0.7285714286","0","0",48
"2009","SE",497892,584.125560538116,"1",1999,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","0",49789,9,"2","1","0","0",10
"2009","SE",498021,584.125560538116,"1",1950,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",49802,58,"2","99","0","0",59
"2009","SE",498022,584.125560538116,"1",1953,"2","1","1","3","13","3","NA","NA","0","NA","NA","NA",49802,55,"2","0","0","0",56
"2009","SE",498051,584.125560538116,"4",1937,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",49805,71,"0","1","0","0",72
"2009","SE",498052,584.125560538116,"1",1934,"1","1","4","2","13","3","NA","NA","NA","33","NA","NA",49805,74,"0","1","0","0",74
"2009","SE",498171,584.125560538116,"2",1972,"2","1","3","4","13","5","NA","NA","NA","NA","NA","NA",49817,36,"0","0.7285714286","0","1",37
"2009","SE",498172,584.125560538116,"4",2005,"1","1","4","2","13","3","NA","NA","10","NA","NA","NA",49817,3,"0","99","0","0",4
"2009","SE",498191,584.125560538116,"4",1988,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",49819,20,"2","1","0","0",20
"2009","SE",498192,584.125560538116,"4",1986,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",49819,22,"0","0.7285714286","0","0",23
"2009","SE",498231,584.125560538116,"1",1947,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",49823,61,"2","0.7285714286","0","0",62
"2009","SE",498232,584.125560538116,"1",1946,"2","1","1","2","13","3","NA","NA","0","NA","NA","NA",49823,62,"0","1","0","0",63
"2009","SE",498301,584.125560538116,"3",1940,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49830,68,"0","0.5203398499","0","1",69
"2009","SE",498302,584.125560538116,"2",1938,"2","1","4","3","13","3","NA","30","NA","NA","NA","NA",49830,70,"0","0.4571428571","0","0",71
"2009","SE",498471,584.125560538116,"2",1934,"1","1","3","2","NA","3","NA","NA","6","NA","NA","NA",49847,74,"0","0.9285714286","0","100",74
"2009","SE",498472,584.125560538116,"2",1936,"2","1","3","2","13","3","NA","NA","NA","NA","0","NA",49847,72,"0","1","0","100",72
"2009","SE",498531,584.125560538116,"2",1944,"2","1","1","3","13","3","NA","NA","NA","0","NA","NA",49853,64,"2","99","0","100",64
"2009","SE",498532,584.125560538116,"3",1942,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",49853,66,"2","0.625","0","0",66
"2009","SE",498761,584.125560538116,"1",1950,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",49876,58,"0","99","0","0",59
"2009","SE",498762,584.125560538116,"4",1957,"2","1","3","3","NA","3","NA","NA","NA","0","NA","NA",49876,51,"0","99","0","0",51
"2009","SE",498771,584.125560538116,"3",1942,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",49877,66,"1","0.7285714286","0","0",67
"2009","SE",498772,584.125560538116,"4",1948,"1","1","2","2","13","3","NA","NA","NA","0","0","0",49877,60,"0","1","0","0",61
"2009","SE",498821,584.125560538116,"1",1932,"1","1","1","4","13","NA","NA","30","NA","NA","NA","NA",49882,76,"2","0.6071428571","0","0",77
"2009","SE",498822,584.125560538116,"3",1935,"2","1","3","4","NA","3","NA","30","NA","NA","NA","NA",49882,73,"0","1","0","0",74
"2009","SE",498841,584.125560538116,"3",1962,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",49884,46,"0","99","0","0",46
"2009","SE",498842,584.125560538116,"3",1956,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",49884,52,"0","0.5613513874","0","0",52
"2009","SE",498991,584.125560538116,"3",1982,"1","1","3","3","13","3","NA","NA","NA","NA","NA","0",49899,26,"0","1","0","0",26
"2009","SE",498992,584.125560538116,"4",1982,"2","1","3","2","13","3","NA","NA","NA","0","NA","0",49899,26,"2","0.7285714286","0","0",27
"2009","SE",499121,584.125560538116,"2",1981,"1","1","3","3","13","3","NA","NA","0","NA","NA","NA",49912,27,"0","0.5","0","0",28
"2009","SE",499122,584.125560538116,"2",1983,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",49912,25,"2","0.7916666667","0","0",25
"2009","SE",499271,584.125560538116,"3",1951,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",49927,57,"0","1","0","0",57
"2009","SE",499272,584.125560538116,"2",1945,"1","1","3","4","13","3","NA","NA","NA","NA","0","NA",49927,63,"0","99","1","0",64
"2009","SE",499331,584.125560538116,"2",1946,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",49933,62,"0","0.6343800651","0","100",63
"2009","SE",499332,584.125560538116,"1",1948,"2","1","4","3","13","3","NA","30","NA","NA","NA","NA",49933,60,"2","0.6075507863","0","101",61
"2009","SE",499351,584.125560538116,"3",1959,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",49935,49,"2","0.7285714286","0","0",49
"2009","SE",499352,584.125560538116,"3",1952,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",49935,56,"0","1","0","100",57
"2009","SE",499501,584.125560538116,"4",1971,"1","1","1","2","13","3","NA","NA","NA","25","NA","NA",49950,37,"1","0.9444444444","0","0",38
"2009","SE",499502,584.125560538116,"3",1973,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",49950,35,"0","99","0","0",35
"2009","SE",499961,584.125560538116,"2",1928,"1","1","4","4","NA","3","NA","NA","0","NA","0","NA",49996,80,"2","0.7495355511","0","0",80
"2009","SE",499962,584.125560538116,"4",1930,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",49996,78,"2","0.8142857143","0","0",79
"2009","SE",500011,584.125560538116,"3",1978,"1","1","1","2","13","3","NA","30","NA","40","NA","NA",50001,30,"0","99","0","0",31
"2009","SE",500012,584.125560538116,"2",1982,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",50001,26,"1","0.5","1","0",27
"2009","SE",500031,584.125560538116,"1",1945,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",50003,63,"0","0.7285714286","0","0",64
"2009","SE",500032,584.125560538116,"4",1951,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",50003,57,"0","0.7047619048","0","0",58
"2009","SE",500191,584.125560538116,"3",1928,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",50019,80,"0","1","0","0",80
"2009","SE",500192,584.125560538116,"2",1928,"2","1","NA","2","13","3","NA","30","0","0","NA","NA",50019,80,"0","1","0","100",80
"2009","SE",500391,584.125560538116,"3",1981,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",50039,27,"0","0.4571428571","0","0",27
"2009","SE",500392,584.125560538116,"3",1983,"2","1","3","2","13","3","NA","NA","0","NA","NA","NA",50039,25,"0","1","0","0",26
"2009","SE",500591,584.125560538116,"1",1928,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",50059,80,"2","0.3714285714","0","0",80
"2009","SE",500592,584.125560538116,"2",1930,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",50059,78,"2","99","0","0",78
"2009","SE",500621,584.125560538116,"4",1928,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",50062,80,"0","0.625","0","0",80
"2009","SE",500622,584.125560538116,"3",1935,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",50062,73,"0","1","0","0",74
"2009","SE",500801,584.125560538116,"2",1943,"2","1","1","2","13","3","NA","NA","NA","36","0","NA",50080,65,"0","0.624021891","0","0",66
"2009","SE",500802,584.125560538116,"2",1942,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",50080,66,"0","1","0","0",66
"2009","SE",500821,584.125560538116,"4",1949,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",50082,59,"0","0.6666666667","0","0",59
"2009","SE",500822,584.125560538116,"2",1948,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",50082,60,"0","0.7601699249","1","0",60
"2009","SE",500961,584.125560538116,"1",1930,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",50096,78,"2","0.7285714286","0","0",78
"2009","SE",500962,584.125560538116,"4",1929,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",50096,79,"0","0.7285714286","0","0",79
"2009","SE",500971,584.125560538116,"2",1947,"1","1","3","4","NA","3","NA","NA","NA","NA","0","NA",50097,61,"0","0.7772372079","0","100",62
"2009","SE",500972,584.125560538116,"4",1946,"2","1","4","3","13","3","NA","NA","NA","NA","NA","0",50097,62,"0","0.875","0","0",63
"2009","SE",501121,584.125560538116,"1",1950,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",50112,58,"0","99","0","0",58
"2009","SE",501122,584.125560538116,"2",1949,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",50112,59,"0","1","0","0",60
"2009","SE",501211,584.125560538116,"1",1932,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",50121,76,"0","1","0","0",77
"2009","SE",501212,584.125560538116,"2",1928,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",50121,80,"0","0.5","0","0",80
"2009","SE",501241,584.125560538116,"4",1978,"2","1","4","4","13","3","NA","NA","NA","0","NA","NA",50124,30,"0","1","0","0",31
"2009","SE",501242,584.125560538116,"2",1975,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",50124,33,"2","99","0","0",34
"2009","SE",501341,584.125560538116,"3",1949,"2","1","4","2","13","3","NA","NA","NA","0","NA","0",50134,59,"0","1","0","0",60
"2009","SE",501342,584.125560538116,"1",1934,"1","1","1","2","13","NA","NA","NA","0","15","NA","0",50134,74,"0","0.9","0","100",75
"2009","SE",501591,584.125560538116,"2",1965,"2","1","1","2","13","3","NA","30","5","NA","NA","NA",50159,43,"0","0.7285714286","0","11",44
"2009","SE",501592,584.125560538116,"3",1991,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",50159,17,"2","99","1","100",18
"2009","SE",501771,584.125560538116,"1",1932,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",50177,76,"0","0.5202380952","0","0",76
"2009","SE",501772,584.125560538116,"2",1928,"1","1","3","4","13","3","NA","NA","0","0","NA","0",50177,80,"0","99","0","0",80
"2009","SE",502151,584.125560538116,"3",1936,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",50215,72,"0","0.9547619048","0","100",73
"2009","SE",502152,584.125560538116,"2",1947,"1","1","1","2","13","3","NA","NA","NA","0","NA","0",50215,61,"2","0.7285714286","0","0",61
"2009","SE",502341,584.125560538116,"4",1946,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",50234,62,"0","99","1","0",62
"2009","SE",502342,584.125560538116,"3",1950,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",50234,58,"0","99","0","0",59
"2009","SE",502351,584.125560538116,"1",1968,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",50235,40,"0","1","0","0",41
"2009","SE",502352,584.125560538116,"1",1965,"2","1","1","3","13","1","NA","NA","NA","NA","NA","NA",50235,43,"0","1","0","100",44
"2009","SE",502361,584.125560538116,"4",1930,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",50236,78,"0","0.5595917977","0","0",78
"2009","SE",502362,584.125560538116,"2",1929,"2","1","3","2","13","3","NA","NA","NA","NA","NA","0",50236,79,"0","1","0","0",79
"2009","SE",502501,584.125560538116,"4",1934,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",50250,74,"0","0","0","0",75
"2009","SE",502502,584.125560538116,"3",1944,"2","1","1","3","13","NA","NA","NA","10","NA","NA","NA",50250,64,"0","0.7285714286","0","0",64
"2009","SE",502511,584.125560538116,"4",1990,"1","1","3","2","13","NA","NA","30","NA","NA","NA","NA",50251,18,"0","1","0","0",19
"2009","SE",502512,584.125560538116,"2",1956,"2","1","2","4","13","3","NA","NA","NA","0","0","NA",50251,52,"0","1","0","0",52
"2009","SE",502651,584.125560538116,"1",1933,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",50265,75,"0","0.8473808613","0","100",76
"2009","SE",502652,584.125560538116,"2",1946,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",50265,62,"0","99","0","100",63
"2009","SE",502701,584.125560538116,"2",1972,"1","1","2","3","13","3","NA","NA","NA","NA","NA","NA",50270,36,"0","0.7285714286","0","100",37
"2009","SE",502702,584.125560538116,"3",1973,"2","1","1","2","NA","3","NA","NA","NA","NA","0","0",50270,35,"2","1","0","0",36
"2009","SE",502881,584.125560538116,"1",1980,"2","1","4","3","NA","3","NA","30","NA","NA","0","NA",50288,28,"2","99","0","0",29
"2009","SE",502882,584.125560538116,"2",1981,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",50288,27,"0","1","1","0",28
"2009","SE",503001,584.125560538116,"2",1940,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",50300,68,"0","0.875","0","0",69
