"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2005","SE",46330,"2","2005","61",24119,24028,0,0,,,,,,0,0,0,26,0,0,,0,0,0,91,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","4","2","2","2","1","427.43","NA","1228.37","1","1","1",1,,,,,,
"2005","SE",46332,"4","2005","40",29465,22432,0,0,,,,,,0,0,0,0,0,318,,0,0,0,7033,"NA","2","NA","1","1","2","1","1","1","1","1","3","NA","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","418.55","1","1","1",1,,,,,,
"2005","SE",46359,"2","2005","60",416,-13,0,0,,,,,,0,0,416,0,0,0,,0,0,0,429,"NA","2","2","1","1","1","1","1","1","2","3","3","1643.96","3","1","2","2","1","2","4","2","6","2","1","NA","NA","573.09","1","1","1",1,,,,,,
"2005","SE",46367,"3","2005","60",24660,17383,0,0,,,,,,0,0,0,0,0,0,,0,1216,0,6061,"2","2","2","1","1","2","1","1","1","1","2","6","1643.96","1","NA","2","2","2","2","3","1","3","2","1","854.86","NA","1061.78","1","1","1",1,,,,,,
"2005","SE",46405,"1","2005","55",12223,4867,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7356,"2","2","1","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","401.57","1","1","1",1,,,,,,
"2005","SE",46422,"1","2005","70",4223,4090,0,0,,,,,,0,0,0,896,0,0,,0,7,0,126,"2","2","2","1","1","1","1","1","1","1","1","4","547.99","NA","2","2","2","2","2","1","1","5","2","1","563.77","NA","533.85","1","1","1",1,,,,,,
"2005","SE",46427,"3","2005","40",27259,17254,0,0,,,,,,0,0,0,0,0,962,,0,358,0,9647,"2","2","2","NA","1","1","1","1","1","1","3","3","1643.96","2","3","2","2","2","2","4","2","6","2","1","NA","NA","523.44","1","1","1",1,,,,,,
"2005","SE",46434,"2","2005","60",40078,29668,0,0,,,,,,0,0,0,0,0,1458,,0,72,0,10338,"2","2","1","1","1","1","1","1","1","1","1","4","1534.36","2","NA","2","2","2","2","4","2","6","2","1","679.5","NA","395.43","1","1","1",1,,,,,,
"2005","SE",46438,"4","2005","NA",11048,5836,0,0,,,,,,0,0,0,0,0,194,,0,0,0,5212,"2","2","2","2","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","3","1","3","2","1","241.11","NA","1084.03","1","1","1",1,,,,,,
"2005","SE",46490,"4","2005","70",0,-301,0,0,,,,,,0,0,0,0,0,0,,0,9,0,292,"2","NA","NA","1","1","2","1","1","3","1","1","6","712.38","1","NA","2","2","2","NA","1","1","3","2","1","NA","NA","466.67","1","1","1",1,,,,,,
"2005","SE",46510,"3","2005","60",4005,1110,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2895,"2","2","2","2","1","1","1","1","1","1","1","3","1095.97","1","3","2","2","2","2","1","1","5","2","1","NA","NA","1061.78","1","1","1",1,,,,,,
"2005","SE",46537,"1","2005","80",47335,38599,0,0,,,,,,0,0,13378,0,0,0,,0,0,0,8736,"2","2","2","1","1","1","1","1","2","1","1","2","1643.96","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","492.64","1","1","1",1,,,,,,
"2005","SE",46550,"4","2005","60",26871,16853,0,0,,,,,,0,0,0,0,0,2,,0,0,0,10018,"2","2","NA","1","1","1","1","1","3","1","2","NA","2191.95","2","NA","2","2","2","2","3","2","3","2","1","NA","NA","391.48","1","1","1",1,,,,,,
"2005","SE",46552,"2","2005","50",17166,11372,0,0,,,,,,0,0,0,0,0,0,,0,169,0,5624,"NA","2","1","1","1","1","1","1","3","1","1","5","NA","2","3","2","2","2","2","1","1","5","2","1","767.18","NA","898.04","1","1","1",1,,,,,,
"2005","SE",46560,"3","2005","70",8195,6701,0,0,,,,,,0,0,2072,2035,0,0,,0,38,0,1456,"2","2","NA","2","1","1","1","1","1","1","1","3","2520.74","3","3","2","2","2","2","1","1","3","2","1","913.28","NA","486.28","1","1","1",1,,,,,,
"2005","SE",46571,"3","2005","65",11785,7456,0,0,,,,,,0,0,0,0,0,1217,,0,0,0,4329,"NA","2","NA","1","1","1","1","1","1","1","1","4","876.78","3","NA","1","2","2","2","2","1","4","2","1","591.83","NA","435.98","1","1","1",1,,,,,,
"2005","SE",46575,"4","2005","88",27173,15050,0,0,,,,,,0,0,0,0,0,205,,0,1091,0,11031,"2","2","1","1","1","2","1","1","1","NA","1","1","1534.36","1","NA","2","2","1","2","4","2","5","2","1","504.15","NA","394.88","1","1","1",1,,,,,,
"2005","SE",46579,"3","2005","60",22937,15857,0,0,,,,,,0,0,745,0,0,1,,0,558,0,6522,"2","2","2","1","2","1","1","1","1","1","1","4","1643.96","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","658.46","1","1","1",1,,,,,,
"2005","SE",46593,"3","2005","45",26792,16476,0,0,,,,,,0,0,0,0,0,236,,0,0,0,10316,"2","1","2","2","1","1","1","1","1","3","1","NA","NA","3","NA","2","1","NA","2","1","1","3","2","1","NA","NA","562.56","1","1","1",1,,,,,,
"2005","SE",46657,"4","2005","80",12319,8386,0,0,,,,,,0,0,0,190,0,9,,0,218,0,3715,"2","2","NA","2","1","1","1","1","1","3","1","4","1315.17","1","NA","2","2","2","2","4","1","1","2","1","NA","NA","713.26","1","1","1",1,,,,,,
"2005","SE",46662,"4","2005","75",10630,5397,0,0,,,,,,0,0,0,0,0,37,,0,290,0,4943,"1","NA","2","1","1","1","1","1","1","1","1","6","767.18","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","962.92","1","1","1",1,,,,,,
"2005","SE",46706,"2","2005","35",288,-54684,0,0,,,,,,0,0,0,0,0,0,,0,363,0,54609,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","NA","NA","2","2","3","1","5","2","1","NA","NA","256.24","1","1","1",1,,,,,,
"2005","SE",46711,"4","2005","65",32725,22098,0,0,,,,,,0,0,0,0,0,0,,0,0,0,10627,"2","2","NA","1","1","1","1","1","1","1","1","3","2082.35","3","NA","2","2","2","1","1","1","5","2","1","276.73","NA","386.55","1","1","1",1,,,,,,
"2005","SE",46717,"1","2005","45",35711,34558,0,0,,,,,,0,0,0,7581,0,0,,0,72,0,1081,"2","2","NA","1","1","1","1","1","1","1","NA","6","1315.17","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","652.21","1","1","1",1,,,,,,
"2005","SE",46723,"4","2005","90",21631,16897,0,0,,,,,,0,0,4702,0,0,0,,0,497,0,4237,"1","2","2","1","1","1","1","1","1","1","1","2","1753.56","3","1","2","2","2","2","1","1","1","2","NA","NA","NA","500.42","1","1","1",1,,,,,,
"2005","SE",46770,"3","2005","75",30777,19425,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11351,"2","2","2","1","1","1","1","1","1","3","1","6","767.18","1","NA","2","2","2","2","1","1","3","1","1","913.28","NA","568.59","1","1","1",1,,,,,,
"2005","SE",46773,"4","2005","65",14338,2696,0,0,,,,,,0,0,0,0,0,1,,0,0,0,11642,"2","2","NA","1","1","1","1","1","1","3","1","3","1972.75","1","1","2","2","2","2","3","1","5","2","1","458.67","NA","352.68","1","1","1",1,,,,,,
"2005","SE",46774,"2","2005","60",14685,13179,0,0,,,,,,0,0,0,0,0,749,,0,0,0,1506,"2","2","2","2","1","1","1","1","1","3","1","5","2191.95","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","652.21","1","1","1",1,,,,,,
"2005","SE",46804,"1","2005","40",22494,16964,0,0,,,,,,0,0,0,1247,0,0,,0,344,0,5185,"2","2","NA","1","1","1","1","1","1","3","1","4","NA","2","NA","2","2","1","2","2","1","2","2","1","NA","NA","361.01","1","1","1",1,,,,,,
"2005","SE",46843,"4","2005","55",26881,18052,0,0,,,,,,0,0,0,0,0,70,,0,0,0,8829,"2","NA","NA","1","1","1","1","1","1","1","1","1","767.18","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","646.95","1","1","1",1,,,,,,
"2005","SE",46858,"3","2005","85",29920,24002,0,0,,,,,,0,0,0,0,0,735,,0,0,0,5918,"2","2","2","1","1","1","1","1","1","1","1","4","2739.94","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","608.27","1","1","1",1,,,,,,
"2005","SE",46906,"3","2005","45",36262,26017,0,0,,,,,,0,0,0,0,0,0,,0,942,0,9303,"2","NA","2","1","1","1","1","1","3","1","1","4","NA","3","3","2","2","2","2","1","1","5","2","1","NA","NA","608.27","1","1","1",1,,,,,,
"2005","SE",46908,"4","2005","53",22751,21504,0,0,,,,,,0,0,0,3479,0,0,,0,0,0,1247,"2","2","2","1","1","1","1","1","1","1","1","6","2739.94","1","NA","2","2","2","2","4","1","5","2","1","569.91","NA","568.59","1","1","1",1,,,,,,
"2005","SE",46917,"2","2005","39",15867,12972,0,0,,,,,,0,0,0,0,0,45,,0,304,0,2592,"2","2","2","1","1","1","1","1","1","3","1","3","1753.56","3","NA","2","2","NA","2","4","2","1","2","1","449.35","NA","365.4","1","1","1",1,,,,,,
"2005","SE",46920,"3","2005","35",21393,19287,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2105,"2","2","1","1","1","1","1","1","1","1","2","2","1315.17","3","2","2","2","2","2","1","1","6","2","2","953.5","NA","330.77","1","1","1",1,,,,,,
"2005","SE",46928,"2","2005","60",16442,16338,0,0,,,,,,0,0,0,0,0,0,,0,1,0,104,"2","2","2","2","1","1","1","1","1","3","1","6","NA","1","NA","2","2","2","2","4","1","5","2","1","NA","NA","492.64","1","1","1",1,,,,,,
"2005","SE",46954,"3","2005","60",22879,15717,0,0,,,,,,0,0,0,0,0,2916,,0,0,0,7161,"2","NA","2","1","1","1","1","1","1","1","1","4","NA","NA","NA","2","2","2","2","4","2","4","2","1","NA","NA","256.24","1","1","1",1,,,,,,
"2005","SE",46968,"4","2005","70",12951,10568,0,0,,,,,,0,0,0,0,0,2,,0,0,0,2383,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","2","2","2","1","2","1","2","2","2","1","328.79","NA","1069.78","1","1","1",1,,,,,,
"2005","SE",46975,"1","2005","35",40243,31691,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8552,"2","NA","NA","1","1","2","1","1","1","1","1","6","3287.92","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","779.13","1","1","1",1,,,,,,
"2005","SE",46986,"4","2005","60",12752,3481,0,0,,,,,,0,0,0,0,0,0,,0,353,0,8918,"2","2","NA","1","1","1","1","1","3","1","1","1","1643.96","2","NA","NA","2","2","2","1","1","5","2","1","NA","NA","600.59","1","1","1",1,,,,,,
"2005","SE",46987,"4","2005","48",22505,19404,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3100,"2","2","2","2","1","2","1","1","1","1","1","3","767.18","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","962.92","1","1","1",1,,,,,,
"2005","SE",46992,"1","2005","70",5233,-4421,0,0,,,,,,0,0,0,0,0,0,,0,234,0,9421,"NA","2","2","1","1","1","1","1","3","1","1","3","NA","NA","NA","2","2","2","2","1","1","6","2","1","NA","NA","976.29","1","1","1",1,,,,,,
"2005","SE",47010,"3","2005","NA",11691,10043,0,0,,,,,,0,0,0,262,0,12,,0,559,0,1089,"2","2","NA","2","1","1","1","1","1","1","1","4","657.58","3","NA","2","2","2","2","4","1","1","2","1","NA","NA","608.38","1","1","1",1,,,,,,
"2005","SE",47015,"2","2005","90",14245,12293,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1952,"2","2","NA","1","1","1","1","1","3","1","3","5","876.78","3","1","2","2","2","2","1","2","6","2","1","NA","NA","504.92","1","1","1",1,,,,,,
"2005","SE",47018,"2","2005","80",20030,16373,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3657,"NA","2","NA","1","1","1","1","1","NA","1","1","6","767.18","1","NA","2","2","2","2","1","1","5","2","NA","NA","NA","295.04","1","1","1",1,,,,,,
"2005","SE",47034,"4","2005","NA",17724,17466,0,0,,,,,,0,0,0,0,0,0,,0,0,0,258,"2","2","NA","1","1","1","1","1","2","3","1","2","2191.95","3","2","2","2","2","2","1","2","4","2","1","872.4","NA","680.6","1","1","1",1,,,,,,
"2005","SE",47055,"3","2005","60",16987,7991,0,0,,,,,,0,0,0,0,0,9,,0,568,0,8428,"2","NA","1","1","1","1","1","1","3","3","1","6","1917.96","2","NA","2","NA","2","2","2","1","1","2","1","854.86","NA","299.75","1","1","1",1,,,,,,
"2005","SE",47056,"1","2005","80",16216,12865,0,0,,,,,,0,0,0,0,0,382,,0,0,0,3351,"2","2","NA","1","1","1","1","1","3","1","1","5","2191.95","2","2","2","1","2","2","4","1","1","2","1","NA","NA","298","1","1","1",1,,,,,,
"2005","SE",47061,"2","2005","60",19275,8246,0,0,,,,,,0,0,0,0,0,0,,0,1303,0,9726,"2","NA","NA","1","1","1","1","1","1","1","1","3","1643.96","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","418.55","1","1","1",1,,,,,,
"2005","SE",47077,"4","2005","60",34054,33720,0,0,,,,,,0,0,0,0,0,157,,0,9,0,324,"2","1","2","1","1","1","1","1","2","3","3","4","2191.95","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","455.82","1","1","1",1,,,,,,
"2005","SE",47090,"1","2005","60",27563,23628,0,0,,,,,,0,0,0,0,0,2096,,0,117,1081,2736,"2","2","NA","1","1","1","1","1","1","3","1","3","1643.96","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","492.64","1","1","1",1,,,,,,
"2005","SE",47115,"3","2005","55",14820,9739,0,0,,,,,,0,0,2788,0,0,0,,0,572,0,4508,"2","2","1","2","1","1","1","1","1","1","1","5","1643.96","2","NA","2","2","2","2","3","1","2","2","1","334.05","NA","472.15","1","1","1",1,,,,,,
"2005","SE",47155,"4","2005","45",49540,41815,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7725,"2","2","NA","1","1","1","1","1","1","3","1","3","NA","2","NA","2","2","2","2","2","2","6","2","1","688.27","NA","737.7","1","1","1",1,,,,,,
"2005","SE",47170,"4","2005","NA",14979,12891,0,0,,,,,,0,0,0,0,0,256,,0,130,0,1958,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","2","1","5","2","1","NA","NA","450.23","1","1","1",1,,,,,,
"2005","SE",47217,"3","2005","60",26719,15320,0,0,,,,,,0,0,0,0,0,0,,0,6165,0,5235,"NA","2","NA","2","1","1","1","3","1","1","1","4","3835.91","3","NA","2","2","2","2","1","1","5","2","1","811.02","NA","492.64","1","1","1",1,,,,,,
"2005","SE",47235,"3","2005","NA",13577,4609,0,0,,,,,,0,0,2298,0,0,0,,0,0,0,8969,"2","2","NA","1","1","1","1","1","2","1","1","2","NA","1","NA","2","1","2","2","1","1","5","2","1","NA","NA","401.57","1","1","1",1,,,,,,
"2005","SE",47236,"4","2005","50",1441,1349,0,0,,,,,,0,0,0,0,0,0,,0,7,0,85,"2","2","2","1","1","1","1","1","1","1","1","3","1972.75","3","NA","2","1","2","NA","1","1","1","2","1","NA","NA","315.42","1","1","1",1,,,,,,
"2005","SE",47237,"4","2005","60",7320,6598,0,0,,,,,,0,0,0,0,0,73,,0,0,0,722,"NA","NA","NA","2","1","1","1","1","3","3","1","4","1917.96","NA","3","2","2","2","NA","2","1","3","2","1","427.43","NA","436.2","1","1","1",1,,,,,,
"2005","SE",47273,"1","2005","75",19817,7532,0,0,,,,,,0,0,0,0,0,5,,0,0,0,12285,"2","2","2","1","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","2","3","2","5","2","1","NA","NA","737.7","1","1","1",1,,,,,,
"2005","SE",47274,"2","2005","45",33146,24385,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8761,"2","2","NA","1","1","1","1","2","1","1","1","3","1315.17","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","476.64","1","1","1",1,,,,,,
"2005","SE",47286,"4","2005","60",18331,17576,0,0,,,,,,0,0,0,0,0,0,,0,0,0,755,"2","2","NA","1","1","1","1","1","3","1","3","2","876.78","2","2","2","2","2","2","1","1","5","2","1","175.36","NA","762.14","1","1","1",1,,,,,,
"2005","SE",47301,"3","2005","30",5056,663,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4393,"2","2","NA","1","1","2","1","1","3","1","1","4","1643.96","3","NA","1","2","2","2","1","2","4","2","1","372.63","NA","300.63","1","1","1",1,,,,,,
"2005","SE",47307,"2","2005","60",31889,31439,0,0,,,,,,0,0,0,0,0,29,,0,0,0,450,"2","2","NA","1","NA","1","1","1","1","1","3","3","1205.57","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","558.4","1","1","1",1,,,,,,
"2005","SE",47364,"4","2005","55",19221,18245,0,0,,,,,,0,0,0,8798,0,0,,0,0,0,976,"2","2","2","1","1","1","1","1","1","2","2","1","NA","3","3","2","2","2","2","2","2","5","2","1","NA","NA","580.87","1","1","1",1,,,,,,
"2005","SE",47387,"3","2005","60",28390,20784,0,0,,,,,,0,0,0,4533,0,0,,0,0,0,7606,"2","2","2","1","2","1","1","1","1","1","1","5","1534.36","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","752.72","1","1","1",1,,,,,,
"2005","SE",47424,"1","2005","NA",11408,9702,0,0,,,,,,0,0,0,0,0,12,,0,0,0,1706,"2","2","NA","1","1","1","1","1","1","3","1","4","1753.56","2","2","2","2","2","2","1","1","3","2","1","270.71","NA","550.73","1","1","1",1,,,,,,
"2005","SE",47428,"4","2005","60",25653,13855,0,0,,,,,,0,345,0,0,0,35,,0,0,0,11798,"2","2","NA","2","1","2","1","1","1","1","1","4","3835.91","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","401.57","1","1","1",1,,,,,,
"2005","SE",47433,"4","2005","55",2108,1632,0,0,,,,,,0,0,0,0,0,131,,0,0,0,476,"NA","2","NA","1","1","1","1","1","1","3","1","5","3835.91","3","3","2","2","1","2","4","1","5","2","1","602.79","NA","323.2","1","1","1",1,,,,,,
"2005","SE",47441,"2","2005","45",31757,27672,0,0,,,,,,0,0,0,8942,0,1351,,0,0,0,4084,"NA","2","NA","1","1","1","1","1","1","1","1","3","3835.91","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","401.57","1","1","1",1,,,,,,
"2005","SE",47464,"3","2005","60",3090,-6209,0,0,,,,,,0,45,0,0,0,5,,0,0,0,9300,"2","2","2","NA","1","1","1","1","1","3","1","4","3287.92","3","NA","2","1","2","2","4","1","6","2","1","NA","NA","351.59","1","1","1",1,,,,,,
"2005","SE",47469,"2","2005","75",30693,18604,0,0,,,,,,0,0,0,0,0,14,,0,0,0,12089,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","2","1","2","1","2","2","3","2","5","2","1","NA","NA","689.81","1","1","1",1,,,,,,
"2005","SE",47485,"4","2005","50",15704,15158,0,0,,,,,,0,0,0,0,0,158,,0,0,0,547,"2","2","NA","1","1","1","1","1","1","1","1","4","876.78","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","328.9","1","1","1",1,,,,,,
"2005","SE",47488,"3","2005","90",10650,5730,0,0,,,,,,0,0,0,0,0,144,,0,0,0,4919,"NA","2","2","1","1","2","1","1","1","1","1","4","1534.36","2","1","2","2","2","2","2","1","4","2","1","NA","NA","283.75","1","1","1",1,,,,,,
"2005","SE",47492,"2","2005","80",-19854,-22587,0,0,,,,,,0,0,0,0,0,48,,0,304,0,2429,"2","1","2","1","1","1","1","1","1","1","1","5","1863.16","3","3","2","2","2","2","2","2","1","2","1","NA","NA","454.17","1","1","1",1,,,,,,
"2005","SE",47517,"3","2005","45",35429,25392,0,0,,,,,,0,0,0,0,0,8786,,0,0,255,9781,"2","2","2","1","2","1","1","1","1","1","3","4","1424.77","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","574.4","1","1","1",1,,,,,,
"2005","SE",47524,"4","2005","60",12064,8733,0,0,,,,,,0,0,9,0,0,0,,0,0,0,3331,"2","2","NA","1","1","2","1","1","3","1","1","4","1643.96","2","NA","2","2","2","1","1","2","3","2","1","438.39","NA","323.2","1","1","1",1,,,,,,
"2005","SE",47529,"3","2005","60",0,-4715,0,0,,,,,,0,0,0,0,0,0,,0,0,120,4595,"2","2","NA","1","1","1","1","1","1","1","1","3","2191.95","2","NA","2","2","2","2","1","1","3","2","1","602.79","NA","860.45","1","1","1",1,,,,,,
"2005","SE",47561,"3","2005","60",27594,18459,0,0,,,,,,0,0,0,0,0,186,,0,958,0,8177,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","NA","NA","2","2","2","2","3","1","2","1","1","NA","NA","820.34","1","1","1",1,,,,,,
"2005","SE",47570,"4","2005","60",-20497,-134904,0,0,,,,,,0,0,0,0,0,78,,0,794,0,113613,"NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","1","2","2","2","3","2","4","2","1","NA","NA","1774.27","1","1","1",1,,,,,,
"2005","SE",47582,"1","2005","60",19479,10617,0,0,,,,,,0,0,0,0,0,13,,0,0,0,8862,"NA","2","NA","1","1","2","1","3","1","1","3","5","NA","2","NA","2","2","2","2","3","1","6","2","1","417.35","NA","551.38","2","1","1",1,,,,,,
"2005","SE",47585,"4","2005","55",39751,33576,0,0,,,,,,0,0,0,0,0,1453,,0,0,0,6175,"2","2","NA","1","1","1","1","1","1","1","1","5","2191.95","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","564.21","1","1","1",1,,,,,,
"2005","SE",47595,"3","2005","NA",13151,6769,0,0,,,,,,0,0,0,0,0,87,,0,265,0,6118,"NA","NA","2","1","1","2","1","1","1","1","1","6","1315.17","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","791.73","1","1","1",1,,,,,,
"2005","SE",47611,"3","2005","70",12251,8146,0,0,,,,,,0,0,0,0,0,0,,0,247,0,3858,"2","2","1","1","1","1","1","1","1","3","1","4","1972.75","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","683.45","1","1","1",1,,,,,,
"2005","SE",47613,"3","2005","55",34512,27831,0,0,,,,,,0,277,0,0,0,28,,0,0,0,6681,"2","2","NA","2","1","2","1","3","2","1","1","4","NA","1","NA","2","2","2","2","1","1","6","2","1","811.02","NA","418.55","1","1","1",1,,,,,,
"2005","SE",47618,"4","2005","45",35827,28530,0,0,,,,,,0,0,0,0,0,0,,0,713,0,6585,"2","2","1","1","1","1","1","1","1","1","2","6","2520.74","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","418.55","1","1","1",1,,,,,,
"2005","SE",47645,"1","2005","45",17487,13322,0,0,,,,,,0,0,0,0,0,22,,0,0,0,4165,"2","2","1","2","1","2","1","1","1","3","1","3","NA","3","3","2","2","2","1","1","2","3","2","1","NA","NA","577.25","1","1","1",1,,,,,,
"2005","SE",47661,"2","2005","60",12612,8071,0,0,,,,,,0,0,0,0,0,816,,0,0,0,4541,"2","2","NA","1","1","1","1","1","3","1","1","4","NA","1","3","2","2","2","2","4","2","5","1","1","NA","NA","617.91","1","1","1",1,,,,,,
"2005","SE",47664,"4","2005","60",51133,39638,0,0,,,,,,0,0,0,0,0,35441,,0,726,0,10770,"2","2","2","1","1","1","1","1","1","1","1","6","2191.95","3","NA","2","NA","2","NA","1","2","2","NA","1","NA","NA","611.88","1","1","1",1,,,,,,
"2005","SE",47671,"2","2005","60",9070,-1212,0,0,,,,,,0,0,18,0,0,0,,0,0,4565,5717,"2","2","2","1","1","2","1","1","1","1","1","4","1643.96","3","3","2","2","2","2","1","2","5","2","1","745.26","NA","485.85","1","1","1",1,,,,,,
"2005","SE",47697,"3","2005","75",26160,18735,0,0,,,,,,0,0,0,0,0,0,,0,332,0,7092,"2","2","2","2","1","2","1","1","1","1","1","5","2520.74","3","NA","2","2","2","2","1","NA","6","2","1","NA","NA","335.04","1","1","1",1,,,,,,
"2005","SE",47710,"2","2005","53",26548,5919,0,0,,,,,,0,0,0,5088,0,0,,0,1857,0,18772,"2","2","2","1","1","2","1","1","1","3","1","1","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","1259.17","1","1","1",1,,,,,,
"2005","SE",47714,"4","2005","72",10826,5208,0,0,,,,,,0,0,0,1587,0,0,,0,37,0,5581,"2","2","NA","1","1","1","1","1","1","3","1","4","2849.53","3","NA","2","2","2","2","3","2","3","2","1","581.74","NA","283.75","1","1","1",1,,,,,,
"2005","SE",47744,"4","2005","60",20280,10649,0,0,,,,,,0,0,0,0,0,8,,0,714,0,8917,"2","2","2","1","2","2","1","1","1","3","1","4","1205.57","2","2","2","2","2","2","1","2","2","2","1","843.9","NA","455.82","1","1","1",1,,,,,,
"2005","SE",47748,"1","2005","55",11018,7130,0,0,,,,,,0,0,0,0,0,96,,0,0,0,3888,"2","2","2","1","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","2","4","1","5","2","1","NA","NA","503.38","1","1","1",1,,,,,,
"2005","SE",47752,"4","2005","NA",11377,5262,0,0,,,,,,0,0,0,0,0,18,,0,0,0,6115,"NA","2","2","1","1","1","1","1","1","3","1","NA","2191.95","3","NA","2","1","2","2","4","1","4","2","1","NA","NA","286.27","1","1","1",1,,,,,,
"2005","SE",47788,"3","2005","75",59727,53251,0,0,,,,,,0,0,0,0,0,127,,0,0,0,6476,"2","2","NA","1","1","1","1","1","1","1","1","4","1643.96","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","788.44","1","1","1",1,,,,,,
"2005","SE",47793,"4","2005","30",18459,10358,0,0,,,,,,0,0,0,0,0,0,,0,241,2226,5634,"2","2","NA","1","1","1","1","1","1","1","1","6","2520.74","3","NA","2","2","2","2","1","2","3","1","1","739.34","NA","1145.4","1","1","1",1,,,,,,
"2005","SE",47795,"1","2005","80",8877,4773,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4104,"2","2","NA","1","1","1","1","1","1","3","1","6","NA","1","NA","2","2","2","2","4","2","5","2","1","NA","NA","1314.84","1","1","1",1,,,,,,
"2005","SE",47796,"4","2005","55",16119,14734,0,0,,,,,,0,0,0,0,0,47,,0,0,0,1386,"2","2","2","1","1","1","1","1","1","1","1","6","657.58","3","2","2","1","2","2","1","2","6","2","1","NA","NA","473.35","1","1","1",1,,,,,,
"2005","SE",47799,"2","2005","60",24160,20846,0,0,,,,,,0,0,0,0,0,0,,0,0,233,3080,"2","2","2","1","1","NA","1","1","1","1","3","3","1315.17","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","296.79","1","1","1",1,,,,,,
"2005","SE",47813,"1","2005","74",14332,6302,0,0,,,,,,0,0,0,0,0,0,,0,322,0,7708,"2","2","2","2","1","2","1","1","1","1","1","5","2739.94","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","768.06","1","1","1",1,,,,,,
"2005","SE",47846,"4","2005","60",18185,16858,0,0,,,,,,0,0,0,0,0,0,,0,0,245,1082,"NA","1","2","2","1","1","1","1","1","1","2","6","NA","2","NA","2","2","2","2","4","1","2","2","1","367.15","NA","351.59","1","1","1",1,,,,,,
"2005","SE",47848,"3","2005","45",34869,34357,0,0,,,,,,0,0,0,0,0,37,,0,20,0,491,"NA","NA","2","1","1","1","1","1","1","1","2","3","NA","2","NA","2","2","2","2","3","1","4","2","1","359.26","NA","531.55","1","1","1",1,,,,,,
