"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","SE",549693,663.251072961373,"3",1994,"2","1","1","2","13","3","NA","NA","0","NA","NA","NA",17,17,54969,"0.7227972133","0","0","0"
"2012","SE",549694,663.251072961373,"1",1998,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",13,13,54969,"0.5","2","0","0"
"2012","SE",549721,663.251072961373,"4",1964,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",48,47,54972,"1","0","0","0"
"2012","SE",549722,663.251072961373,"3",1966,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",46,45,54972,"99","2","0","0"
"2012","SE",549723,663.251072961373,"2",1997,"1","1","1","2","NA","3","NA","NA","NA","30","NA","0",14,14,54972,"1","0","0","0"
"2012","SE",549724,663.251072961373,"2",2002,"1","1","1","4","13","3","15","NA","NA","NA","NA","NA",10,9,54972,"0.5","0","0","0"
"2012","SE",549761,663.251072961373,"1",1966,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",46,45,54976,"0.5","2","0","0"
"2012","SE",549762,663.251072961373,"4",1966,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",46,45,54976,"0.7857142857","2","0","0"
"2012","SE",549763,663.251072961373,"3",1992,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",20,19,54976,"0","2","0","0"
"2012","SE",549764,663.251072961373,"4",1994,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",18,17,54976,"99","2","0","0"
"2012","SE",549821,663.251072961373,"1",1980,"2","1","2","2","13","3","NA","NA","6","NA","NA","NA",32,31,54982,"1","0","0","0"
"2012","SE",549822,663.251072961373,"1",1969,"1","1","3","3","NA","3","NA","NA","15","NA","NA","NA",43,42,54982,"0.1785714286","1","0","0"
"2012","SE",549823,663.251072961373,"4",2007,"2","1","3","2","NA","3","NA","NA","NA","NA","0","NA",5,4,54982,"1","0","0","0"
"2012","SE",549824,663.251072961373,"1",2009,"2","1","4","4","13","NA","NA","NA","NA","NA","0","NA",2,2,54982,"0.9583333333","0","0","0"
"2012","SE",549831,663.251072961373,"4",1972,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",40,39,54983,"1","0","0","0"
"2012","SE",549832,663.251072961373,"3",1971,"2","1","2","2","13","NA","NA","NA","NA","NA","NA","NA",40,40,54983,"1","0","0","0"
"2012","SE",549833,663.251072961373,"4",2006,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","0",6,5,54983,"1","0","0","0"
"2012","SE",549834,663.251072961373,"1",2011,"2","1","3","2","NA","3","NA","30","NA","NA","NA","NA",1,0,54983,"0.9285714286","0","0","0"
"2012","SE",550011,663.251072961373,"3",1965,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",46,46,55001,"99","2","0","0"
"2012","SE",550012,663.251072961373,"3",1973,"2","1","1","4","NA","3","NA","NA","NA","0","NA","NA",38,38,55001,"1","2","0","0"
"2012","SE",550013,663.251072961373,"4",1995,"1","1","4","3","13","NA","NA","NA","NA","0","NA","NA",17,16,55001,"1","2","0","0"
"2012","SE",550014,663.251072961373,"4",1997,"2","1","3","2","NA","3","NA","NA","NA","0","NA","NA",15,14,55001,"0.8571428571","0","0","0"
"2012","SE",550015,663.251072961373,"1",2004,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",7,7,55001,"0.625","2","0","100"
"2012","SE",550171,663.251072961373,"1",1989,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",22,22,55017,"99","0","0","0"
"2012","SE",550172,663.251072961373,"1",1967,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",45,44,55017,"0.8571428571","0","0","0"
"2012","SE",550173,663.251072961373,"3",1969,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",43,42,55017,"0.5605639288","2","0","0"
"2012","SE",550174,663.251072961373,"3",1996,"2","1","1","3","13","3","NA","NA","NA","0","NA","NA",16,15,55017,"0.3333333333","0","0","101"
"2012","SE",550175,663.251072961373,"3",2001,"1","1","3","3","13","3","NA","30","NA","NA","NA","NA",10,10,55017,"1","0","0","0"
"2012","SE",550581,663.251072961373,"4",1968,"1","1","3","3","13","3","NA","NA","NA","NA","0","NA",43,43,55058,"0.5605639288","0","0","0"
"2012","SE",550582,663.251072961373,"1",1967,"2","1","3","3","13","3","NA","NA","NA","NA","0","NA",44,44,55058,"0.9285714286","2","0","0"
"2012","SE",550583,663.251072961373,"2",1991,"2","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",20,20,55058,"1","0","0","0"
"2012","SE",550584,663.251072961373,"3",2000,"1","1","3","2","NA","3","NA","NA","NA","NA","0","0",11,11,55058,"0.8589537989","0","0","110"
"2012","SE",550585,663.251072961373,"3",2006,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",5,5,55058,"99","0","0","0"
"2012","SE",550621,663.251072961373,"4",1973,"2","1","2","2","13","3","NA","NA","NA","0","NA","NA",38,38,55062,"1","0","0","101"
"2012","SE",550622,663.251072961373,"1",1966,"1","1","3","4","13","NA","15","NA","NA","NA","NA","NA",45,45,55062,"0.1974114699","0","0","0"
"2012","SE",550623,663.251072961373,"2",1999,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",13,12,55062,"99","2","0","0"
"2012","SE",550624,663.251072961373,"1",2001,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",11,10,55062,"99","0","0","0"
"2012","SE",550625,663.251072961373,"1",2007,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",4,4,55062,"99","2","0","0"
"2012","SE",550651,663.251072961373,"3",1992,"1","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",20,19,55065,"1","2","0","0"
"2012","SE",550652,663.251072961373,"1",1960,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",51,51,55065,"1","0","0","0"
"2012","SE",550653,663.251072961373,"2",1968,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",44,43,55065,"1","0","0","0"
"2012","SE",550654,663.251072961373,"2",1999,"2","1","1","3","NA","3","NA","NA","NA","0","NA","NA",13,12,55065,"99","2","0","100"
"2012","SE",550655,663.251072961373,"1",2001,"1","1","3","2","13","3","NA","NA","NA","0","0","NA",10,10,55065,"99","0","0","100"
"2012","SE",550951,663.251072961373,"4",1967,"2","1","1","3","NA","3","NA","NA","NA","NA","0","NA",45,44,55095,"0.7222222222","0","0","100"
"2012","SE",550952,663.251072961373,"2",1961,"1","1","3","3","13","3","NA","NA","0","0","NA","NA",50,50,55095,"1","0","0","0"
"2012","SE",550953,663.251072961373,"2",1998,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",14,13,55095,"99","0","0","100"
"2012","SE",550954,663.251072961373,"1",2002,"2","1","4","2","13","3","15","NA","NA","NA","NA","NA",10,9,55095,"1","1","0","100"
"2012","SE",550955,663.251072961373,"2",2005,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",6,6,55095,"99","0","0","0"
"2012","SE",551081,663.251072961373,"1",1980,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",32,31,55108,"99","0","0","0"
"2012","SE",551082,663.251072961373,"2",1980,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",32,31,55108,"99","0","0","0"
"2012","SE",551083,663.251072961373,"3",2005,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",7,6,55108,"99","2","0","0"
"2012","SE",551084,663.251072961373,"4",2008,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",4,3,55108,"0.6666666667","0","0","0"
"2012","SE",551085,663.251072961373,"1",2010,"1","1","3","3","13","3","NA","NA","0","NA","NA","NA",2,1,55108,"1","0","0","101"
"2012","SE",551221,663.251072961373,"1",1974,"1","1","4","4","13","3","15","NA","NA","NA","0","NA",37,37,55122,"99","0","0","0"
"2012","SE",551222,663.251072961373,"3",1975,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",36,36,55122,"0","0","0","0"
"2012","SE",551223,663.251072961373,"2",1997,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",14,14,55122,"1","0","0","0"
"2012","SE",551224,663.251072961373,"1",1999,"2","1","1","4","13","3","NA","NA","15","0","NA","NA",12,12,55122,"1","0","0","0"
"2012","SE",551225,663.251072961373,"4",2009,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",3,2,55122,"1","2","0","0"
"2012","SE",551281,663.251072961373,"2",1971,"1","1","1","3","13","5","NA","NA","NA","0","NA","NA",41,40,55128,"0.9571428571","0","0","100"
"2012","SE",551282,663.251072961373,"2",1970,"2","1","1","4","NA","5","NA","NA","NA","0","NA","NA",42,41,55128,"99","2","0","0"
"2012","SE",551283,663.251072961373,"3",2001,"1","1","4","4","13","3","NA","NA","NA","0","NA","NA",11,10,55128,"0.9285714286","0","0","0"
"2012","SE",551284,663.251072961373,"1",2003,"1","1","4","3","13","NA","15","NA","NA","NA","NA","NA",9,8,55128,"0.9285714286","0","0","100"
"2012","SE",551285,663.251072961373,"3",2005,"2","1","4","2","13","NA","NA","NA","NA","0","NA","NA",7,6,55128,"1","0","0","0"
"2012","SE",551331,663.251072961373,"4",1967,"2","1","1","2","NA","3","NA","NA","NA","NA","0","NA",44,44,55133,"99","2","0","0"
"2012","SE",551332,663.251072961373,"2",1961,"1","1","4","4","NA","3","NA","NA","NA","0","NA","NA",50,50,55133,"0.5","2","0","0"
"2012","SE",551333,663.251072961373,"3",1998,"1","1","3","2","13","NA","NA","NA","NA","0","NA","0",13,13,55133,"1","0","0","0"
"2012","SE",551334,663.251072961373,"3",2002,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",10,9,55133,"99","0","0","110"
"2012","SE",551335,663.251072961373,"2",2005,"1","1","4","2","13","NA","NA","NA","NA","NA","0","NA",7,6,55133,"0.5714285714","0","0","0"
"2012","SE",551421,663.251072961373,"4",1981,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",31,30,55142,"0.5091086541","1","0","0"
"2012","SE",551422,663.251072961373,"4",2000,"1","1","2","2","13","3","NA","NA","NA","0","0","0",11,11,55142,"0.91839164","0","0","0"
"2012","SE",551423,663.251072961373,"3",2002,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",9,9,55142,"1","0","0","0"
"2012","SE",551424,663.251072961373,"4",2004,"2","1","1","2","13","3","NA","30","NA","0","0","NA",7,7,55142,"99","2","0","0"
"2012","SE",551425,663.251072961373,"1",2006,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",6,5,55142,"1","1","0","0"
"2012","SE",551731,663.251072961373,"2",1981,"2","1","3","2","13","NA","NA","NA","NA","40","NA","NA",31,30,55173,"1","0","0","0"
"2012","SE",551732,663.251072961373,"3",2000,"1","1","3","3","13","3","NA","NA","NA","NA","NA","0",11,11,55173,"1","0","0","0"
"2012","SE",551733,663.251072961373,"1",2002,"2","1","1","2","13","NA","NA","30","NA","NA","NA","NA",9,9,55173,"1","0","0","100"
"2012","SE",551734,663.251072961373,"3",2004,"2","1","3","3","13","3","NA","NA","NA","34","NA","NA",8,7,55173,"99","2","0","0"
"2012","SE",551735,663.251072961373,"3",2006,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",5,5,55173,"1","0","0","11"
"2012","SE",551851,663.251072961373,"2",1975,"2","1","4","2","13","3","NA","30","NA","NA","NA","NA",36,36,55185,"0.5","0","0","0"
"2012","SE",551852,663.251072961373,"4",1974,"1","1","2","3","13","NA","NA","NA","NA","30","0","NA",37,37,55185,"1","2","0","0"
"2012","SE",551853,663.251072961373,"3",2002,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",9,9,55185,"0.7932655324","0","0","0"
"2012","SE",551854,663.251072961373,"3",2005,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",6,6,55185,"0.0833333333","1","0","0"
"2012","SE",551855,663.251072961373,"2",2008,"1","1","4","3","13","3","NA","NA","NA","NA","NA","0",3,3,55185,"99","0","0","100"
"2012","SE",552121,663.251072961373,"4",1965,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",47,46,55212,"0.4924101985","0","0","0"
"2012","SE",552122,663.251072961373,"2",1967,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",45,44,55212,"1","0","0","0"
"2012","SE",552123,663.251072961373,"4",1991,"1","1","1","3","13","3","NA","NA","18","NA","NA","NA",21,20,55212,"0.25","0","0","0"
"2012","SE",552124,663.251072961373,"2",1994,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",18,17,55212,"0","0","0","0"
"2012","SE",552125,663.251072961373,"3",2004,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","0",7,7,55212,"0.6785714286","0","0","0"
"2012","SE",552181,663.251072961373,"2",1966,"1","1","4","2","13","3","NA","NA","NA","NA","0","0",46,45,55218,"99","0","0","0"
"2012","SE",552182,663.251072961373,"2",1979,"2","1","3","2","13","1","NA","NA","NA","43","NA","NA",33,32,55218,"1","0","0","0"
"2012","SE",552183,663.251072961373,"4",2005,"1","1","1","2","13","3","NA","30","NA","NA","NA","NA",6,6,55218,"99","0","0","0"
"2012","SE",552184,663.251072961373,"2",2006,"1","1","3","3","13","3","NA","NA","3","NA","NA","0",5,5,55218,"99","0","0","0"
"2012","SE",552185,663.251072961373,"4",1947,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",65,64,55218,"1","0","0","0"
"2012","SE",552301,663.251072961373,"3",1992,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",20,19,55230,"1","0","0","100"
"2012","SE",552302,663.251072961373,"3",1960,"1","1","3","2","13","3","NA","NA","NA","NA","0","NA",52,51,55230,"99","0","0","0"
"2012","SE",552303,663.251072961373,"3",1971,"2","1","3","3","NA","3","NA","NA","NA","0","NA","NA",40,40,55230,"1","0","0","0"
"2012","SE",552304,663.251072961373,"4",1994,"1","1","4","2","NA","3","NA","30","NA","36","NA","NA",18,17,55230,"0.5238095238","1","0","0"
"2012","SE",552305,663.251072961373,"2",2005,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",7,6,55230,"1","0","0","0"
"2012","SE",552381,663.251072961373,"2",1972,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",40,39,55238,"1","0","0","100"
"2012","SE",552382,663.251072961373,"3",1970,"1","1","4","4","NA","3","NA","NA","NA","40","NA","0",42,41,55238,"99","0","0","0"
"2012","SE",552383,663.251072961373,"2",2003,"2","1","4","2","13","NA","NA","NA","NA","0","0","NA",8,8,55238,"1","0","0","100"
"2012","SE",552384,663.251072961373,"1",2006,"2","1","4","2","13","NA","NA","NA","NA","NA","0","NA",5,5,55238,"1","0","0","0"
"2012","SE",552385,663.251072961373,"4",2008,"1","1","3","3","NA","NA","15","30","NA","30","NA","NA",4,3,55238,"99","2","0","0"
"2012","SE",552391,663.251072961373,"2",1994,"1","1","1","4","13","NA","NA","NA","NA","NA","0","NA",17,17,55239,"99","2","0","101"
"2012","SE",552392,663.251072961373,"1",1965,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",46,46,55239,"1","0","0","0"
"2012","SE",552393,663.251072961373,"4",1978,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",33,33,55239,"0","0","0","0"
"2012","SE",552394,663.251072961373,"3",1996,"2","1","1","3","NA","3","NA","30","NA","NA","0","NA",16,15,55239,"0.9285714286","2","0","0"
"2012","SE",552395,663.251072961373,"3",2007,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",5,4,55239,"0.9571428571","0","0","0"
"2012","SE",552511,663.251072961373,"1",1975,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",37,36,55251,"1","0","0","0"
"2012","SE",552512,663.251072961373,"3",1975,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",37,36,55251,"99","0","0","0"
"2012","SE",552513,663.251072961373,"3",2003,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8,8,55251,"1","2","0","0"
"2012","SE",552514,663.251072961373,"2",2005,"2","1","3","2","13","3","NA","NA","NA","0","NA","0",7,6,55251,"99","0","0","100"
"2012","SE",552515,663.251072961373,"4",2008,"2","1","3","3","13","3","NA","NA","NA","NA","NA","0",4,3,55251,"99","1","0","100"
"2012","SE",552611,663.251072961373,"4",1975,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",37,36,55261,"99","2","0","0"
"2012","SE",552612,663.251072961373,"4",1975,"2","1","NA","3","13","3","NA","NA","NA","NA","NA","NA",37,36,55261,"0.7719800483","2","0","0"
"2012","SE",552613,663.251072961373,"3",2003,"1","1","4","2","13","3","NA","NA","NA","0","NA","NA",8,8,55261,"99","0","0","0"
"2012","SE",552614,663.251072961373,"1",2005,"2","1","4","2","13","NA","NA","NA","15","NA","NA","0",7,6,55261,"0.4571428571","0","0","0"
"2012","SE",552615,663.251072961373,"1",2008,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",3,3,55261,"0.9583333333","0","0","0"
"2012","SE",552861,663.251072961373,"1",1980,"2","1","4","2","13","5","NA","NA","NA","15","NA","NA",32,31,55286,"99","0","0","0"
"2012","SE",552862,663.251072961373,"4",1978,"1","1","1","2","13","NA","NA","NA","0","NA","NA","NA",34,33,55286,"1","0","0","0"
"2012","SE",552863,663.251072961373,"4",2003,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",8,8,55286,"1","2","0","101"
"2012","SE",552864,663.251072961373,"1",2007,"1","1","3","4","13","3","NA","NA","15","0","NA","NA",5,4,55286,"99","2","0","0"
"2012","SE",552865,663.251072961373,"3",2009,"1","1","4","3","13","3","NA","30","NA","NA","NA","NA",3,2,55286,"99","0","0","0"
"2012","SE",553191,663.251072961373,"4",1981,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","0",30,30,55319,"1","0","0","0"
"2012","SE",553192,663.251072961373,"3",2000,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",11,11,55319,"0.5639003404","2","0","0"
"2012","SE",553193,663.251072961373,"3",2002,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","0",9,9,55319,"0.9857142857","1","0","0"
"2012","SE",553194,663.251072961373,"2",2004,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",7,7,55319,"99","0","0","0"
"2012","SE",553195,663.251072961373,"4",2006,"1","1","3","3","NA","NA","NA","NA","NA","0","NA","NA",5,5,55319,"1","2","0","100"
"2012","SE",553211,663.251072961373,"1",1978,"2","1","4","4","13","NA","NA","NA","NA","0","NA","NA",33,33,55321,"0","0","0","0"
"2012","SE",553212,663.251072961373,"2",1974,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",37,37,55321,"1","0","0","0"
"2012","SE",553213,663.251072961373,"2",2004,"2","1","1","3","13","3","NA","30","NA","NA","NA","NA",8,7,55321,"99","0","0","0"
"2012","SE",553214,663.251072961373,"2",2007,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",5,4,55321,"1","0","0","1"
"2012","SE",553215,663.251072961373,"1",2009,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",2,2,55321,"1","0","0","0"
"2012","SE",553471,663.251072961373,"2",1970,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",42,41,55347,"0.6178571429","0","0","100"
"2012","SE",553472,663.251072961373,"1",1977,"2","1","1","3","NA","3","NA","NA","10","NA","0","NA",35,34,55347,"1","0","0","0"
"2012","SE",553473,663.251072961373,"3",1999,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",13,12,55347,"99","0","0","0"
"2012","SE",553474,663.251072961373,"2",2003,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",9,8,55347,"99","0","0","100"
"2012","SE",553475,663.251072961373,"1",2005,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",7,6,55347,"99","0","0","0"
"2012","SE",553531,663.251072961373,"4",1989,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",23,22,55353,"0.21494098","0","0","0"
"2012","SE",553532,663.251072961373,"1",1967,"2","1","3","2","13","NA","NA","30","NA","NA","NA","NA",45,44,55353,"1","2","0","0"
"2012","SE",553533,663.251072961373,"4",1969,"1","1","4","3","13","3","NA","NA","10","NA","0","0",42,42,55353,"1","2","0","0"
"2012","SE",553534,663.251072961373,"4",1996,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",15,15,55353,"0.7802819644","0","0","100"
"2012","SE",553535,663.251072961373,"4",2001,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",10,10,55353,"1","0","0","100"
"2012","SE",553601,663.251072961373,"1",1980,"2","1","2","3","13","3","NA","NA","NA","NA","NA","NA",32,31,55360,"1","0","0","0"
"2012","SE",553602,663.251072961373,"4",1978,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",33,33,55360,"99","2","0","0"
"2012","SE",553603,663.251072961373,"1",2003,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",8,8,55360,"0.75","0","0","100"
"2012","SE",553604,663.251072961373,"1",2007,"1","1","4","2","13","3","NA","NA","20","NA","NA","NA",5,4,55360,"0.9583333333","2","0","0"
"2012","SE",553605,663.251072961373,"4",2009,"1","1","4","4","13","3","NA","NA","NA","40","NA","NA",2,2,55360,"99","2","0","0"
"2012","SE",553911,663.251072961373,"3",1973,"2","1","1","4","13","3","NA","NA","0","40","0","NA",39,38,55391,"1","0","0","10"
"2012","SE",553912,663.251072961373,"2",1966,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",46,45,55391,"0.8571428571","2","0","0"
"2012","SE",553913,663.251072961373,"3",1999,"1","1","4","2","13","3","15","NA","NA","NA","NA","NA",13,12,55391,"1","0","0","0"
"2012","SE",553914,663.251072961373,"2",2001,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",10,10,55391,"1","0","0","0"
"2012","SE",553915,663.251072961373,"3",2007,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",5,4,55391,"0.8428571429","0","0","0"
"2012","SE",554081,663.251072961373,"1",1984,"2","1","4","3","13","3","NA","NA","NA","NA","0","NA",27,27,55408,"1","0","0","0"
"2012","SE",554082,663.251072961373,"1",1976,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",36,35,55408,"1","0","0","100"
"2012","SE",554083,663.251072961373,"3",2004,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","0",8,7,55408,"99","2","0","0"
"2012","SE",554084,663.251072961373,"4",2007,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",4,4,55408,"0.598705735","0","0","0"
"2012","SE",554085,663.251072961373,"3",2010,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",2,1,55408,"0","0","0","0"
"2012","SE",554141,663.251072961373,"4",1990,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",22,21,55414,"0.912551532","2","0","0"
"2012","SE",554142,663.251072961373,"1",1962,"1","1","4","4","13","3","NA","NA","0","0","NA","NA",50,49,55414,"1","2","0","0"
"2012","SE",554143,663.251072961373,"4",1964,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",48,47,55414,"99","1","0","0"
"2012","SE",554144,663.251072961373,"4",1992,"1","1","1","3","13","3","NA","30","NA","NA","NA","NA",19,19,55414,"1","0","0","100"
"2012","SE",554145,663.251072961373,"1",1997,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",15,14,55414,"99","0","0","0"
"2012","SE",554461,663.251072961373,"1",1971,"1","1","4","4","NA","3","NA","30","6","NA","NA","NA",40,40,55446,"1","0","0","0"
"2012","SE",554462,663.251072961373,"4",1972,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",39,39,55446,"99","0","0","0"
"2012","SE",554463,663.251072961373,"1",1999,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","0",12,12,55446,"99","0","0","0"
"2012","SE",554464,663.251072961373,"1",2001,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",11,10,55446,"1","2","0","0"
"2012","SE",554465,663.251072961373,"3",2006,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",5,5,55446,"0.7653724016","0","0","0"
"2012","SE",554571,663.251072961373,"3",1972,"2","1","1","2","13","NA","NA","30","NA","NA","NA","NA",39,39,55457,"99","0","0","0"
"2012","SE",554572,663.251072961373,"2",1970,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",42,41,55457,"0.8442188698","2","0","0"
"2012","SE",554573,663.251072961373,"3",2003,"2","1","3","3","NA","3","NA","NA","0","NA","0","0",8,8,55457,"0","0","0","0"
"2012","SE",554574,663.251072961373,"4",2006,"2","1","1","3","NA","3","NA","NA","NA","0","NA","NA",5,5,55457,"1","0","0","0"
"2012","SE",554575,663.251072961373,"2",2008,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",4,3,55457,"0.9714285714","0","0","0"
"2012","SE",554891,663.251072961373,"1",1979,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",33,32,55489,"1","2","0","0"
"2012","SE",554892,663.251072961373,"4",1972,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",39,39,55489,"1","1","0","0"
"2012","SE",554893,663.251072961373,"1",1999,"1","1","3","3","13","3","NA","NA","NA","NA","0","0",13,12,55489,"0.9880952381","0","0","0"
"2012","SE",554894,663.251072961373,"4",2002,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",10,9,55489,"1","0","0","100"
"2012","SE",554895,663.251072961373,"1",2011,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",0,0,55489,"1","0","0","100"
"2012","SE",555011,663.251072961373,"4",1981,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",30,30,55501,"0.8975376794","0","0","0"
"2012","SE",555012,663.251072961373,"2",2000,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",12,11,55501,"99","0","0","0"
"2012","SE",555013,663.251072961373,"1",2002,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",9,9,55501,"99","0","0","0"
"2012","SE",555014,663.251072961373,"2",2004,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",7,7,55501,"0.9035876949","2","0","0"
"2012","SE",555015,663.251072961373,"2",2006,"1","1","4","3","NA","3","NA","NA","NA","NA","0","NA",6,5,55501,"1","0","0","100"
"2012","SE",555301,663.251072961373,"1",1971,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",40,40,55530,"1","2","0","0"
"2012","SE",555302,663.251072961373,"4",1980,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",32,31,55530,"99","0","0","0"
"2012","SE",555303,663.251072961373,"3",2000,"1","1","3","3","13","3","15","NA","NA","NA","0","0",11,11,55530,"1","0","0","0"
"2012","SE",555304,663.251072961373,"4",2003,"1","1","2","3","13","NA","NA","NA","NA","NA","0","NA",9,8,55530,"0.25","2","0","0"
"2012","SE",555305,663.251072961373,"2",2004,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",8,7,55530,"99","0","0","0"
"2012","SE",555306,663.251072961373,"2",2007,"1","1","3","4","NA","3","NA","NA","NA","NA","0","NA",4,4,55530,"99","2","0","0"
"2012","SE",555651,663.251072961373,"1",1991,"1","1","2","4","13","3","NA","NA","NA","NA","NA","NA",20,20,55565,"99","0","0","0"
"2012","SE",555652,663.251072961373,"2",1947,"1","1","1","2","13","3","NA","NA","0","35","NA","NA",65,64,55565,"0.75","0","0","0"
"2012","SE",555653,663.251072961373,"4",1959,"2","1","4","3","13","3","NA","NA","NA","NA","0","NA",53,52,55565,"0.8948229399","0","0","0"
