"DB010","DB020","DB030","DB040","DB062","DB090"
"2004","SE",46741,"SE06","NA","588.55"
"2004","SE",46750,"SE06","NA","1853.8"
"2004","SE",46751,"SE06","NA","1274.3"
"2004","SE",46769,"SE06","NA","1186.3"
"2004","SE",46811,"SE06","NA","1393.3"
"2004","SE",46826,"SE06","NA","1234.1"
"2004","SE",46833,"SE06","NA","1308.1"
"2004","SE",46840,"SE06","NA","2215.5"
"2004","SE",46843,"SE06","NA","1389.1"
"2004","SE",46851,"SE06","NA","906.5"
"2004","SE",46855,"SE06","NA","1342.3"
"2004","SE",46887,"SE06","NA","1176.7"
"2004","SE",46891,"SE06","NA","2349.1"
"2004","SE",46904,"SE06","NA","548.2"
"2004","SE",46911,"SE06","NA","653.5"
"2004","SE",46935,"SE06","NA","599.05"
"2004","SE",46948,"SE06","NA","1563.7"
"2004","SE",46963,"SE06","NA","581.75"
"2004","SE",46967,"SE06","NA","1229.5"
"2004","SE",47051,"SE06","NA","671.15"
"2004","SE",47096,"SE06","NA","1519.9"
"2004","SE",47100,"SE06","NA","1923.7"
"2004","SE",47106,"SE06","NA","478.65"
"2004","SE",47159,"SE06","NA","1166.1"
"2004","SE",47187,"SE06","NA","1274.3"
"2004","SE",47189,"SE06","NA","1084.5"
"2004","SE",47227,"SE06","NA","477.25"
"2004","SE",47285,"SE06","NA","1229.5"
"2004","SE",47297,"SE06","NA","961.85"
"2004","SE",47308,"SE06","NA","534.95"
"2004","SE",47349,"SE06","NA","671.15"
"2004","SE",47362,"SE06","NA","1389.1"
"2004","SE",47367,"SE06","NA","534.95"
"2004","SE",47376,"SE06","NA","991.3"
"2004","SE",47383,"SE06","NA","1073.1"
"2004","SE",47388,"SE06","NA","678.15"
"2004","SE",47390,"SE06","NA","379.0333"
"2004","SE",47406,"SE06","NA","2215.1"
"2004","SE",47424,"SE06","NA","548.2"
"2004","SE",47431,"SE06","NA","424.3667"
"2004","SE",47447,"SE06","NA","1389.1"
"2004","SE",47459,"SE06","NA","588.55"
"2004","SE",47480,"SE06","NA","645"
"2004","SE",47483,"SE06","NA","390.7"
"2004","SE",47519,"SE06","NA","615.25"
"2004","SE",47535,"SE06","NA","561.7"
"2004","SE",47580,"SE06","NA","1342.3"
"2004","SE",47590,"SE06","NA","1274.3"
"2004","SE",47593,"SE06","NA","1519.9"
"2004","SE",47599,"SE06","NA","593.8"
"2004","SE",47630,"SE06","NA","397.8"
"2004","SE",47645,"SE06","NA","781.85"
"2004","SE",47654,"SE06","NA","759.95"
"2004","SE",47656,"SE06","NA","1274.3"
"2004","SE",47663,"SE06","NA","1591.2"
"2004","SE",47715,"SE06","NA","553.4"
"2004","SE",47741,"SE06","NA","605.35"
"2004","SE",47758,"SE06","NA","691"
"2004","SE",47779,"SE06","NA","1342.3"
"2004","SE",47792,"SE06","NA","1229.5"
"2004","SE",47794,"SE06","NA","1176.7"
"2004","SE",47812,"SE06","NA","1389.1"
"2004","SE",47817,"SE06","NA","715.6"
"2004","SE",47823,"SE06","NA","390.7"
"2004","SE",47834,"SE06","NA","978.1"
"2004","SE",47839,"SE06","NA","1126.2"
"2004","SE",47866,"SE06","NA","833.8"
"2004","SE",47869,"SE06","NA","477.25"
"2004","SE",47872,"SE06","NA","534.95"
"2004","SE",47913,"SE06","NA","1591.2"
"2004","SE",47914,"SE06","NA","1356.3"
"2004","SE",47922,"SE06","NA","639.8"
"2004","SE",47923,"SE06","NA","1250.7"
"2004","SE",47951,"SE06","NA","1105.3"
"2004","SE",47953,"SE06","NA","605.35"
"2004","SE",47956,"SE06","NA","1356.3"
"2004","SE",47962,"SE06","NA","569.5"
"2004","SE",47996,"SE06","NA","198.26"
"2004","SE",48000,"SE06","NA","1084.5"
"2004","SE",48041,"SE06","NA","2349.1"
"2004","SE",48060,"SE06","NA","507.75"
"2004","SE",48086,"SE06","NA","1393.3"
"2004","SE",48119,"SE06","NA","1183"
"2004","SE",48125,"SE06","NA","1356.3"
"2004","SE",48127,"SE06","NA","1412.7"
"2004","SE",48140,"SE06","NA","1290"
"2004","SE",48166,"SE06","NA","978.1"
"2004","SE",48172,"SE06","NA","1126.2"
"2004","SE",48175,"SE06","NA","1166.1"
"2004","SE",48182,"SE06","NA","583.05"
"2004","SE",48190,"SE06","NA","593.8"
"2004","SE",48216,"SE06","NA","1274.8"
"2004","SE",48233,"SE06","NA","1137.3"
"2004","SE",48252,"SE06","NA","1186.3"
"2004","SE",48260,"SE06","NA","374.4667"
"2004","SE",48264,"SE06","NA","1076.2"
"2004","SE",48277,"SE06","NA","646.35"
"2004","SE",48287,"SE06","NA","636.55"
"2004","SE",48293,"SE06","NA","548.2"
"2004","SE",48296,"SE06","NA","1543.4"
"2004","SE",48313,"SE06","NA","639.8"
"2004","SE",48378,"SE06","NA","534.35"
"2004","SE",48394,"SE06","NA","693.65"
"2004","SE",48418,"SE06","NA","588.35"
"2004","SE",48419,"SE06","NA","534.95"
"2004","SE",48437,"SE06","NA","543.65"
"2004","SE",48461,"SE06","NA","588.35"
"2004","SE",48482,"SE06","NA","1250.7"
"2004","SE",48490,"SE06","NA","1234.1"
"2004","SE",48591,"SE06","NA","1308.1"
"2004","SE",48609,"SE06","NA","1342.3"
"2004","SE",48623,"SE06","NA","1274.8"
"2004","SE",48632,"SE06","NA","392.3667"
"2004","SE",48641,"SE06","NA","543.65"
"2004","SE",48651,"SE06","NA","715.6"
"2004","SE",48657,"SE06","NA","1274.3"
"2004","SE",48674,"SE06","NA","591.5"
"2004","SE",48675,"SE06","NA","586.05"
"2004","SE",48685,"SE06","NA","1853.8"
"2004","SE",48689,"SE06","NA","646.35"
"2004","SE",48702,"SE06","NA","1234.1"
"2004","SE",48713,"SE06","NA","636.55"
"2004","SE",48717,"SE06","NA","636.55"
"2004","SE",48750,"SE06","NA","1084.5"
"2004","SE",48759,"SE06","NA","1126.2"
"2004","SE",48761,"SE06","NA","478.65"
"2004","SE",48765,"SE06","NA","534.35"
"2004","SE",48769,"SE06","NA","319.1"
"2004","SE",48783,"SE06","NA","1091.3"
"2004","SE",48805,"SE06","NA","593.15"
"2004","SE",48854,"SE06","NA","693.65"
"2004","SE",48859,"SE06","NA","1274.3"
"2004","SE",48877,"SE06","NA","478.65"
"2004","SE",48886,"SE06","NA","588.35"
"2004","SE",48900,"SE06","NA","1250.7"
"2004","SE",48904,"SE06","NA","581.75"
"2004","SE",48909,"SE06","NA","462.4333"
"2004","SE",48913,"SE06","NA","599.05"
"2004","SE",48914,"SE06","NA","1389.1"
"2004","SE",48918,"SE06","NA","495.65"
"2004","SE",48925,"SE06","NA","1203.2"
"2004","SE",48930,"SE06","NA","591.5"
"2004","SE",48945,"SE06","NA","525.45"
"2004","SE",48947,"SE06","NA","615.25"
"2004","SE",48966,"SE06","NA","538.75"
"2004","SE",48973,"SE06","NA","588.35"
"2004","SE",48976,"SE06","NA","507.75"
"2004","SE",48991,"SE06","NA","1176.7"
"2004","SE",49008,"SE06","NA","1091.3"
"2004","SE",49030,"SE06","NA","1216.1"
"2004","SE",49037,"SE06","NA","1274.3"
"2004","SE",49040,"SE06","NA","1279.6"
"2004","SE",49090,"SE06","NA","534.35"
"2004","SE",49161,"SE06","NA","658.65"
"2004","SE",49163,"SE06","NA","625.35"
"2004","SE",49223,"SE06","NA","478.65"
"2004","SE",49257,"SE06","NA","534.95"
"2004","SE",49259,"SE06","NA","588.35"
"2004","SE",49262,"SE06","NA","1091.3"
"2004","SE",49270,"SE06","NA","1250.7"
"2004","SE",49296,"SE06","NA","1126.2"
"2004","SE",49302,"SE06","NA","637.15"
"2004","SE",49312,"SE06","NA","525.45"
"2004","SE",49336,"SE06","NA","593.35"
"2004","SE",49345,"SE06","NA","1317.3"
"2004","SE",49357,"SE06","NA","2215.5"
"2004","SE",49372,"SE06","NA","581.75"
"2004","SE",49373,"SE06","NA","390.7"
"2004","SE",49385,"SE06","NA","1250.7"
"2004","SE",49394,"SE06","NA","2566"
"2004","SE",49396,"SE06","NA","1342.3"
"2004","SE",49415,"SE06","NA","506.6333"
"2004","SE",49423,"SE06","NA","581.75"
"2004","SE",49494,"SE06","NA","1229.5"
"2004","SE",49501,"SE06","NA","678.15"
"2004","SE",49522,"SE06","NA","395.8667"
"2004","SE",49536,"SE06","NA","462.4333"
"2004","SE",49539,"SE06","NA","658.65"
"2004","SE",49549,"SE06","NA","1250.7"
"2004","SE",49557,"SE06","NA","2363.7"
"2004","SE",49558,"SE06","NA","1274.3"
"2004","SE",49567,"SE06","NA","1068.7"
"2004","SE",49593,"SE06","NA","637.4"
"2004","SE",49606,"SE06","NA","2215.1"
"2004","SE",49616,"SE06","NA","1250.7"
"2004","SE",49628,"SE06","NA","646.35"
"2004","SE",49633,"SE06","NA","525.45"
"2004","SE",49658,"SE06","NA","759.95"
"2004","SE",49674,"SE06","NA","491.8333"
"2004","SE",49677,"SE06","NA","653.5"
"2004","SE",49720,"SE06","NA","1169.1"
"2004","SE",49723,"SE06","NA","280.6"
"2004","SE",49769,"SE06","NA","1229.5"
"2004","SE",49770,"SE06","NA","678.15"
"2004","SE",49854,"SE06","NA","639.8"
"2004","SE",49871,"SE06","NA","583.05"
"2004","SE",49885,"SE06","NA","1308.1"
"2004","SE",49894,"SE06","NA","1234.1"
"2004","SE",49920,"SE06","NA","403.5667"
"2004","SE",49931,"SE06","NA","1250.7"
"2004","SE",49950,"SE06","NA","625.35"
"2004","SE",49975,"SE06","NA","693.65"
"2004","SE",49982,"SE06","NA","1393.3"
"2004","SE",49991,"SE06","NA","1229.5"
"2004","SE",50037,"SE06","NA","978.1"
"2004","SE",50043,"SE06","NA","2215.5"
"2004","SE",50056,"SE06","NA","548.2"
"2004","SE",50090,"SE06","NA","1137.3"
"2004","SE",50145,"SE06","NA","239.325"
"2004","SE",50151,"SE06","NA","1923.7"
"2004","SE",50153,"SE06","NA","1122.4"
"2004","SE",50157,"SE06","NA","646.35"
"2004","SE",50168,"SE06","NA","534.95"
"2004","SE",50182,"SE06","NA","1250.7"
"2004","SE",50188,"SE06","NA","1122.4"
"2004","SE",50199,"SE06","NA","2215.5"
"2004","SE",50213,"SE06","NA","676.75"
"2004","SE",50219,"SE06","NA","543.65"
"2004","SE",50223,"SE06","NA","1226"
"2004","SE",50229,"SE06","NA","1342.3"
"2004","SE",50241,"SE06","NA","653.5"
"2004","SE",50253,"SE06","NA","569.5"
"2004","SE",50258,"SE06","NA","1342.3"
"2004","SE",50261,"SE06","NA","1170.4"
"2004","SE",50267,"SE06","NA","1091.3"
"2004","SE",50285,"SE06","NA","1342.3"
"2004","SE",50310,"SE06","NA","1317.3"
"2004","SE",50322,"SE06","NA","1176.7"
"2004","SE",50325,"SE06","NA","696.65"
"2004","SE",50327,"SE06","NA","833.8"
"2004","SE",50335,"SE06","NA","399.3667"
"2004","SE",50353,"SE06","NA","1274.8"
"2004","SE",50361,"SE06","NA","588.35"
"2004","SE",50388,"SE06","NA","299.525"
"2004","SE",50391,"SE06","NA","1356.3"
"2004","SE",50392,"SE06","NA","507.75"
"2004","SE",50402,"SE06","NA","399.3667"
"2004","SE",50405,"SE06","NA","636.55"
"2004","SE",50425,"SE06","NA","399.3667"
"2004","SE",50429,"SE06","NA","1234.1"
"2004","SE",50466,"SE06","NA","1342.3"
"2004","SE",50511,"SE06","NA","379.1"
"2004","SE",50522,"SE06","NA","568.55"
"2004","SE",50529,"SE06","NA","1126.2"
"2004","SE",50565,"SE06","NA","1274.3"
"2004","SE",50573,"SE06","NA","495.65"
"2004","SE",50590,"SE06","NA","1279.6"
"2004","SE",50598,"SE06","NA","530.4"
"2004","SE",50606,"SE06","NA","1123.4"
"2004","SE",50622,"SE06","NA","2349.1"
"2004","SE",50623,"SE06","NA","563.1"
"2004","SE",50641,"SE06","NA","567.3"
"2004","SE",50656,"SE06","NA","696.65"
"2004","SE",50673,"SE06","NA","477.25"
"2004","SE",50679,"SE06","NA","739.75"
"2004","SE",50701,"SE06","NA","678.15"
"2004","SE",50752,"SE06","NA","636.55"
"2004","SE",50753,"SE06","NA","1183"
"2004","SE",50755,"SE06","NA","1091.3"
"2004","SE",50771,"SE06","NA","1279.6"
"2004","SE",50788,"SE06","NA","693.65"
"2004","SE",50797,"SE06","NA","639.8"
"2004","SE",50851,"SE06","NA","1177.1"
"2004","SE",50852,"SE06","NA","1229.5"
"2004","SE",50866,"SE06","NA","426.5333"
"2004","SE",50868,"SE06","NA","625.35"
"2004","SE",50881,"SE06","NA","1122.4"
"2004","SE",50892,"SE06","NA","1412.7"
"2004","SE",50911,"SE06","NA","534.6"
"2004","SE",50941,"SE06","NA","625.35"
"2004","SE",50946,"SE06","NA","1250.7"
"2004","SE",50948,"SE06","NA","1274.3"
"2004","SE",50952,"SE06","NA","691"
"2004","SE",50961,"SE06","NA","715.6"
"2004","SE",50965,"SE06","NA","1226"
"2004","SE",50981,"SE06","NA","1137.3"
"2004","SE",50995,"SE06","NA","379.1"
"2004","SE",51000,"SE06","NA","605.35"
"2004","SE",51008,"SE06","NA","978.1"
"2004","SE",51014,"SE06","NA","694.55"
"2004","SE",51020,"SE06","NA","1389.1"
"2004","SE",51033,"SE06","NA","2349.1"
"2004","SE",51040,"SE06","NA","1068.7"
"2004","SE",51048,"SE06","NA","593.15"
"2004","SE",51059,"SE06","NA","495.65"
"2004","SE",51061,"SE06","NA","1137.3"
"2004","SE",51074,"SE06","NA","639.8"
"2004","SE",51080,"SE06","NA","542.25"
"2004","SE",51082,"SE06","NA","795.6"
"2004","SE",51131,"SE06","NA","795.6"
"2004","SE",51147,"SE06","NA","639.8"
"2004","SE",51199,"SE06","NA","588.35"
"2004","SE",51213,"SE06","NA","2349.1"
"2004","SE",51234,"SE06","NA","637.15"
"2004","SE",51240,"SE06","NA","1186.3"
"2004","SE",51293,"SE06","NA","794.85"
"2004","SE",51314,"SE06","NA","1342.3"
"2004","SE",51319,"SE06","NA","1279.6"
"2004","SE",51362,"SE06","NA","588.55"
"2004","SE",51371,"SE06","NA","1591.2"
"2004","SE",51390,"SE06","NA","978.1"
"2004","SE",51409,"SE06","NA","1176.7"
"2004","SE",51418,"SE06","NA","588.55"
"2004","SE",51419,"SE06","NA","1308.1"
"2004","SE",51421,"SE06","NA","1181.85"
"2004","SE",51439,"SE06","NA","1084.5"
"2004","SE",51445,"SE06","NA","1853.8"
"2004","SE",51449,"SE06","NA","1353.5"
"2004","SE",51468,"SE06","NA","1475.5"
"2004","SE",51477,"SE06","NA","1137.3"
"2004","SE",51479,"SE06","NA","390.7"
"2004","SE",51489,"SE06","NA","588.35"
"2004","SE",51496,"SE06","NA","1126.2"
"2004","SE",51511,"SE06","NA","538.75"
"2004","SE",51512,"SE06","NA","495.65"
"2004","SE",51521,"SE06","NA","625.35"
"2004","SE",51525,"SE06","NA","1342.3"
"2004","SE",51527,"SE06","NA","1342.3"
"2004","SE",51536,"SE06","NA","1123.4"
"2004","SE",51539,"SE06","NA","1250.7"
"2004","SE",51544,"SE06","NA","693.65"
"2004","SE",51548,"SE06","NA","280.6"
"2004","SE",51583,"SE06","NA","616.95"
"2004","SE",51602,"SE06","NA","424.3667"
"2004","SE",51603,"SE06","NA","561.2"
"2004","SE",51620,"SE06","NA","525.45"
"2004","SE",51624,"SE06","NA","1923.7"
"2004","SE",51646,"SE06","NA","693.65"
"2004","SE",51699,"SE06","NA","2215.1"
"2004","SE",51709,"SE06","NA","581.75"
"2004","SE",51710,"SE06","NA","1923.7"
"2004","SE",51720,"SE06","NA","1076.2"
"2004","SE",51754,"SE06","NA","636.55"
"2004","SE",51771,"SE06","NA","694.55"
"2004","SE",51784,"SE06","NA","605.35"
"2004","SE",51786,"SE06","NA","1166.1"
"2004","SE",51791,"SE06","NA","1123.4"
"2004","SE",51794,"SE06","NA","1068.7"
"2004","SE",51815,"SE06","NA","646.35"
"2004","SE",51823,"SE06","NA","284.325"
"2004","SE",51844,"SE06","NA","696.65"
"2004","SE",51846,"SE06","NA","739.75"
"2004","SE",51852,"SE06","NA","678.15"
"2004","SE",51864,"SE06","NA","586.05"
"2004","SE",51881,"SE06","NA","1274.8"
"2004","SE",51892,"SE06","NA","2215.5"
"2004","SE",51908,"SE06","NA","1563.7"
"2004","SE",51956,"SE06","NA","354.625"
"2004","SE",51982,"SE06","NA","1126.2"
"2004","SE",52011,"SE06","NA","653.5"
"2004","SE",52031,"SE06","NA","588.55"
"2004","SE",52061,"SE06","NA","374.4667"
"2004","SE",52073,"SE06","NA","1123.4"
"2004","SE",52088,"SE06","NA","693.65"
"2004","SE",52109,"SE06","NA","1393.3"
"2004","SE",52122,"SE06","NA","1166.1"
"2004","SE",52131,"SE06","NA","1166.1"
"2004","SE",52153,"SE06","NA","1342.3"
"2004","SE",52173,"SE06","NA","2363.7"
"2004","SE",52194,"SE06","NA","1176.7"
"2004","SE",52226,"SE06","NA","1519.9"
"2004","SE",52236,"SE06","NA","1166.1"
"2004","SE",52284,"SE06","NA","693.65"
"2004","SE",52291,"SE06","NA","588.35"
"2004","SE",52322,"SE06","NA","588.55"
"2004","SE",52341,"SE06","NA","1356.3"
"2004","SE",52343,"SE06","NA","1229.5"
"2004","SE",52346,"SE06","NA","1105.3"
"2004","SE",52354,"SE06","NA","562.75"
"2004","SE",52376,"SE06","NA","1923.7"
"2004","SE",52387,"SE06","NA","569.5"
"2004","SE",52390,"SE06","NA","1084.5"
"2004","SE",52399,"SE06","NA","1274.3"
"2004","SE",52426,"SE06","NA","1342.3"
"2004","SE",52427,"SE06","NA","1563.7"
"2004","SE",52446,"SE06","NA","581.75"
"2004","SE",52448,"SE06","NA","1186.3"
"2004","SE",52489,"SE06","NA","906.5"
"2004","SE",52500,"SE06","NA","1389.1"
"2004","SE",52541,"SE06","NA","1308.1"
"2004","SE",52554,"SE06","NA","1105.3"
"2004","SE",52569,"SE06","NA","1084.5"
"2004","SE",52581,"SE06","NA","1174.55"
"2004","SE",52582,"SE06","NA","534.35"
"2004","SE",52599,"SE06","NA","833.8"
"2004","SE",52601,"SE06","NA","696.65"
"2004","SE",52605,"SE06","NA","1317.3"
"2004","SE",52621,"SE06","NA","639.8"
"2004","SE",52622,"SE06","NA","639.8"
"2004","SE",52655,"SE06","NA","493.1667"
"2004","SE",52668,"SE06","NA","581.75"
"2004","SE",52671,"SE06","NA","771.7"
"2004","SE",52693,"SE06","NA","581.75"
"2004","SE",52710,"SE06","NA","978.1"
"2004","SE",52727,"SE06","NA","1234.1"
"2004","SE",52728,"SE06","NA","639.8"
"2004","SE",52737,"SE06","NA","696.65"
"2004","SE",52771,"SE06","NA","517.05"
"2004","SE",52801,"SE06","NA","424.7667"
"2004","SE",52802,"SE06","NA","1250.7"
"2004","SE",52815,"SE06","NA","636.55"
"2004","SE",52817,"SE06","NA","1076.2"
"2004","SE",52840,"SE06","NA","671.15"
"2004","SE",52848,"SE06","NA","1229.5"
"2004","SE",52854,"SE06","NA","495.65"
"2004","SE",52891,"SE06","NA","1923.7"
"2004","SE",52900,"SE06","NA","1563.7"
"2004","SE",52911,"SE06","NA","2215.1"
"2004","SE",52928,"SE06","NA","581.75"
"2004","SE",52962,"SE06","NA","1308.1"
"2004","SE",52967,"SE06","NA","2363.7"
"2004","SE",52989,"SE06","NA","1389.1"
"2004","SE",53010,"SE06","NA","379.0333"
"2004","SE",53074,"SE06","NA","1091.3"
"2004","SE",53081,"SE06","NA","1250.7"
"2004","SE",53093,"SE06","NA","2566"
"2004","SE",53183,"SE06","NA","1393.3"
"2004","SE",53191,"SE06","NA","625.35"
"2004","SE",53199,"SE06","NA","1923.7"
"2004","SE",53213,"SE06","NA","625.35"
"2004","SE",53223,"SE06","NA","906.5"
"2004","SE",53250,"SE06","NA","588.35"
"2004","SE",53285,"SE06","NA","568.55"
"2004","SE",53286,"SE06","NA","658.65"
"2004","SE",53299,"SE06","NA","584.55"
"2004","SE",53301,"SE06","NA","671.15"
"2004","SE",53342,"SE07","NA","1543.4"
"2004","SE",53344,"SE07","NA","568.55"
"2004","SE",53353,"SE07","NA","593.15"
"2004","SE",53355,"SE07","NA","1274.8"
"2004","SE",53357,"SE07","NA","2566"
"2004","SE",53361,"SE07","NA","586.05"
"2004","SE",53373,"SE07","NA","605.35"
"2004","SE",53385,"SE07","NA","1084.5"
"2004","SE",53392,"SE07","NA","399.3667"
"2004","SE",53404,"SE07","NA","1234.1"
"2004","SE",53455,"SE07","NA","978.1"
"2004","SE",53463,"SE07","NA","562.75"
"2004","SE",53470,"SE07","NA","1176.7"
"2004","SE",53479,"SE07","NA","1543.4"
"2004","SE",53488,"SE07","NA","2010.8"
"2004","SE",53527,"SE07","NA","636.55"
"2004","SE",53533,"SE07","NA","1170.4"
"2004","SE",53540,"SE07","NA","599.05"
"2004","SE",53583,"SE07","NA","1174.55"
"2004","SE",53587,"SE07","NA","588.35"
"2004","SE",53633,"SE07","NA","1091.3"
"2004","SE",53637,"SE07","NA","1308.1"
"2004","SE",53649,"SE07","NA","552.65"
"2004","SE",53662,"SE07","NA","1229.5"
"2004","SE",53670,"SE07","NA","670.2667"
"2004","SE",53676,"SE07","NA","2349.1"
"2004","SE",53685,"SE07","NA","1274.8"
"2004","SE",53689,"SE07","NA","1186.7"
"2004","SE",53691,"SE07","NA","636.55"
"2004","SE",53724,"SE07","NA","1412.7"
"2004","SE",53728,"SE07","NA","1126.2"
"2004","SE",53739,"SE07","NA","588.55"
"2004","SE",53749,"SE07","NA","392.3667"
"2004","SE",53794,"SE07","NA","605.35"
"2004","SE",53814,"SE07","NA","548.2"
"2004","SE",53874,"SE07","NA","1126.2"
"2004","SE",53878,"SE07","NA","599.05"
"2004","SE",53888,"SE07","NA","671.15"
"2004","SE",53906,"SE07","NA","1091.3"
"2004","SE",53916,"SE07","NA","1176.7"
"2004","SE",53918,"SE07","NA","639.8"
"2004","SE",53951,"SE07","NA","1186.3"
"2004","SE",53957,"SE07","NA","280.85"
"2004","SE",53980,"SE07","NA","1122.4"
"2004","SE",53991,"SE07","NA","280.6"
"2004","SE",53998,"SE07","NA","691"
"2004","SE",54026,"SE07","NA","584.55"
"2004","SE",54049,"SE07","NA","581.75"
"2004","SE",54057,"SE07","NA","1068.7"
"2004","SE",54059,"SE07","NA","562.75"
"2004","SE",54064,"SE07","NA","1186.7"
"2004","SE",54071,"SE07","NA","636.55"
"2004","SE",54082,"SE07","NA","605.35"
"2004","SE",54107,"SE07","NA","653.5"
"2004","SE",54108,"SE07","NA","1068.7"
"2004","SE",54112,"SE07","NA","495.65"
"2004","SE",54134,"SE07","NA","1923.7"
"2004","SE",54146,"SE07","NA","1308.1"
"2004","SE",54173,"SE07","NA","1122.4"
"2004","SE",54176,"SE07","NA","693.65"
"2004","SE",54223,"SE07","NA","326.75"
"2004","SE",54232,"SE07","NA","2010.8"
"2004","SE",54255,"SE07","NA","379.1"
"2004","SE",54265,"SE07","NA","1279.6"
"2004","SE",54284,"SE07","NA","1234.1"
"2004","SE",54289,"SE07","NA","1143.2"
"2004","SE",54291,"SE07","NA","2010.8"
"2004","SE",54328,"SE07","NA","1250.7"
"2004","SE",54358,"SE07","NA","691"
"2004","SE",54440,"SE07","NA","534.95"
"2004","SE",54454,"SE07","NA","1274.8"
"2004","SE",54471,"SE07","NA","1234.1"
"2004","SE",54494,"SE07","NA","2215.1"
"2004","SE",54537,"SE07","NA","1308.1"
"2004","SE",54548,"SE07","NA","1226"
"2004","SE",54549,"SE07","NA","1250.7"
"2004","SE",54596,"SE07","NA","1183"
"2004","SE",54605,"SE07","NA","1274.8"
"2004","SE",54624,"SE07","NA","1122.4"
"2004","SE",54625,"SE07","NA","1317.3"
"2004","SE",54636,"SE07","NA","636.55"
"2004","SE",54641,"SE07","NA","588.35"
"2004","SE",54669,"SE07","NA","1660.2"
"2004","SE",54670,"SE07","NA","670.2667"
"2004","SE",54694,"SE07","NA","615.25"
"2004","SE",54695,"SE07","NA","978.1"
"2004","SE",54703,"SE07","NA","302.675"
"2004","SE",54707,"SE07","NA","392.2333"
"2004","SE",54713,"SE07","NA","534.35"
"2004","SE",54728,"SE07","NA","462.4333"
"2004","SE",54744,"SE07","NA","1317.3"
"2004","SE",54753,"SE07","NA","1234.1"
"2004","SE",54754,"SE07","NA","294.275"
"2004","SE",54766,"SE07","NA","678.15"
"2004","SE",54821,"SE07","NA","636.55"
"2004","SE",54849,"SE07","NA","1274.8"
"2004","SE",54876,"SE07","NA","1274.8"
"2004","SE",54909,"SE07","NA","2010.8"
"2004","SE",54923,"SE07","NA","1274.3"
"2004","SE",54962,"SE07","NA","507.75"
"2004","SE",54972,"SE07","NA","543.65"
"2004","SE",54987,"SE07","NA","1122.4"
"2004","SE",54999,"SE07","NA","599.05"
"2004","SE",55023,"SE07","NA","379.0333"
"2004","SE",55028,"SE07","NA","1126.2"
"2004","SE",55042,"SE07","NA","625.35"
"2004","SE",55046,"SE07","NA","1234.1"
"2004","SE",55073,"SE07","NA","1186.3"
"2004","SE",55123,"SE07","NA","588.35"
"2004","SE",55129,"SE07","NA","534.35"
"2004","SE",55131,"SE07","NA","1166.1"
"2004","SE",55139,"SE07","NA","1342.3"
"2004","SE",55149,"SE07","NA","569.5"
"2004","SE",55152,"SE07","NA","2215.1"
"2004","SE",55158,"SE07","NA","605.35"
"2004","SE",55185,"SE07","NA","957.3"
"2004","SE",55201,"SE07","NA","495.65"
"2004","SE",55209,"SE07","NA","625.35"
"2004","SE",55212,"SE07","NA","637.15"
"2004","SE",55219,"SE07","NA","472.8333"
"2004","SE",55308,"SE07","NA","525.45"
"2004","SE",55319,"SE07","NA","1279.6"
"2004","SE",55324,"SE07","NA","548.2"
"2004","SE",55326,"SE07","NA","581.75"
"2004","SE",55328,"SE07","NA","390.7"
"2004","SE",55352,"SE07","NA","543.65"
"2004","SE",55376,"SE07","NA","636.55"
"2004","SE",55386,"SE07","NA","1412.7"
"2004","SE",55404,"SE07","NA","1176.7"
"2004","SE",55406,"SE07","NA","1342.3"
"2004","SE",55412,"SE07","NA","1342.3"
"2004","SE",55414,"SE07","NA","1250.7"
"2004","SE",55418,"SE07","NA","1389.1"
"2004","SE",55445,"SE07","NA","1091.3"
"2004","SE",55469,"SE07","NA","568.55"
"2004","SE",55485,"SE07","NA","1234.1"
"2004","SE",55486,"SE07","NA","678.15"
"2004","SE",55491,"SE07","NA","548.2"
"2004","SE",55518,"SE07","NA","583.05"
"2004","SE",55527,"SE07","NA","586.05"
"2004","SE",55534,"SE07","NA","1389.1"
"2004","SE",55563,"SE07","NA","1176.7"
"2004","SE",55574,"SE07","NA","1412.7"
"2004","SE",55575,"SE07","NA","1582.4"
"2004","SE",55579,"SE07","NA","1176.7"
"2004","SE",55581,"SE07","NA","1279.6"
"2004","SE",55606,"SE07","NA","239.62"
"2004","SE",55651,"SE07","NA","1073.1"
"2004","SE",55653,"SE07","NA","1226"
"2004","SE",55668,"SE07","NA","2215.1"
"2004","SE",55678,"SE07","NA","588.55"
"2004","SE",55690,"SE07","NA","1274.3"
"2004","SE",55737,"SE07","NA","1176.7"
"2004","SE",55757,"SE07","NA","1317.3"
"2004","SE",55771,"SE07","NA","588.55"
"2004","SE",55776,"SE07","NA","588.35"
"2004","SE",55796,"SE07","NA","676.75"
"2004","SE",55809,"SE07","NA","1543.4"
"2004","SE",55815,"SE07","NA","543.65"
"2004","SE",55837,"SE07","NA","1308.1"
"2004","SE",55901,"SE07","NA","691"
"2004","SE",55928,"SE07","NA","308.68"
"2004","SE",55962,"SE07","NA","269.375"
"2004","SE",55970,"SE07","NA","1393.3"
"2004","SE",56008,"SE07","NA","593.15"
"2004","SE",56037,"SE07","NA","1084.5"
"2004","SE",56053,"SE07","NA","795.6"
"2004","SE",56062,"SE07","NA","1250.7"
"2004","SE",56084,"SE07","NA","1412.7"
