"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","SE",567011,681.722846441948,"1168.482","3","2012","87","3",1989,"2","1","3","SE","2","NA","4","6","NA","NA","NA","NA","3","8","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21682,1,"9.0298",22,56701,"2","2","2","8"
"2012","SE",567051,681.722846441948,"NA","3","2012","21","1",1940,"2","2","1","SE","2","NA","1","2","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","1","NA","2","NA",2402,0,0,0,0,1835,1,0,0,0,17925,0,0,0,0,0,1,"9.0298",71,56705,"2","6","NA","NA"
"2012","SE",567141,681.722846441948,"NA","3","2012","13","1",1949,"2","2","1","SE","2","NA","4","1","NA","NA","NA","NA","2","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",0,0,48034,0,0,2733,1,0,0,0,0,0,0,0,0,0,1,"9.0298",62,56714,"2","2","NA","7"
"2012","SE",567291,681.722846441948,"1307.565","4","2012","17","3",1936,"2","2","1","SE","2","5","3","7","NA","NA","NA","NA","3","5","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",165,0,0,0,0,165,1,0,0,0,0,30789,0,0,0,0,1,"9.0298",75,56729,"2","3","1","NA"
"2012","SE",567321,681.722846441948,"1309.699","1","2012","13","4",1942,"2","4","1","SE","2","NA","3","7","NA","NA","2","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","3","NA","NA","NA","NA",0,0,0,0,0,14221,1,0,0,0,0,21266,0,0,0,0,1,"9.0298",69,56732,"2","2","NA","NA"
"2012","SE",567481,681.722846441948,"973.1522","3","2012","27","3",1959,"2","2","1","SE","2","NA","4","1","NA","NA","NA","NA","3","9","36","NA","l-n","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","NA","NA","NA","8",0,0,34291,387,0,13848,1,0,-2827,0,0,0,0,0,0,0,1,"9.0298",52,56748,"3","3","1","NA"
"2012","SE",567631,681.722846441948,"NA","3","2012","18","3",1959,"1","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","7","40","NA","b-e","NA","13","1","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,0,81646,0,0,12752,1,0,-421,0,0,0,0,0,0,0,1,"9.0298",52,56763,"3","2","NA","NA"
"2012","SE",567761,681.722846441948,"951.7187","3","2012","16","2",1942,"2","5","2","SE","2","NA","3","7","NA","1","1","NA","3","5","40","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","NA","3","2","5","2","NA",0,0,0,0,0,0,1,0,0,0,0,19109,0,0,0,0,1,"9.0298",69,56776,"3","2","1","NA"
"2012","SE",567971,681.722846441948,"NA","2","2012","31","2",1931,"2","4","1","SE","2","NA","3","7","NA","1","2","NA","2","5","34","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,0,0,143,0,427,1,691,0,2730,0,24509,0,0,0,0,1,"9.0298",80,56797,"2","2","2","NA"
"2012","SE",568071,681.722846441948,"NA","3","2012","11","4",1993,"2","1","1","SE","1","NA","2","6","NA","2","NA","NA","NA",,"10","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,1329,550,0,0,0,1,0,0,0,0,0,0,0,0,241,1,"9.0298",18,56807,"3","2","2","NA"
"2012","SE",568131,681.722846441948,"1168.482","1","2012","18","1",1931,"2","2","3","SE","2","NA","3","7","NA","1","NA","NA","NA","2","10","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,0,5276,0,0,3235,1,0,0,0,0,1301,0,0,0,0,1,"9.0298",80,56813,"2","2","NA","NA"
"2012","SE",568231,681.722846441948,"1268.241","4","2012","14","3",1955,"2","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","5","40","NA","NA","NA","8","1","1","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,37658,0,0,18127,1,1329,-2709,0,2085,0,0,0,0,0,1,"9.0298",56,56823,"2","6","2","1"
"2012","SE",568291,681.722846441948,"NA","2","2012","14","4",1987,"1","1","3","SE","2","NA","3","2","NA","NA","2","NA","3","5","NA","NA","g","NA","NA","1","2","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",0,66,11888,0,0,300,1,0,0,0,0,0,0,0,0,9826,1,"9.0298",24,56829,"3","6","2","NA"
"2012","SE",568451,681.722846441948,"NA","3","2012","19","1",1984,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","7","10","NA","f","NA","13","NA","NA","NA","NA","NA","NA","NA","2","3","2","6","2","NA",126,1329,34754,0,0,652,1,399,0,0,0,0,0,899,0,0,1,"9.0298",27,56845,"2","6","NA","10"
"2012","SE",568481,681.722846441948,"NA","1","2012","19","3",1931,"2","4","3","SE","2","NA","1","7","NA","2","1","1","NA","6","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","3","2","3","NA","NA",0,0,0,0,0,0,1,0,0,809,0,0,0,303,3576,0,1,"9.0298",80,56848,"3","6","2","NA"
"2012","SE",568621,681.722846441948,"950.0297","3","2012","13","2",1985,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","NA","NA","10","1","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",0,664,33365,0,0,1632,1,659,0,0,0,0,0,9836,0,0,1,"9.0298",26,56862,"2","2","2","NA"
"2012","SE",568651,681.722846441948,"NA","2","2012","12","1",1946,"1","2","2","SE","2","NA","5","1","NA","NA","NA","NA","3","2","50","NA","NA","NA","12","1","1","NA","NA","NA","NA","1","2","2","2","2","2","NA",0,266,45190,0,0,0,1,532,0,0,0,0,0,0,0,0,1,"9.0298",65,56865,"2","2","2","NA"
"2012","SE",568671,681.722846441948,"NA","1","2012","20","1",1983,"1","1","2","Other","1","NA","4","NA","NA","NA","NA","NA","3",,"NA","NA","NA","NA","13","2","NA","NA","NA","NA","NA","4","1","NA","2","NA","2","NA",0,0,2388,0,0,11175,1,0,0,0,0,0,0,0,0,0,1,"9.0298",28,56867,"3","7","1","NA"
"2012","SE",568731,681.722846441948,"1139.544","3","2012","11","1",1952,"1","1","1","SE","2","NA","4","1","NA","1","NA","NA","3","3","40","NA","h","NA","NA","1","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","6",373,0,35622,402,402,5009,1,0,0,0,0,0,0,889,0,0,1,"9.0298",59,56873,"3","2","NA","NA"
"2012","SE",568941,681.722846441948,"1139.544","2","2012","56","1",1931,"2","2","3","SE","2","NA","3","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,1147,10921,0,0,5424,1,0,0,0,0,4682,0,0,0,0,1,"9.0298",80,56894,"2","7","NA","NA"
"2012","SE",569021,681.722846441948,"NA","3","2012","21","1",1931,"2","2","1","SE","2","3","5","7","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,1372,0,4293,0,0,0,0,1,"9.0298",80,56902,"2","2","2","NA"
"2012","SE",569461,681.722846441948,"NA","3","2012","20","4",1931,"2","4","1","SE","2","NA","5","7","NA","1","2","NA","NA","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","2","NA","NA","NA","NA",0,0,0,0,0,0,1,0,583,0,0,0,0,0,13124,0,1,"9.0298",80,56946,"3","7","2","NA"
"2012","SE",569891,681.722846441948,"1108.146","4","2012","35","4",1942,"1","2","1","SE","2","NA","2","7","NA","NA","2","NA","3","7","NA","NA","NA","NA","12","1","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",3,0,0,0,0,23668,1,0,0,1793,0,50307,0,0,0,0,1,"9.0298",69,56989,"3","2","NA","NA"
"2012","SE",570021,681.722846441948,"1316.523","1","2012","21","1",1985,"1","1","3","SE","2","NA","3","1","NA","1","2","NA","2","5","NA","NA","g","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",0,266,17115,133,0,7986,1,199,0,0,0,0,0,0,0,2826,1,"9.0298",26,57002,"3","2","2","NA"
"2012","SE",570041,681.722846441948,"1139.544","4","2012","14","4",1959,"2","1","1","SE","2","NA","3","1","NA","NA","2","NA","3","5","50","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","3","NA","NA","NA","8",0,244,31961,0,0,251,1,0,0,0,0,0,5781,8222,0,0,1,"9.0298",52,57004,"2","2","2","NA"
"2012","SE",570051,681.722846441948,"1268.241","2","2012","15","1",1966,"2","1","1","SE","2","4","3","5","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,0,11164,0,0,0,1,0,0,0,8380,0,0,235,0,0,1,"9.0298",45,57005,"2","2","NA","NA"
"2012","SE",570231,681.722846441948,"NA","1","2012","39","2",1983,"1","1","2","SE","2","NA","4","1","NA","NA","2","NA","3","8","40","NA","f","NA","13","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",56,0,33527,0,0,6800,1,0,0,0,0,0,0,0,0,0,1,"9.0298",28,57023,"2","2","NA","1"
"2012","SE",570291,681.722846441948,"950.0297","3","2012","57","3",1942,"1","4","1","SE","2","NA","4","7","NA","NA","NA","NA","3","2","50","5","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,0,0,0,0,0,1,9204,151,0,0,50402,0,0,0,0,1,"9.0298",69,57029,"3","2","NA","NA"
"2012","SE",570401,681.722846441948,"NA","2","2012","38","3",1931,"2","4","3","SE","1","3","1","7","NA","NA","NA","NA","3","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA",0,0,0,0,0,0,1,339,0,0,0,8053,0,0,0,0,1,"9.0298",80,57040,"2","2","NA","1"
"2012","SE",570491,681.722846441948,"1099.165","4","2012","57","1",1931,"2","4","3","SE","1","NA","3","7","NA","1","NA","NA","3","4","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,10201,1,266,0,0,0,6516,0,0,0,0,1,"9.0298",80,57049,"3","5","NA","NA"
"2012","SE",570521,681.722846441948,"1139.544","2","2012","NA","3",1941,"2","2","3","SE","2","NA","5","7","NA","NA","NA","NA","NA","2","25","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","NA","1","2","NA","2","NA",0,0,0,0,0,7000,1,0,9998,908,0,10041,0,0,0,0,1,"9.0298",70,57052,"3","6","2","1"
"2012","SE",570591,681.722846441948,"NA","3","2012","9","4",1931,"2","4","2","SE","2","NA","3","7","NA","NA","2","NA","3","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA",0,0,588,0,0,263,1,0,143,2806,0,13674,0,0,0,0,1,"9.0298",80,57059,"2","2","NA","NA"
"2012","SE",570621,681.722846441948,"NA","1","2012","14","3",1976,"2","2","1","SE","2","NA","4","1","NA","NA","2","NA","3","0 - 1","40","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",0,0,23430,0,0,6430,1,0,-524,0,0,0,0,827,0,0,1,"9.0298",35,57062,"2","6","1","NA"
"2012","SE",570691,681.722846441948,"NA","4","2012","NA","1",1961,"1","1","2","SE","2","NA","5","1","NA","NA","NA","NA","3","3","45","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,0,60852,0,0,0,1,3036,0,0,0,0,0,0,0,0,1,"9.0298",50,57069,"3","6","NA","5"
"2012","SE",570821,681.722846441948,"NA","2","2012","11","4",1959,"1","2","1","Other","2","NA","3","1","NA","1","2","NA","NA",,"NA","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",0,0,0,0,0,6693,1,0,0,0,0,0,0,0,0,0,1,"9.0298",52,57082,"2","6","1","NA"
"2012","SE",570931,681.722846441948,"1307.565","1","2012","16","4",1966,"2","1","3","SE","2","NA","3","2","NA","NA","NA","NA","3","5","NA","NA","g","NA","NA","1","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",0,664,22443,0,0,0,1,0,0,0,0,0,0,60,0,794,1,"9.0298",45,57093,"2","2","2","NA"
"2012","SE",570991,681.722846441948,"NA","2","2012","13","2",1984,"2","1","1","SE","2","3","5","1","NA","1","2","NA","NA","2","NA","NA","q","NA","4","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0,0,0,244,1,0,0,0,0,0,0,0,0,0,1,"9.0298",27,57099,"2","3","1","8"
"2012","SE",571021,681.722846441948,"951.7187","4","2012","9","1",1965,"1","2","3","SE","2","NA","5","1","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",0,0,103469,0,0,8903,1,266,0,0,0,0,0,0,0,0,1,"9.0298",46,57102,"3","6","1","1"
"2012","SE",571071,681.722846441948,"NA","2","2012","14","3",1936,"2","4","1","SE","2","NA","5","7","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,221,0,0,0,6922,1,532,0,0,0,19853,0,0,0,0,1,"9.0298",75,57107,"3","5","NA","NA"
"2012","SE",571271,681.722846441948,"1307.565","1","2012","17","2",1946,"1","5","1","SE","2","NA","5","1","NA","1","NA","NA","3","3","40","2","o","NA","13","1","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",0,0,65848,1427,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",65,57127,"2","6","NA","NA"
"2012","SE",571341,681.722846441948,"NA","3","2012","13","1",1984,"2","1","1","SE","2","NA","3","2","NA","NA","NA","NA","3","9","40","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",0,0,34060,0,0,7261,1,0,0,0,0,0,0,0,0,0,1,"9.0298",27,57134,"2","2","NA","3"
"2012","SE",571391,681.722846441948,"951.7187","2","2012","18","4",1932,"2","4","3","SE","1","NA","3","7","NA","1","1","NA","3","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","2","NA","NA","2","NA",0,15,0,0,0,430,1,1329,0,0,0,19110,0,0,0,0,1,"9.0298",79,57139,"3","2","1","NA"
"2012","SE",571491,681.722846441948,"1316.523","2","2012","12","3",1931,"2","2","3","SE","2","NA","3","7","NA","NA","NA","NA","3","4","40","NA","NA","NA","9","1","2","NA","NA","NA","NA","2","2","NA","NA","6","1","1",0,354,0,0,0,3606,1,0,0,998,0,29779,0,0,0,0,1,"9.0298",80,57149,"2","7","NA","NA"
"2012","SE",571671,681.722846441948,"1175.022","1","2012","16","1",1982,"1","2","3","SE","2","NA","2","1","NA","NA","NA","NA","3","7","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","NA","NA",0,897,24471,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",29,57167,"2","7","2","NA"
"2012","SE",571771,681.722846441948,"1108.146","1","2012","22","4",1931,"2","4","1","SE","2","NA","3","7","NA","1","NA","NA","1",,"20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","1","NA",6785,399,0,0,0,8640,1,0,0,834,0,19997,0,0,0,0,1,"9.0298",80,57177,"2","2","1","NA"
"2012","SE",571791,681.722846441948,"951.7187","2","2012","12","2",1984,"2","2","1","SE","2","NA","3","8","NA","NA","NA","NA","1",,"10","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",0,664,0,0,0,142,1,532,0,0,0,0,0,0,21028,0,1,"9.0298",27,57179,"2","6","1","NA"
"2012","SE",571831,681.722846441948,"NA","2","2012","42","2",1931,"1","5","1","SE","2","NA","3","7","NA","1","2","1","3","7","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","1",0,0,870,0,0,0,1,266,0,0,0,10804,0,0,0,0,1,"9.0298",80,57183,"2","2","2","NA"
"2012","SE",571901,681.722846441948,"NA","3","2012","18","4",1991,"2","1","3","SE","2","NA","3","NA","NA","2","NA","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,0,7915,0,0,0,1,548,0,0,0,0,0,0,0,2130,1,"9.0298",20,57190,"2","6","2","NA"
"2012","SE",571921,681.722846441948,"951.7187","3","2012","12","4",1943,"2","5","3","SE","2","NA","5","7","NA","1","2","NA","3","0 - 1","25","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",8,0,0,0,0,0,1,0,0,0,24257,0,0,0,0,0,1,"9.0298",68,57192,"3","2","NA","NA"
"2012","SE",572011,681.722846441948,"NA","3","2012","13","3",1988,"2","1","1","SE","2","NA","3","1","NA","NA","2","NA","3","9","30","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",0,0,10927,0,0,0,1,272,448,0,0,0,0,791,0,0,1,"9.0298",23,57201,"2","7","NA","NA"
"2012","SE",572031,681.722846441948,"1033.63","2","2012","15","2",1931,"2","4","1","SE","2","NA","3","7","NA","NA","NA","NA","3","3","30","NA","NA","NA","12","1","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",0,0,0,0,0,1381,1,1102,0,0,0,30764,0,0,0,0,1,"9.0298",80,57203,"2","6","2","NA"
"2012","SE",572401,681.722846441948,"NA","3","2012","16","2",1982,"1","2","2","SE","2","NA","5","1","NA","NA","2","NA","3","2","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",3640,604,36825,0,0,1760,1,0,0,0,0,0,0,0,0,0,1,"9.0298",29,57240,"3","6","1","NA"
"2012","SE",572441,681.722846441948,"1309.699","1","2012","63","3",1948,"2","2","2","SE","2","NA","3","2","NA","NA","2","NA","2","3","40","NA","p","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,28613,0,0,2656,1,0,0,822,0,1454,0,0,0,0,1,"9.0298",63,57244,"2","2","2","NA"
"2012","SE",572551,681.722846441948,"NA","3","2012","11","1",1955,"1","2","3","SE","2","NA","3","5","NA","2","NA","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",14,177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",56,57255,"2","2","1","NA"
"2012","SE",572751,681.722846441948,"1268.241","4","2012","63","3",1977,"2","1","2","SE","2","NA","3","1","NA","NA","2","NA","3","4","NA","NA","h","NA","1","NA","NA","NA","NA","NA","NA","2","NA","1","2","NA","NA","NA",0,0,13333,5,0,6015,1,0,0,0,2579,0,0,0,0,0,1,"9.0298",34,57275,"2","2","1","7"
"2012","SE",573241,681.722846441948,"NA","2","2012","15","1",1978,"1","2","2","Other","2","NA","NA","1","NA","1","NA","NA","3","4","40","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",0,0,36461,21,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",33,57324,"3","6","NA","NA"
"2012","SE",573441,681.722846441948,"NA","3","2012","8","4",1936,"2","2","2","SE","2","NA","3","7","NA","1","NA","NA","3","0 - 1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",18,894,18360,0,0,63,1,0,0,0,0,1267,0,681,0,0,1,"9.0298",75,57344,"3","2","1","NA"
"2012","SE",573611,681.722846441948,"NA","1","2012","17","3",1935,"2","2","1","SE","2","NA","3","7","NA","NA","NA","NA","3","3","45","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",0,0,0,0,0,0,1,0,0,5899,0,24121,0,0,0,0,1,"9.0298",76,57361,"3","2","NA","10"
"2012","SE",573651,681.722846441948,"950.0297","3","2012","60","3",1952,"1","2","1","SE","2","NA","3","3","NA","1","NA","NA","2","3","45","NA","p","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA",0,0,52003,0,0,4785,1,0,0,0,0,0,0,0,0,0,1,"9.0298",59,57365,"2","6","1","1"
"2012","SE",573721,681.722846441948,"NA","3","2012","35","1",1990,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3",,"NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,746,4760,0,0,1206,1,0,0,0,0,0,0,0,0,8247,1,"9.0298",21,57372,"2","7","NA","NA"
"2012","SE",573891,681.722846441948,"NA","4","2012","20","4",1955,"1","2","3","SE","2","NA","3","5","NA","1","NA","NA","3","3","NA","NA","NA","NA","7","NA","2","NA","NA","NA","NA","2","1","3","2","NA","NA","NA",0,0,25653,0,0,3525,1,648,0,0,0,0,0,0,0,0,1,"9.0298",56,57389,"2","7","NA","NA"
"2012","SE",574081,681.722846441948,"NA","3","2012","19","4",1931,"2","4","1","SE","2","NA","1","7","NA","NA","NA","NA","3","6","40","NA","NA","NA","13","1","NA","NA","NA","NA","NA","1","NA","3","1","NA","NA","NA",2032,266,0,0,0,0,1,399,0,15869,0,24663,0,0,0,0,1,"9.0298",80,57408,"2","7","2","NA"
"2012","SE",574231,681.722846441948,"NA","2","2012","22","3",1936,"2","4","1","SE","2","NA","5","7","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",0,988,0,0,0,10901,1,0,0,0,0,14735,0,0,0,0,1,"9.0298",75,57423,"2","2","2","NA"
"2012","SE",574291,681.722846441948,"973.1522","3","2012","19","1",1978,"1","1","3","SE","2","NA","5","1","NA","NA","NA","NA","2","2","45","NA","b-e","NA","13","NA","NA","NA","NA","NA","NA","2","NA","NA","1","6","2","NA",0,0,56061,0,0,2125,1,0,0,0,0,0,0,0,0,0,1,"9.0298",33,57429,"2","3","1","NA"
"2012","SE",574591,681.722846441948,"1307.565","4","2012","17","2",1944,"1","2","2","SE","1","NA","3","7","NA","NA","1","NA","3","3","20","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",0,0,0,0,0,4117,1,0,0,2675,0,22459,0,0,0,0,1,"9.0298",67,57459,"2","2","NA","NA"
"2012","SE",574811,681.722846441948,"1575.675","4","2012","28","4",1931,"2","4","2","SE","2","NA","3","7","NA","1","NA","NA","3",,"50","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","2","NA","2","NA",0,0,0,0,0,2297,1,0,0,0,0,25116,0,0,0,0,1,"9.0298",80,57481,"2","6","1","6"
"2012","SE",574841,681.722846441948,"NA","3","2012","13","3",1931,"1","2","3","SE","2","NA","1","7","NA","1","NA","NA","3","4","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",0,0,13230,54,0,0,1,0,0,0,0,12489,0,0,0,0,1,"9.0298",80,57484,"2","7","2","8"
"2012","SE",574861,681.722846441948,"1307.565","1","2012","16","4",1987,"1","1","1","SE","2","NA","2","2","NA","1","2","NA","3","9","30","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1314,0,14649,0,0,6035,1,0,0,0,0,0,0,0,0,0,1,"9.0298",24,57486,"3","2","2","NA"
"2012","SE",575191,681.722846441948,"NA","3","2012","15","4",1940,"2","2","1","SE","2","NA","5","7","NA","NA","NA","NA","3","2","38","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","7","2","NA",0,0,0,0,0,6483,1,0,0,0,0,21383,0,0,0,0,1,"9.0298",71,57519,"3","6","NA","1"
"2012","SE",575381,681.722846441948,"NA","3","2012","32","1",1960,"2","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","4","34","NA","NA","NA","13","NA","2","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",0,0,42754,0,0,0,1,0,0,0,0,0,0,381,0,0,1,"9.0298",51,57538,"2","7","2","NA"
"2012","SE",575401,681.722846441948,"973.1522","1","2012","17","4",1933,"2","2","3","SE","2","NA","1","7","NA","1","NA","1","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","5",201,0,0,0,0,12612,1,0,0,0,0,7453,0,0,0,0,1,"9.0298",78,57540,"3","7","2","NA"
"2012","SE",575431,681.722846441948,"1033.63","2","2012","45","1",1954,"2","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","5","40","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,31507,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",57,57543,"3","5","NA","1"
"2012","SE",575471,681.722846441948,"NA","3","2012","49","2",1932,"2","4","1","SE","2","NA","3","7","NA","1","NA","NA","3",,"40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",0,1329,0,0,0,27298,1,0,0,0,0,9163,0,0,0,0,1,"9.0298",79,57547,"2","2","NA","NA"
"2012","SE",575681,681.722846441948,"1575.675","2","2012","13","3",1959,"2","2","3","SE","2","3","2","2","NA","1","1","1","NA","3","NA","NA","NA","NA","4","2","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",51,0,915,0,0,7933,1,0,0,0,0,0,0,0,628,0,1,"9.0298",52,57568,"2","2","2","NA"
"2012","SE",575731,681.722846441948,"NA","3","2012","45","3",1931,"2","4","1","SE","2","NA","2","7","NA","1","NA","NA","3","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",0,0,0,0,0,12070,1,0,0,0,0,16497,0,0,0,0,1,"9.0298",80,57573,"2","2","2","NA"
"2012","SE",575811,681.722846441948,"NA","2","2012","20","2",1980,"2","1","1","SE","2","NA","3","1","NA","1","NA","NA","3","5","30","NA","q","NA","1","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,28500,104,0,0,1,0,0,0,0,0,0,202,0,0,1,"9.0298",31,57581,"2","2","2","NA"
"2012","SE",575941,681.722846441948,"1575.675","3","2012","27","1",1985,"1","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","NA","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,609,31637,0,0,57375,1,0,0,0,0,0,0,0,0,0,1,"9.0298",26,57594,"3","7","NA","NA"
"2012","SE",576351,681.722846441948,"1575.675","2","2012","38","3",1989,"2","1","2","SE","2","NA","3","2","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","NA","NA",0,0,19779,0,0,0,1,266,0,0,0,0,0,0,0,1185,1,"9.0298",22,57635,"3","2","2","NA"
