"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","SE",31474,"4","2007","10",44238,22603,0,0,,,,,,0,1854,1277,0,0,4,,0,686,0,20949,"2","2","NA","2","1","1","1","1","1","1","1","2","1620.85","3","NA","2","2","1","2","1","1","5","2","1","NA","614.84","754.88","1","1","2","1","1","1","1","2","1","4","4","NA","4","1","4","3","2","3","5",2.4,,,,,,,,,,
"2007","SE",31479,"4","2007","12",115700,100517,0,0,,,,,,0,8321,6833,3309,0,0,,0,312,0,14871,"2","1","NA","1","1","1","1","1","1","1","1","6","2701.42","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","555.52","1","1","2","1","1","1","1","2","1","4","4","3","4","3","2","NA","2","NA","5",3,,,,,,,,,,
"2007","SE",31489,"3","2007","19",76334,61076,0,0,,,,,,0,4948,0,0,0,0,,82,992,0,14266,"2","2","2","1","1","1","1","1","3","1","1","2","3781.98","1","NA","2","2","1","2","1","2","3","2","1","NA","855.92","1074.84","1","1","2","1","1","1","1","2","1","4","3","3","3","4","2","NA","1","NA","5",2.6,,,,,,,,,,
"2007","SE",31523,"4","2007","15",88971,74692,0,0,,,,,,0,52340,0,0,0,93,,0,2436,0,11844,"2","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","1","2","1","1","6","2","1","NA","969.7","653.64","1","1","2","1","1","1","1","2","1","4","4","2","3","NA","3","3","2","NA","5",2.4,,,,,,,,,,
"2007","SE",31532,"3","2007","16",123200,104195,0,0,,,,,,0,3965,0,6792,4918,2,,2,1514,0,17490,"2","2","2","1","1","2","1","1","1","1","1","5","NA","2","2","2","2","2","2","1","1","4","2","1","NA","747.21","401.97","1","1","2","1","1","1","1","2","1","4","3","4","3","3","3","NA","2","NA","5",2.4,,,,,,,,,,
"2007","SE",31540,"4","2007","14",60907,58725,0,0,,,,,,0,5487,0,0,0,138,,101,79,0,2103,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","1060.9","1","1","2","1","1","1","1","2","1","3","4","3","4","4","3","NA","2","NA","5",2.6,,,,,,,,,,
"2007","SE",31544,"4","2007","15",165501,144210,0,0,,,,,,0,1533,0,0,1528,0,,0,821,0,20470,"2","2","2","1","1","1","1","1","1","1","1","6","1728.91","3","NA","2","2","2","2","1","1","6","2","1","540.28","NA","374.2","1","1","2","1","1","1","1","1","1","3","4","3","3","3","3","NA","1","3","5",2.4,,,,,,,,,,
"2007","SE",31572,"4","2007","9",69641,63913,0,0,,,,,,0,3390,0,0,0,746,,197,327,0,5401,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","1","3","2","1","NA","747.21","572.81","1","1","2","1","1","1","2","2","1","4","4","4","3","3","4","4","2","NA","6",3.1,,,,,,,,,,
"2007","SE",31581,"4","2007","24",52293,36865,0,0,,,,,,0,6751,0,0,3298,0,,0,642,0,14786,"2","2","2","1","1","1","1","1","3","1","3","4","NA","2","NA","1","2","2","2","1","1","5","2","1","NA","556.92","374.42","1","1","2","1","1","1","1","2","1","4","3","3","3","3","4","4","2","NA","6",2.9,,,,,,,,,,
"2007","SE",31586,"4","2007","30",71975,56233,0,0,,,,,,0,1677,0,0,0,21131,,21,1016,0,14727,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","747.21","1237.25","1","1","2","1","1","1","1","2","1","4","4","4","3","3","4","NA","2","NA","6",2.7,,,,,,,,,,
"2007","SE",31587,"4","2007","21",57693,19629,0,0,,,,,,0,3657,0,0,0,1953,,0,1708,0,36356,"2","2","NA","1","1","1","1","1","1","1","1","5","4322.27","3","NA","2","2","1","2","1","1","3","2","1","NA","426.39","392.46","1","1","2","1","1","1","1","1","1","4","3","4","3","1","4","NA","2","NA","6",3.1,,,,,,,,,,
"2007","SE",31600,"4","2007","15",85339,72733,0,0,,,,,,0,17175,0,0,0,24232,,4024,235,0,12372,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","855.92","636.78","1","1","2","1","1","1","1","2","1","4","4","4","4","NA","3","NA","2","NA","6",2.7,,,,,,,,,,
"2007","SE",31626,"4","2007","17",82351,66785,0,0,,,,,,0,25271,0,0,0,27,,0,855,0,14711,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","969.7","548.6","1","1","2","1","2","1","1","2","1","3","3","2","4","2","2","3","1","NA","6",2.9,,,,,,,,,,
"2007","SE",31683,"4","2007","10",17691,-3833,0,0,,,,,,0,5511,0,0,0,2943,,0,1598,0,19925,"NA","2","2","1","1","1","1","1","1","1","3","4","NA","2","NA","2","2","2","2","1","1","3","2","1","NA","556.92","967.54","1","1","2","1","1","1","1","2","1","4","3","4","4","3","3","NA","2","NA","6",3.3,,,,,,,,,,
"2007","SE",31694,"4","2007","24",79762,79409,0,0,,,,,,0,17388,0,0,1117,159,,103,0,0,353,"2","2","1","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","1180.09","1","1","2","1","1","1","1","2","1","4","3","4","3","4","3","NA","2","NA","7",3,,,,,,,,,,
"2007","SE",31700,"4","2007","22",43771,33886,0,0,,,,,,0,24966,0,0,1603,228,,147,0,0,9885,"NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","796.27","1","1","2","1","1","1","1","2","1","3","3","4","2","3","3","NA","2","NA","7",3.2,,,,,,,,,,
"2007","SE",31701,"4","2007","17",77324,76854,0,0,,,,,,0,5631,0,0,0,86,,21,48,0,423,"2","2","2","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","747.21","404.89","1","1","2","1","1","1","1","2","1","4","3","4","3","3","3","NA","2","NA","7",3.8,,,,,,,,,,
"2007","SE",31702,"4","2007","16",59168,21767,0,0,,,,,,0,3090,0,0,0,47,,11,0,0,37401,"2","1","2","1","1","NA","1","1","3","1","1","4","1080.57","2","NA","2","2","2","2","1","1","5","2","1","774.33","969.7","783.95","1","1","2","1","1","1","1","2","1","4","3","3","4","3","4","4","1","NA","7",3,,,,,,,,,,
"2007","SE",31704,"4","2007","27",70431,54443,0,0,,,,,,0,5053,0,0,0,77,,19,618,0,15370,"2","2","2","1","1","1","1","1","1","1","1","4","2701.42","3","NA","2","2","2","2","1","1","6","2","1","NA","855.92","0","1","1","2","1","1","1","1","2","2","4","4","4","3","3","2","4","2","NA","7",3.8,,,,,,,,,,
"2007","SE",31706,"4","2007","30",58293,21996,0,0,,,,,,0,9947,0,0,0,151,,37,2176,0,34121,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","1","2","6","2","1","NA","747.21","1306.08","1","1","2","1","1","1","1","2","1","3","4","3","3","3","2","4","1","NA","7",3,,,,,,,,,,
"2007","SE",31707,"4","2007","10",60004,50991,0,0,,,,,,0,19442,0,0,1249,178,,115,0,0,9012,"2","2","1","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","555.52","1","1","2","1","1","1","1","2","1","4","3","3","3","3","3","NA","2","3","7",3,,,,,,,,,,
"2007","SE",31711,"3","2007","20",67483,51784,0,0,,,,,,0,9914,0,0,637,91,,59,1585,0,14114,"2","2","1","1","1","1","1","1","3","1","1","6","NA","2","NA","2","1","2","1","4","2","3","2","1","NA","855.92","924.21","1","1","2","1","1","2","1","2","1","4","3","3","3","3","2","NA","1","NA","7",3.2,,,,,,,,,,
"2007","SE",31721,"4","2007","12",69071,37569,0,0,,,,,,0,9577,0,0,0,146,,36,1217,0,30286,"2","2","NA","1","1","1","1","1","1","1","1","6","3241.7","3","NA","2","2","2","2","1","1","6","2","1","NA","875.15","681.41","1","1","2","1","1","1","1","2","1","3","3","3","2","3","3","3","2","NA","7",3.2,,,,,,,,,,
"2007","SE",31730,"4","2007","14",195455,180055,0,0,,,,,,0,51236,35902,16057,0,0,,0,595,0,14805,"NA","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","1","2","2","2","1","2","6","2","1","NA","855.92","442.6","1","1","2","1","1","1","1","2","1","4","3","4","4","2","3","3","2","NA","7",3.2,,,,,,,,,,
"2007","SE",31732,"4","2007","8",45,-375,0,0,,,,,,0,0,0,0,0,45,,0,0,0,420,"NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","2","3","1","5","2","1","NA","747.21","24.85","1","1","2","1","1","1","1","2","2","4","3","3","3","4","4","4","2","NA","1",1,,,,,,,,,,
"2007","SE",31737,"4","2007","13",27615,27530,0,0,,,,,,0,0,0,0,0,2719,,0,0,0,85,"2","2","2","2","2","1","1","1","1","1","1","3","1620.85","2","NA","2","2","2","2","1","1","5","2","1","NA","747.21","392.46","1","1","1","1","1","1","1","2","1","3","4","4","3","NA","3","3","1","NA","1",1,,,,,,,,,,
"2007","SE",31740,"4","2007","55",9803,6953,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2850,"2","2","NA","1","1","1","1","1","1","1","1","4","972.51","3","2","2","2","2","1","4","2","5","2","1","481.93","517.92","347.08","1","1","2","1","1","1","1","2","1","4","4","3","4","3","4","NA","1","2","1",1,,,,,,,,,,
"2007","SE",31742,"4","2007","10",23502,19570,0,0,,,,,,0,0,0,0,0,77,,0,173,0,3760,"2","2","2","1","1","2","1","1","3","1","1","2","1945.02","3","3","2","2","2","2","1","1","3","2","1","NA","NA","0","1","1","2","1","1","1","1","1","1","3","3","4","3","4","NA","NA","1","NA","1",1,,,,,,,,,,
"2007","SE",31743,"4","2007","12",436,-2925,0,0,,,,,,0,0,0,0,0,11,,0,0,0,3361,"2","2","2","1","1","1","1","1","1","1","1","3","1188.62","NA","NA","2","2","1","2","1","2","4","2","1","432.23","426.39","632.56","1","1","2","1","1","1","1","2","1","3","4","4","2","1","3","NA","2","1","1",1,,,,,,,,,,
"2007","SE",31755,"4","2007","16",15786,12779,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3007,"1","2","2","1","1","1","1","1","1","1","2","6","1620.85","3","NA","1","2","2","2","1","1","2","2","1","302.56","517.92","502.03","1","1","2","1","1","1","1","2","1","4","4","4","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31760,"3","2007","11",21798,13899,0,0,,,,,,0,0,0,0,0,51,,0,0,0,7899,"2","2","NA","1","1","1","1","1","1","1","1","4","3241.7","1","NA","2","2","2","2","1","2","3","2","1","NA","614.84","859.48","1","1","2","1","1","1","1","2","1","4","4","2","4","2","3","NA","1","NA","1",1,,,,,,,,,,
"2007","SE",31768,"4","2007","12",11776,4557,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7219,"2","2","2","1","1","1","1","1","3","1","1","3","NA","2","2","2","2","2","2","1","1","1","2","1","135.07","NA","592.69","1","1","2","1","1","1","1","2","1","3","4","3","4","NA","2","NA","2","3","1",1,,,,,,,,,,
"2007","SE",31775,"4","2007","12",24606,20651,0,0,,,,,,0,0,0,0,0,77,,0,0,0,3954,"2","2","2","1","1","1","1","1","1","1","1","3","1404.74","2","NA","2","2","2","2","2","1","3","2","1","NA","855.92","284.19","1","1","2","1","1","1","1","2","1","3","3","3","3","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31780,"4","2007","9",8068,7182,0,0,,,,,,0,0,0,0,0,389,,0,0,0,886,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","3","1","1","2","1","NA","NA","513.38","1","1","2","1","1","1","1","2","1","4","3","3","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31786,"4","2007","30",7171,2873,0,0,,,,,,0,0,0,0,0,61,,0,1105,0,3193,"2","2","2","1","1","1","1","1","1","1","1","4","1296.68","1","NA","2","2","2","2","3","1","3","2","1","NA","NA","319.2","1","1","2","1","1","1","1","2","1","3","4","2","3","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31790,"4","2007","24",14549,13091,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1458,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","529.26","1","1","2","1","1","1","1","2","1","3","4","4","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31793,"4","2007","15",21813,21526,0,0,,,,,,0,0,0,0,0,269,,0,0,0,287,"2","2","2","1","1","1","1","1","1","1","1","5","1512.79","3","NA","2","2","2","2","4","2","4","2","1","421.42","693.08","460.65","1","1","2","1","1","1","1","2","1","2","4","4","3","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","SE",31804,"4","2007","12",30598,28724,0,0,,,,,,0,0,0,5989,0,224,,0,0,0,1874,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","875.15","614.84","689.73","1","1","2","1","1","1","1","2","1","3","4","2","3","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","SE",31812,"4","2007","42",29011,28868,0,0,,,,,,0,0,0,0,0,0,,0,0,0,142,"2","2","2","1","1","1","1","1","1","1","1","5","2161.13","2","2","2","2","2","2","4","2","3","2","1","NA","NA","517.59","1","1","2","1","1","1","1","2","1","4","4","3","3","NA","3","3","2","NA","1",1,,,,,,,,,,
"2007","SE",31825,"4","2007","19",12652,11476,0,0,,,,,,0,0,0,0,0,0,,0,1176,0,0,"2","2","2","2","1","1","1","1","1","1","3","4","2701.42","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","0","1","1","2","1","1","1","1","2","1","3","3","4","3","1","3","4","2","NA","1",1,,,,,,,,,,
"2007","SE",31827,"4","2007","11",46911,35827,0,0,,,,,,0,0,0,0,0,10,,0,0,0,11083,"2","1","2","1","1","1","1","1","1","1","1","3","1080.57","3","NA","2","1","1","2","1","1","6","2","1","NA","855.92","434.06","1","1","1","1","1","1","1","2","2","4","3","4","4","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31847,"4","2007","8",20713,15512,0,0,,,,,,0,0,0,0,0,274,,0,0,0,5201,"2","2","2","2","2","1","1","1","1","1","1","3","1080.57","3","NA","2","1","2","2","3","1","4","2","1","339.51","NA","810.97","1","1","2","1","1","1","1","2","1","3","3","2","3","4","4","4","1","NA","1",1,,,,,,,,,,
"2007","SE",31850,"3","2007","17",13904,12575,0,0,,,,,,0,0,0,3204,0,0,,0,0,0,1329,"2","NA","2","1","2","1","1","1","3","1","1","1","2701.42","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","819.93","1","1","2","1","1","1","2","2","1","4","4","NA","2","3","2","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31858,"4","2007","19",20509,13240,0,0,,,,,,0,0,0,0,0,341,,0,285,0,6985,"2","2","NA","1","1","1","1","1","1","1","1","4","1620.85","3","NA","2","1","2","2","4","2","3","2","1","918.48","747.21","555.52","1","1","2","1","1","1","1","2","1","4","3","4","3","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31863,"3","2007","13",47962,47959,0,0,,,,,,0,0,0,4596,0,128,,0,0,0,3,"NA","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","6","2","NA","NA","855.92","803.29","1","1","2","1","1","1","1","2","1","3","3","4","4","4","3","3","1","NA","1",1,,,,,,,,,,
"2007","SE",31869,"3","2007","11",28729,19364,0,0,,,,,,0,0,0,5325,0,0,,0,0,0,9365,"NA","2","2","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","5","1","1","NA","NA","1018.22","1","1","2","1","1","1","1","2","1","2","4","4","4","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","SE",31881,"4","2007","26",13627,10078,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3549,"2","2","2","2","1","1","1","1","1","1","1","4","2161.13","3","NA","2","2","2","1","4","2","4","2","1","NA","614.84","900.87","1","1","1","1","1","1","1","2","1","3","3","3","4","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31882,"4","2007","15",14069,13383,0,0,,,,,,0,0,0,0,0,1133,,0,61,0,626,"2","2","NA","1","1","1","1","1","1","1","1","3","1836.96","3","NA","2","2","2","2","4","2","1","1","1","NA","875.15","447.35","1","1","2","1","1","1","1","2","1","4","3","3","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31886,"4","2007","18",9236,4079,0,0,,,,,,0,0,0,221,0,0,,0,227,0,4929,"2","2","2","1","1","1","1","1","1","1","1","6","2485.3","1","NA","2","2","2","2","1","1","5","2","1","1080.57","969.7","509.6","1","1","2","1","1","1","1","2","1","3","3","4","4","4","2","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31887,"4","2007","13",18319,11258,0,0,,,,,,0,0,0,0,0,755,,0,0,0,7061,"2","2","2","1","1","1","1","3","1","1","1","4","1404.74","2","NA","2","2","2","1","4","1","2","2","1","NA","875.15","721.17","1","1","2","1","1","1","1","2","1","3","4","3","4","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31893,"4","2007","8",23632,22734,0,0,,,,,,0,0,0,0,0,0,,0,0,0,898,"NA","2","NA","2","2","1","1","1","1","1","1","4","2701.42","3","NA","2","1","2","2","4","1","6","2","1","NA","855.92","607.17","1","1","2","1","1","1","1","2","1","4","4","3","4","3","1","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31900,"4","2007","16",4187,42,0,0,,,,,,0,0,0,0,0,0,,0,0,389,3756,"1","2","2","1","1","1","1","1","1","1","1","3","2701.42","3","NA","2","2","2","2","1","1","5","2","1","NA","510.14","803.29","1","1","2","1","1","1","1","2","1","4","4","3","3","3","3","4","2","NA","1",1,,,,,,,,,,
"2007","SE",31908,"4","2007","18",30824,18827,0,0,,,,,,0,0,0,0,0,34,,0,0,0,11997,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","1","3","2","1","NA","NA","727.98","1","1","2","1","1","1","1","2","1","4","4","2","4","4","3","2","2","NA","1",1,,,,,,,,,,
"2007","SE",31921,"4","2007","26",47020,37305,0,0,,,,,,0,0,0,0,0,212,,0,1123,0,8591,"2","2","2","1","1","1","1","1","1","1","1","4","2161.13","2","NA","2","2","2","2","4","1","6","2","1","918.48","747.21","374.42","1","1","2","1","1","1","1","2","1","4","4","3","4","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31923,"3","2007","16",16144,9411,0,0,,,,,,0,0,0,0,0,50,,0,0,0,6733,"2","2","NA","1","1","1","1","1","1","1","3","5","NA","3","NA","2","1","2","2","1","1","5","2","1","NA","614.84","954.57","1","1","2","1","1","1","1","2","1","3","3","3","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",31949,"4","2007","19",8367,-142,0,0,,,,,,0,0,0,0,0,203,,0,0,0,8509,"2","2","2","1","1","1","1","1","1","1","3","3","2161.13","3","NA","2","2","2","2","1","1","5","2","1","NA","747.21","1118.82","1","1","2","1","2","1","1","2","1","3","3","4","3","3","4","NA","2","1","1",1,,,,,,,,,,
"2007","SE",31973,"4","2007","20",2808,2389,0,0,,,,,,0,0,0,0,0,0,,0,37,0,383,"2","2","2","1","2","1","1","1","1","1","1","4","1350.71","3","NA","2","2","1","2","4","1","4","2","1","431.15","556.92","374.42","1","1","2","1","1","1","1","1","1","4","3","4","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","SE",31983,"3","2007","13",21296,7417,0,0,,,,,,0,0,0,0,0,0,,0,0,0,13878,"2","2","2","1","1","2","1","1","1","1","3","5","NA","2","NA","2","2","2","2","1","2","2","2","1","248.53","747.21","440.22","1","1","2","1","1","1","1","2","NA","4","4","2","4","2","4","NA","2","1","1",1,,,,,,,,,,
"2007","SE",31992,"4","2007","11",19272,17920,0,0,,,,,,0,0,0,1247,0,0,,0,0,0,1352,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","1","4","2","1","518.67","747.21","729.82","1","1","1","1","1","1","1","2","1","4","4","4","3","NA","4","3","1","NA","1",1,,,,,,,,,,
"2007","SE",31994,"4","2007","8",14550,13240,0,0,,,,,,0,0,0,0,0,225,,0,0,0,1310,"2","2","NA","1","1","2","1","1","3","1","1","6","1080.57","3","NA","2","2","2","2","4","1","3","2","1","NA","969.7","364.48","1","1","2","2","1","1","2","2","1","3","4","1","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32027,"4","2007","22",21389,20416,0,0,,,,,,0,0,0,0,0,576,,0,0,0,973,"2","NA","NA","1","1","1","1","1","3","1","3","4","1080.57","3","NA","2","1","2","2","1","1","1","2","1","583.51","NA","445.19","1","1","2","1","1","1","1","2","1","3","4","3","3","4","3","NA","2","3","1",1,,,,,,,,,,
"2007","SE",32036,"4","2007","NA",8098,4403,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3696,"2","2","NA","1","1","1","1","1","3","1","1","4","1458.77","3","3","2","2","2","1","4","1","4","2","1","NA","517.92","479.77","1","1","2","1","1","1","1","2","1","3","4","4","3","1","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32066,"4","2007","13",10370,9529,0,0,,,,,,0,0,0,1314,0,0,,0,0,0,841,"2","2","NA","1","1","1","1","1","1","1","3","5","1945.02","1","NA","2","2","2","2","4","1","1","1","1","NA","NA","456","1","1","2","1","1","1","1","2","1","4","4","3","4","4","4","NA","2","1","1",1,,,,,,,,,,
"2007","SE",32086,"4","2007","22",15824,10236,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5588,"2","2","2","2","1","2","1","1","1","1","3","4","2701.42","1","3","2","1","2","2","4","1","6","2","1","NA","636.67","306.99","1","1","2","1","1","1","1","2","1","4","4","4","3","4","3","NA","1","1","1",1,,,,,,,,,,
"2007","SE",32092,"3","2007","17",14033,9384,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4648,"2","2","1","1","1","1","1","1","1","1","3","4","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","556.92","0.65","1","1","2","1","1","1","1","1","1","4","4","3","2","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32098,"4","2007","16",12592,11701,0,0,,,,,,0,0,0,0,0,126,,0,35,0,856,"2","2","NA","1","1","1","1","1","1","1","3","2","NA","3","NA","2","2","2","1","4","1","2","2","1","NA","NA","369.12","1","1","2","1","1","1","1","2","1","4","4","4","4","1","3","NA","1","NA","1",1,,,,,,,,,,
"2007","SE",32109,"4","2007","14",12973,10375,0,0,,,,,,0,0,0,0,0,128,,0,382,0,2216,"NA","2","2","2","1","1","1","1","1","1","3","4","1080.57","2","NA","1","2","2","2","2","2","3","2","1","875.26","510.14","214.71","1","1","2","1","1","1","1","2","1","4","3","4","4","3","3","2","2","1","1",1,,,,,,,,,,
"2007","SE",32111,"4","2007","9",46340,39956,0,0,,,,,,0,0,0,0,0,13124,,0,0,0,6384,"2","2","2","1","1","2","1","1","3","1","1","5","2593.36","3","NA","2","1","2","2","1","2","3","2","1","NA","636.67","779.52","1","1","2","1","1","1","1","2","1","4","3","3","4","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","SE",32120,"3","2007","14",21818,15081,0,0,,,,,,0,0,0,0,0,329,,0,0,0,6737,"2","NA","NA","1","1","1","1","1","3","1","1","4","NA","2","NA","2","1","2","2","4","2","3","2","1","594.31","556.92","0","1","1","2","1","1","1","1","2","1","4","3","NA","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32123,"4","2007","13",23011,11249,0,0,,,,,,0,0,0,0,0,136,,0,828,0,10934,"2","2","NA","2","1","2","1","1","1","1","1","4","3241.7","3","3","2","2","2","2","1","1","4","2","2","NA","NA","673.84","1","1","2","1","1","1","1","2","1","3","4","3","4","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32132,"4","2007","20",31147,25649,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5498,"2","2","NA","1","1","2","1","3","1","1","1","4","756.4","2","NA","2","2","2","2","1","2","4","2","1","455.03","NA","412.78","1","1","2","1","2","1","1","2","1","3","4","3","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32144,"4","2007","17",25340,19458,0,0,,,,,,0,0,0,0,0,375,,0,0,0,5882,"2","2","NA","1","1","NA","1","1","1","1","1","4","2701.42","3","NA","2","2","2","2","4","1","6","2","1","NA","855.92","566.97","1","1","1","1","1","2","1","2","1","4","3","2","3","2","3","2","1","3","1",1,,,,,,,,,,
"2007","SE",32145,"4","2007","20",19064,14341,0,0,,,,,,0,0,0,0,0,0,,0,124,0,4599,"2","2","2","1","1","1","1","3","3","1","2","1","1836.96","3","NA","2","2","2","2","4","1","3","2","1","339.51","NA","632.56","1","1","2","1","1","1","1","2","1","3","3","2","3","4","3","NA","2","1","1",1,,,,,,,,,,
"2007","SE",32172,"3","2007","16",25418,16747,0,0,,,,,,0,0,0,0,0,111,,0,0,0,8671,"2","2","NA","1","1","2","1","1","3","1","3","5","1296.68","3","NA","2","1","2","2","2","1","2","2","1","NA","426.39","381.76","1","1","2","1","1","1","1","2","1","3","3","3","4","4","NA","NA","2","3","1",1,,,,,,,,,,
"2007","SE",32186,"4","2007","20",22777,20595,0,0,,,,,,0,0,0,0,0,0,,0,247,0,1935,"2","2","2","1","1","1","1","1","3","1","1","NA","NA","2","NA","2","2","2","2","1","2","5","1","1","NA","NA","564.06","1","1","2","1","1","1","1","1","2","4","4","3","3","2","2","3","2","NA","1",1,,,,,,,,,,
"2007","SE",32200,"4","2007","15",84597,76154,0,0,,,,,,0,0,0,4765,0,0,,0,0,0,8444,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","4","2","6","2","1","NA","NA","760.72","1","1","2","1","1","1","NA","1","1","4","4","4","2","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32207,"4","2007","15",36350,27923,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8427,"2","2","NA","1","1","1","1","1","1","1","1","4","1945.02","2","NA","2","2","2","2","2","1","5","2","1","NA","614.84","864.35","1","1","2","1","1","1","1","2","1","3","3","3","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","SE",32223,"3","2007","11",31359,24138,0,0,,,,,,0,0,0,0,0,0,,0,283,0,6938,"2","1","NA","1","1","2","1","1","1","1","2","6","NA","1","NA","2","1","2","2","1","1","4","2","1","NA","NA","573.57","1","1","2","1","1","1","1","2","1","4","4","3","3","1","2","4","2","3","1",1,,,,,,,,,,
"2007","SE",32249,"4","2007","10",26864,22802,0,0,,,,,,0,0,0,178,0,0,,0,0,0,4062,"2","2","2","2","1","2","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","3","2","1","432.23","478.15","388.9","1","1","1","1","1","1","1","2","1","3","3","3","3","3","4","4","1","NA","1",1,,,,,,,,,,
