"DB010","DB020","DB030","DB040","DB062","DB090"
"2012","SE",42029,"SE21","NA","569.7722"
"2012","SE",42034,"SE21","NA","654.8495"
"2012","SE",42047,"SE21","NA","810.5887"
"2012","SE",42052,"SE21","NA","1108.146"
"2012","SE",42055,"SE21","NA","475.0149"
"2012","SE",42063,"SE21","NA","1362.271"
"2012","SE",42080,"SE21","NA","569.7722"
"2012","SE",42097,"SE21","NA","486.5761"
"2012","SE",42098,"SE21","NA","950.0297"
"2012","SE",42099,"SE21","NA","653.7825"
"2012","SE",42169,"SE21","NA","1316.523"
"2012","SE",42184,"SE21","NA","326.8913"
"2012","SE",42208,"SE21","NA","326.8913"
"2012","SE",42266,"SE21","NA","1309.699"
"2012","SE",42289,"SE21","NA","681.1356"
"2012","SE",42294,"SE21","NA","681.1356"
"2012","SE",42298,"SE21","NA","569.7722"
"2012","SE",42307,"SE21","NA","516.8149"
"2012","SE",42309,"SE21","NA","438.8409"
"2012","SE",42334,"SE21","NA","516.8149"
"2012","SE",42339,"SE21","NA","475.8593"
"2012","SE",42371,"SE21","NA","438.8409"
"2012","SE",42375,"SE21","NA","475.8593"
"2012","SE",42378,"SE21","NA","1168.482"
"2012","SE",42393,"SE21","NA","438.8409"
"2012","SE",42406,"SE21","NA","951.7187"
"2012","SE",42409,"SE21","NA","951.7187"
"2012","SE",42421,"SE21","NA","569.7722"
"2012","SE",42427,"SE21","NA","634.1204"
"2012","SE",42438,"SE21","NA","681.1356"
"2012","SE",42442,"SE21","NA","973.1522"
"2012","SE",42494,"SE21","NA","554.073"
"2012","SE",42504,"SE21","NA","787.8377"
"2012","SE",42532,"SE21","NA","787.8377"
"2012","SE",42536,"SE21","NA","1575.675"
"2012","SE",42539,"SE21","NA","681.1356"
"2012","SE",42568,"SE21","NA","389.494"
"2012","SE",42581,"SE21","NA","569.7722"
"2012","SE",42596,"SE21","NA","1033.63"
"2012","SE",42599,"SE21","NA","1175.022"
"2012","SE",42606,"SE21","NA","475.0149"
"2012","SE",42640,"SE21","NA","681.1356"
"2012","SE",42643,"SE21","NA","1362.271"
"2012","SE",42675,"SE21","NA","634.1204"
"2012","SE",42677,"SE21","NA","584.241"
"2012","SE",42680,"SE21","NA","486.5761"
"2012","SE",42681,"SE21","NA","1168.482"
"2012","SE",42711,"SE21","NA","1175.022"
"2012","SE",42741,"SE21","NA","475.8593"
"2012","SE",42745,"SE21","NA","654.8495"
"2012","SE",42771,"SE21","NA","587.5111"
"2012","SE",42777,"SE21","NA","435.855"
"2012","SE",42822,"SE21","NA","1362.271"
"2012","SE",42830,"SE21","NA","654.8495"
"2012","SE",42836,"SE21","NA","1033.63"
"2012","SE",42837,"SE21","NA","787.8377"
"2012","SE",42853,"SE21","NA","1316.523"
"2012","SE",42884,"SE21","NA","1307.565"
"2012","SE",42911,"SE21","NA","486.5761"
"2012","SE",42914,"SE21","NA","1316.523"
"2012","SE",42915,"SE21","NA","554.073"
"2012","SE",42920,"SE21","NA","1307.565"
"2012","SE",42923,"SE21","NA","681.1356"
"2012","SE",42927,"SE21","NA","1362.271"
"2012","SE",42938,"SE21","NA","584.241"
"2012","SE",42949,"SE21","NA","584.241"
"2012","SE",42973,"SE21","NA","317.0602"
"2012","SE",43005,"SE21","NA","1621.177"
"2012","SE",43008,"SE21","NA","1168.482"
"2012","SE",43038,"SE21","NA","475.0149"
"2012","SE",43045,"SE21","NA","1168.482"
"2012","SE",43046,"SE21","NA","1316.523"
"2012","SE",43050,"SE21","NA","951.7187"
"2012","SE",43056,"SE21","NA","1621.177"
"2012","SE",43058,"SE21","NA","1362.271"
"2012","SE",43061,"SE21","NA","1309.699"
"2012","SE",43064,"SE21","NA","369.382"
"2012","SE",43089,"SE21","NA","486.5761"
"2012","SE",43099,"SE21","NA","653.7825"
"2012","SE",43101,"SE21","NA","681.1356"
"2012","SE",43105,"SE21","NA","787.8377"
"2012","SE",43116,"SE21","NA","1575.675"
"2012","SE",43129,"SE21","NA","681.1356"
"2012","SE",43131,"SE21","NA","1362.271"
"2012","SE",43146,"SE21","NA","681.1356"
"2012","SE",43167,"SE21","NA","486.5761"
"2012","SE",43174,"SE21","NA","569.7722"
"2012","SE",43185,"SE21","NA","584.241"
"2012","SE",43190,"SE21","NA","1309.699"
"2012","SE",43203,"SE21","NA","569.7722"
"2012","SE",43206,"SE21","NA","1575.675"
"2012","SE",43226,"SE21","NA","1309.699"
"2012","SE",43237,"SE21","NA","654.8495"
"2012","SE",43286,"SE21","NA","1268.241"
"2012","SE",43294,"SE22","NA","569.7722"
"2012","SE",43299,"SE22","NA","681.1356"
"2012","SE",43311,"SE22","NA","810.5887"
"2012","SE",43316,"SE22","NA","1316.523"
"2012","SE",43324,"SE22","NA","654.8495"
"2012","SE",43331,"SE22","NA","1309.699"
"2012","SE",43336,"SE22","NA","569.7722"
"2012","SE",43342,"SE22","NA","1139.544"
"2012","SE",43346,"SE22","NA","1309.699"
"2012","SE",43349,"SE22","NA","653.7825"
"2012","SE",43359,"SE22","NA","973.1522"
"2012","SE",43380,"SE22","NA","1621.177"
"2012","SE",43382,"SE22","NA","379.8481"
"2012","SE",43402,"SE22","NA","1575.675"
"2012","SE",43412,"SE22","NA","1139.544"
"2012","SE",43417,"SE22","NA","435.855"
"2012","SE",43423,"SE22","NA","379.8481"
"2012","SE",43429,"SE22","NA","1139.544"
"2012","SE",43435,"SE22","NA","1621.177"
"2012","SE",43447,"SE22","NA","973.1522"
"2012","SE",43453,"SE22","NA","658.2613"
"2012","SE",43461,"SE22","NA","475.8593"
"2012","SE",43469,"SE22","NA","1168.482"
"2012","SE",43473,"SE22","NA","1099.165"
"2012","SE",43476,"SE22","NA","475.8593"
"2012","SE",43492,"SE22","NA","1033.63"
"2012","SE",43502,"SE22","NA","1316.523"
"2012","SE",43542,"SE22","NA","1621.177"
"2012","SE",43543,"SE22","NA","1621.177"
"2012","SE",43550,"SE22","NA","253.6482"
"2012","SE",43556,"SE22","NA","951.7187"
"2012","SE",43569,"SE22","NA","584.241"
"2012","SE",43578,"SE22","NA","951.7187"
"2012","SE",43616,"SE22","NA","681.1356"
"2012","SE",43646,"SE22","NA","436.5663"
"2012","SE",43647,"SE22","NA","569.7722"
"2012","SE",43660,"SE22","NA","475.0149"
"2012","SE",43668,"SE22","NA","554.073"
"2012","SE",43690,"SE22","NA","681.1356"
"2012","SE",43692,"SE22","NA","569.7722"
"2012","SE",43693,"SE22","NA","569.7722"
"2012","SE",43720,"SE22","NA","973.1522"
"2012","SE",43733,"SE22","NA","554.073"
"2012","SE",43747,"SE22","NA","1108.146"
"2012","SE",43799,"SE22","NA","653.7825"
"2012","SE",43808,"SE22","NA","681.1356"
"2012","SE",43809,"SE22","NA","653.7825"
"2012","SE",43839,"SE22","NA","951.7187"
"2012","SE",43854,"SE22","NA","1268.241"
"2012","SE",43866,"SE22","NA","1033.63"
"2012","SE",43877,"SE22","NA","1307.565"
"2012","SE",43902,"SE22","NA","681.1356"
"2012","SE",43924,"SE22","NA","973.1522"
"2012","SE",43957,"SE22","NA","569.7722"
"2012","SE",43969,"SE22","NA","569.7722"
"2012","SE",43971,"SE22","NA","475.8593"
"2012","SE",43992,"SE22","NA","436.5663"
"2012","SE",43998,"SE22","NA","369.382"
"2012","SE",44008,"SE22","NA","516.8149"
"2012","SE",44010,"SE22","NA","554.073"
"2012","SE",44043,"SE22","NA","1108.146"
"2012","SE",44065,"SE22","NA","1099.165"
"2012","SE",44068,"SE22","NA","1108.146"
"2012","SE",44098,"SE22","NA","653.7825"
"2012","SE",44101,"SE22","NA","584.241"
"2012","SE",44108,"SE22","NA","554.073"
"2012","SE",44118,"SE22","NA","389.494"
"2012","SE",44125,"SE22","NA","1307.565"
"2012","SE",44155,"SE22","NA","1575.675"
"2012","SE",44158,"SE22","NA","681.1356"
"2012","SE",44168,"SE22","NA","475.8593"
"2012","SE",44169,"SE22","NA","1575.675"
"2012","SE",44171,"SE22","NA","569.7722"
"2012","SE",44179,"SE22","NA","1307.565"
"2012","SE",44203,"SE22","NA","587.5111"
"2012","SE",44206,"SE22","NA","584.241"
"2012","SE",44210,"SE22","NA","973.1522"
"2012","SE",44233,"SE22","NA","1621.177"
"2012","SE",44241,"SE22","NA","554.073"
"2012","SE",44265,"SE22","NA","1316.523"
"2012","SE",44292,"SE22","NA","1108.146"
"2012","SE",44297,"SE22","NA","1168.482"
"2012","SE",44299,"SE22","NA","475.0149"
"2012","SE",44327,"SE22","NA","1307.565"
"2012","SE",44330,"SE22","NA","587.5111"
"2012","SE",44337,"SE22","NA","486.5761"
"2012","SE",44341,"SE22","NA","1168.482"
"2012","SE",44345,"SE22","NA","1033.63"
"2012","SE",44399,"SE22","NA","951.7187"
"2012","SE",44406,"SE22","NA","475.0149"
"2012","SE",44415,"SE22","NA","1621.177"
"2012","SE",44422,"SE22","NA","584.241"
"2012","SE",44449,"SE22","NA","1575.675"
"2012","SE",44451,"SE22","NA","549.5823"
"2012","SE",44464,"SE22","NA","1168.482"
"2012","SE",44474,"SE22","NA","654.8495"
"2012","SE",44495,"SE22","NA","658.2613"
"2012","SE",44503,"SE22","NA","569.7722"
"2012","SE",44509,"SE22","NA","554.073"
"2012","SE",44515,"SE22","NA","681.1356"
"2012","SE",44526,"SE22","NA","681.1356"
"2012","SE",44529,"SE22","NA","787.8377"
"2012","SE",44543,"SE22","NA","1033.63"
"2012","SE",44558,"SE22","NA","1168.482"
"2012","SE",44560,"SE22","NA","277.0365"
"2012","SE",44566,"SE22","NA","951.7187"
"2012","SE",44600,"SE22","NA","1316.523"
"2012","SE",44602,"SE22","NA","486.5761"
"2012","SE",44638,"SE22","NA","951.7187"
"2012","SE",44655,"SE22","NA","475.8593"
"2012","SE",44666,"SE22","NA","569.7722"
"2012","SE",44675,"SE22","NA","475.0149"
"2012","SE",44696,"SE22","NA","1621.177"
"2012","SE",44700,"SE22","NA","554.073"
"2012","SE",44701,"SE22","NA","1139.544"
"2012","SE",44776,"SE22","NA","549.5823"
"2012","SE",44806,"SE22","NA","329.1307"
"2012","SE",44812,"SE22","NA","435.855"
"2012","SE",44815,"SE22","NA","654.8495"
"2012","SE",44822,"SE22","NA","1175.022"
"2012","SE",44830,"SE22","NA","654.8495"
"2012","SE",44837,"SE22","NA","681.1356"
"2012","SE",44842,"SE22","NA","1175.022"
"2012","SE",44861,"SE22","NA","1621.177"
"2012","SE",44866,"SE22","NA","681.1356"
"2012","SE",44873,"SE22","NA","554.073"
"2012","SE",44877,"SE22","NA","475.8593"
"2012","SE",44883,"SE22","NA","654.8495"
"2012","SE",44888,"SE22","NA","1575.675"
"2012","SE",44893,"SE22","NA","950.0297"
"2012","SE",44909,"SE22","NA","1268.241"
"2012","SE",44921,"SE22","NA","584.241"
"2012","SE",44949,"SE22","NA","549.5823"
"2012","SE",44954,"SE22","NA","1621.177"
"2012","SE",44955,"SE22","NA","654.8495"
"2012","SE",44961,"SE22","NA","951.7187"
"2012","SE",44966,"SE22","NA","475.0149"
"2012","SE",44977,"SE22","NA","654.8495"
"2012","SE",44978,"SE22","NA","950.0297"
"2012","SE",44980,"SE22","NA","1575.675"
"2012","SE",44989,"SE22","NA","1139.544"
"2012","SE",44997,"SE22","NA","569.7722"
"2012","SE",45008,"SE22","NA","951.7187"
"2012","SE",45052,"SE22","NA","549.5823"
"2012","SE",45085,"SE22","NA","654.8495"
"2012","SE",45094,"SE22","NA","277.0365"
"2012","SE",45096,"SE22","NA","486.5761"
"2012","SE",45109,"SE22","NA","486.5761"
"2012","SE",45122,"SE22","NA","475.8593"
"2012","SE",45124,"SE22","NA","584.241"
"2012","SE",45131,"SE22","NA","951.7187"
"2012","SE",45138,"SE22","NA","569.7722"
"2012","SE",45151,"SE22","NA","584.241"
"2012","SE",45168,"SE22","NA","554.073"
"2012","SE",45170,"SE22","NA","787.8377"
"2012","SE",45172,"SE22","NA","1621.177"
"2012","SE",45200,"SE22","NA","681.1356"
"2012","SE",45218,"SE22","NA","950.0297"
"2012","SE",45225,"SE22","NA","486.5761"
"2012","SE",45231,"SE22","NA","1033.63"
"2012","SE",45244,"SE22","NA","486.5761"
"2012","SE",45250,"SE22","NA","569.7722"
"2012","SE",45274,"SE22","NA","681.1356"
"2012","SE",45291,"SE22","NA","1307.565"
"2012","SE",45294,"SE22","NA","1575.675"
"2012","SE",45306,"SE22","NA","681.1356"
"2012","SE",45322,"SE22","NA","554.073"
"2012","SE",45334,"SE22","NA","634.1204"
"2012","SE",45349,"SE22","NA","654.8495"
"2012","SE",45355,"SE22","NA","369.382"
"2012","SE",45360,"SE22","NA","653.7825"
"2012","SE",45363,"SE22","NA","1575.675"
"2012","SE",45379,"SE22","NA","475.0149"
"2012","SE",45396,"SE22","NA","787.8377"
"2012","SE",45400,"SE22","NA","369.382"
"2012","SE",45406,"SE22","NA","1307.565"
"2012","SE",45413,"SE22","NA","1362.271"
"2012","SE",45441,"SE22","NA","681.1356"
"2012","SE",45468,"SE22","NA","1108.146"
"2012","SE",45528,"SE22","NA","950.0297"
"2012","SE",45549,"SE22","NA","1108.146"
"2012","SE",45557,"SE22","NA","569.7722"
"2012","SE",45559,"SE22","NA","1316.523"
"2012","SE",45572,"SE22","NA","549.5823"
"2012","SE",45573,"SE22","NA","681.1356"
"2012","SE",45579,"SE22","NA","475.8593"
"2012","SE",45595,"SE22","NA","654.8495"
"2012","SE",45597,"SE22","NA","569.7722"
"2012","SE",45624,"SE22","NA","1362.271"
"2012","SE",45642,"SE22","NA","973.1522"
"2012","SE",45659,"SE22","NA","554.073"
"2012","SE",45674,"SE22","NA","324.3841"
"2012","SE",45685,"SE22","NA","1307.565"
"2012","SE",45695,"SE22","NA","951.7187"
"2012","SE",45707,"SE22","NA","950.0297"
"2012","SE",45728,"SE22","NA","1268.241"
"2012","SE",45760,"SE22","NA","1099.165"
"2012","SE",45765,"SE22","NA","1362.271"
"2012","SE",45837,"SE22","NA","1362.271"
"2012","SE",45872,"SE22","NA","654.8495"
"2012","SE",45874,"SE22","NA","1168.482"
"2012","SE",45878,"SE22","NA","1108.146"
"2012","SE",45907,"SE22","NA","654.8495"
"2012","SE",45912,"SE22","NA","1575.675"
"2012","SE",45920,"SE22","NA","1033.63"
"2012","SE",45927,"SE22","NA","1168.482"
"2012","SE",45981,"SE22","NA","277.0365"
"2012","SE",45986,"SE22","NA","1316.523"
"2012","SE",45996,"SE22","NA","569.7722"
"2012","SE",45998,"SE22","NA","1139.544"
"2012","SE",46004,"SE22","NA","973.1522"
"2012","SE",46013,"SE22","NA","584.241"
"2012","SE",46042,"SE22","NA","326.8913"
"2012","SE",46045,"SE22","NA","787.8377"
"2012","SE",46047,"SE22","NA","1621.177"
"2012","SE",46048,"SE22","NA","973.1522"
"2012","SE",46051,"SE22","NA","389.494"
"2012","SE",46056,"SE22","NA","1139.544"
"2012","SE",46070,"SE22","NA","379.8481"
"2012","SE",46119,"SE22","NA","1575.675"
"2012","SE",46121,"SE22","NA","973.1522"
"2012","SE",46123,"SE22","NA","329.1307"
"2012","SE",46133,"SE22","NA","681.1356"
"2012","SE",46138,"SE22","NA","654.8495"
"2012","SE",46153,"SE22","NA","654.8495"
"2012","SE",46161,"SE22","NA","658.2613"
"2012","SE",46197,"SE22","NA","569.7722"
"2012","SE",46244,"SE22","NA","554.073"
"2012","SE",46259,"SE22","NA","1575.675"
"2012","SE",46276,"SE22","NA","653.7825"
"2012","SE",46277,"SE22","NA","584.241"
"2012","SE",46291,"SE22","NA","1033.63"
"2012","SE",46292,"SE22","NA","475.0149"
"2012","SE",46360,"SE22","NA","973.1522"
"2012","SE",46379,"SE22","NA","1309.699"
"2012","SE",46414,"SE22","NA","422.747"
"2012","SE",46417,"SE22","NA","1099.165"
"2012","SE",46424,"SE22","NA","389.494"
"2012","SE",46426,"SE22","NA","475.8593"
"2012","SE",46462,"SE22","NA","1168.482"
"2012","SE",46464,"SE22","NA","950.0297"
"2012","SE",46467,"SE22","NA","1307.565"
"2012","SE",46481,"SE22","NA","584.241"
"2012","SE",46484,"SE22","NA","653.7825"
"2012","SE",46485,"SE22","NA","326.8913"
"2012","SE",46503,"SE22","NA","1139.544"
"2012","SE",46519,"SE22","NA","584.241"
"2012","SE",46526,"SE22","NA","475.0149"
"2012","SE",46537,"SE22","NA","1575.675"
"2012","SE",46546,"SE22","NA","1362.271"
"2012","SE",46548,"SE22","NA","369.382"
"2012","SE",46609,"SE22","NA","1621.177"
"2012","SE",46611,"SE22","NA","1175.022"
"2012","SE",46615,"SE22","NA","1268.241"
"2012","SE",46622,"SE22","NA","584.241"
"2012","SE",46639,"SE22","NA","435.855"
"2012","SE",46659,"SE22","NA","1033.63"
"2012","SE",46672,"SE22","NA","1362.271"
"2012","SE",46691,"SE22","NA","1033.63"
"2012","SE",46696,"SE22","NA","475.8593"
"2012","SE",46741,"SE22","NA","1033.63"
"2012","SE",46746,"SE22","NA","584.241"
"2012","SE",46750,"SE22","NA","950.0297"
"2012","SE",46765,"SE22","NA","1033.63"
"2012","SE",46768,"SE22","NA","587.5111"
"2012","SE",46796,"SE22","NA","1268.241"
"2012","SE",46799,"SE22","NA","681.1356"
"2012","SE",46836,"SE22","NA","951.7187"
"2012","SE",46875,"SE22","NA","554.073"
"2012","SE",46880,"SE22","NA","554.073"
"2012","SE",46883,"SE22","NA","475.8593"
"2012","SE",46898,"SE22","NA","1139.544"
"2012","SE",46955,"SE22","NA","1621.177"
"2012","SE",46963,"SE22","NA","475.0149"
"2012","SE",46967,"SE22","NA","475.0149"
"2012","SE",46971,"SE22","NA","389.494"
"2012","SE",46982,"SE22","NA","569.7722"
"2012","SE",46995,"SE22","NA","475.8593"
"2012","SE",47013,"SE22","NA","569.7722"
"2012","SE",47020,"SE22","NA","1139.544"
"2012","SE",47026,"SE22","NA","1575.675"
"2012","SE",47081,"SE22","NA","475.0149"
"2012","SE",47082,"SE22","NA","950.0297"
"2012","SE",47088,"SE22","NA","787.8377"
"2012","SE",47090,"SE22","NA","587.5111"
"2012","SE",47112,"SE22","NA","654.8495"
"2012","SE",47142,"SE22","NA","654.8495"
"2012","SE",47143,"SE22","NA","973.1522"
"2012","SE",47144,"SE22","NA","787.8377"
"2012","SE",47161,"SE22","NA","1575.675"
"2012","SE",47168,"SE22","NA","1033.63"
"2012","SE",47181,"SE22","NA","1362.271"
"2012","SE",47189,"SE22","NA","549.5823"
"2012","SE",47199,"SE22","NA","549.5823"
"2012","SE",47255,"SE22","NA","1316.523"
"2012","SE",47257,"SE22","NA","787.8377"
"2012","SE",47258,"SE22","NA","1307.565"
"2012","SE",47269,"SE22","NA","973.1522"
"2012","SE",47273,"SE22","NA","1168.482"
"2012","SE",47295,"SE22","NA","950.0297"
"2012","SE",47300,"SE22","NA","1575.675"
"2012","SE",47311,"SE22","NA","654.8495"
"2012","SE",47319,"SE22","NA","316.6766"
"2012","SE",47321,"SE22","NA","1033.63"
"2012","SE",47335,"SE22","NA","1307.565"
"2012","SE",47360,"SE22","NA","951.7187"
"2012","SE",47362,"SE22","NA","1307.565"
"2012","SE",47363,"SE22","NA","653.7825"
"2012","SE",47365,"SE22","NA","681.1356"
"2012","SE",47373,"SE22","NA","422.747"
"2012","SE",47379,"SE22","NA","1316.523"
"2012","SE",47409,"SE22","NA","1099.165"
"2012","SE",47413,"SE22","NA","654.8495"
"2012","SE",47422,"SE22","NA","1099.165"
"2012","SE",47441,"SE22","NA","634.1204"
"2012","SE",47458,"SE22","NA","1621.177"
"2012","SE",47460,"SE22","NA","1033.63"
"2012","SE",47479,"SE22","NA","475.0149"
"2012","SE",47521,"SE22","NA","1108.146"
"2012","SE",47532,"SE22","NA","681.1356"
"2012","SE",47545,"SE22","NA","1268.241"
"2012","SE",47555,"SE22","NA","584.241"
"2012","SE",47571,"SE22","NA","1309.699"
"2012","SE",47576,"SE22","NA","475.0149"
"2012","SE",47600,"SE22","NA","653.7825"
"2012","SE",47629,"SE22","NA","549.5823"
"2012","SE",47651,"SE22","NA","369.382"
"2012","SE",47677,"SE22","NA","554.073"
"2012","SE",47687,"SE22","NA","475.8593"
"2012","SE",47709,"SE22","NA","1362.271"
"2012","SE",47738,"SE22","NA","569.7722"
"2012","SE",47771,"SE22","NA","973.1522"
"2012","SE",47795,"SE22","NA","1621.177"
"2012","SE",47812,"SE22","NA","1168.482"
"2012","SE",47834,"SE22","NA","787.8377"
"2012","SE",47837,"SE22","NA","653.7825"
"2012","SE",47876,"SE22","NA","1621.177"
"2012","SE",47879,"SE22","NA","277.0365"
"2012","SE",47892,"SE22","NA","1362.271"
"2012","SE",47940,"SE22","NA","1307.565"
"2012","SE",48005,"SE22","NA","681.1356"
"2012","SE",48060,"SE22","NA","1307.565"
"2012","SE",48077,"SE22","NA","681.1356"
"2012","SE",48081,"SE22","NA","681.1356"
"2012","SE",48093,"SE22","NA","486.5761"
"2012","SE",48106,"SE22","NA","653.7825"
"2012","SE",48121,"SE22","NA","569.7722"
"2012","SE",48131,"SE22","NA","634.1204"
"2012","SE",48160,"SE22","NA","584.241"
"2012","SE",48165,"SE22","NA","486.5761"
"2012","SE",48171,"SE22","NA","1139.544"
"2012","SE",48173,"SE22","NA","369.382"
"2012","SE",48190,"SE22","NA","1033.63"
"2012","SE",48204,"SE22","NA","475.8593"
"2012","SE",48207,"SE22","NA","681.1356"
"2012","SE",48226,"SE22","NA","1621.177"
"2012","SE",48230,"SE22","NA","1139.544"
"2012","SE",48233,"SE22","NA","379.8481"
"2012","SE",48234,"SE22","NA","951.7187"
"2012","SE",48249,"SE22","NA","681.1356"
"2012","SE",48261,"SE22","NA","1575.675"
"2012","SE",48263,"SE22","NA","951.7187"
"2012","SE",48264,"SE22","NA","1316.523"
"2012","SE",48293,"SE22","NA","435.855"
"2012","SE",48307,"SE22","NA","1575.675"
"2012","SE",48318,"SE22","NA","379.8481"
"2012","SE",48320,"SE22","NA","1268.241"
"2012","SE",48321,"SE22","NA","658.2613"
"2012","SE",48341,"SE22","NA","475.8593"
"2012","SE",48351,"SE22","NA","1621.177"
"2012","SE",48366,"SE22","NA","653.7825"
"2012","SE",48393,"SE22","NA","438.8409"
"2012","SE",48429,"SE22","NA","1575.675"
"2012","SE",48472,"SE22","NA","569.7722"
"2012","SE",48481,"SE22","NA","475.8593"
"2012","SE",48493,"SE22","NA","389.494"
"2012","SE",48501,"SE22","NA","653.7825"
"2012","SE",48517,"SE22","NA","1099.165"
"2012","SE",48520,"SE22","NA","584.241"
"2012","SE",48522,"SE22","NA","1033.63"
"2012","SE",48523,"SE22","NA","1268.241"
"2012","SE",48530,"SE22","NA","1168.482"
"2012","SE",48531,"SE22","NA","681.1356"
"2012","SE",48536,"SE22","NA","389.494"
"2012","SE",48558,"SE22","NA","1309.699"
"2012","SE",48572,"SE22","NA","317.0602"
"2012","SE",48581,"SE22","NA","1575.675"
"2012","SE",48582,"SE22","NA","475.8593"
"2012","SE",48600,"SE22","NA","569.7722"
"2012","SE",48602,"SE22","NA","584.241"
"2012","SE",48605,"SE22","NA","569.7722"
"2012","SE",48624,"SE22","NA","654.8495"
"2012","SE",48637,"SE22","NA","486.5761"
"2012","SE",48640,"SE22","NA","475.8593"
"2012","SE",48649,"SE22","NA","950.0297"
"2012","SE",48651,"SE22","NA","1108.146"
"2012","SE",48655,"SE22","NA","569.7722"
"2012","SE",48657,"SE22","NA","1621.177"
"2012","SE",48675,"SE22","NA","1362.271"
"2012","SE",48679,"SE22","NA","1307.565"
"2012","SE",48688,"SE22","NA","1268.241"
"2012","SE",48694,"SE22","NA","475.0149"
"2012","SE",48695,"SE22","NA","1168.482"
"2012","SE",48731,"SE22","NA","549.5823"
"2012","SE",48736,"SE22","NA","681.1356"
"2012","SE",48743,"SE22","NA","317.0602"
"2012","SE",48744,"SE22","NA","1268.241"
"2012","SE",48772,"SE22","NA","1168.482"
"2012","SE",48794,"SE22","NA","1316.523"
"2012","SE",48795,"SE22","NA","1033.63"
"2012","SE",48817,"SE22","NA","317.0602"
"2012","SE",48832,"SE22","NA","1175.022"
"2012","SE",48837,"SE22","NA","554.073"
"2012","SE",48839,"SE22","NA","950.0297"
"2012","SE",48841,"SE22","NA","973.1522"
"2012","SE",48846,"SE22","NA","787.8377"
"2012","SE",48849,"SE22","NA","1575.675"
"2012","SE",48870,"SE22","NA","525.2251"
"2012","SE",48899,"SE22","NA","1307.565"
"2012","SE",48905,"SE22","NA","326.8913"
"2012","SE",48914,"SE22","NA","554.073"
"2012","SE",48968,"SE22","NA","1099.165"
"2012","SE",48969,"SE22","NA","516.8149"
"2012","SE",48980,"SE22","NA","584.241"
"2012","SE",49020,"SE22","NA","950.0297"
"2012","SE",49029,"SE22","NA","1099.165"
"2012","SE",49035,"SE22","NA","317.0602"
"2012","SE",49044,"SE22","NA","326.8913"
"2012","SE",49059,"SE22","NA","379.8481"
"2012","SE",49067,"SE22","NA","681.1356"
"2012","SE",49080,"SE22","NA","658.2613"
"2012","SE",49120,"SE22","NA","681.1356"
"2012","SE",49133,"SE22","NA","549.5823"
"2012","SE",49136,"SE22","NA","569.7722"
"2012","SE",49139,"SE22","NA","1575.675"
"2012","SE",49141,"SE22","NA","973.1522"
"2012","SE",49173,"SE22","NA","951.7187"
"2012","SE",49177,"SE22","NA","422.747"
"2012","SE",49182,"SE22","NA","1168.482"
"2012","SE",49191,"SE22","NA","475.8593"
"2012","SE",49202,"SE22","NA","1362.271"
"2012","SE",49211,"SE22","NA","486.5761"
"2012","SE",49222,"SE22","NA","787.8377"
"2012","SE",49230,"SE22","NA","653.7825"
"2012","SE",49252,"SE22","NA","973.1522"
"2012","SE",49265,"SE22","NA","475.8593"
"2012","SE",49267,"SE22","NA","326.8913"
"2012","SE",49272,"SE22","NA","1362.271"
"2012","SE",49280,"SE22","NA","1575.675"
"2012","SE",49289,"SE22","NA","1575.675"
"2012","SE",49290,"SE22","NA","973.1522"
"2012","SE",49292,"SE22","NA","584.241"
"2012","SE",49297,"SE22","NA","475.8593"
"2012","SE",49300,"SE22","NA","1168.482"
"2012","SE",49331,"SE22","NA","1575.675"
"2012","SE",49368,"SE22","NA","475.0149"
"2012","SE",49374,"SE22","NA","486.5761"
"2012","SE",49381,"SE22","NA","681.1356"
"2012","SE",49384,"SE22","NA","681.1356"
"2012","SE",49390,"SE22","NA","379.8481"
"2012","SE",49391,"SE22","NA","951.7187"
"2012","SE",49403,"SE22","NA","1099.165"
"2012","SE",49420,"SE22","NA","475.0149"
"2012","SE",49436,"SE22","NA","973.1522"
"2012","SE",49450,"SE22","NA","475.0149"
"2012","SE",49465,"SE22","NA","681.1356"
"2012","SE",49472,"SE22","NA","422.747"
"2012","SE",49528,"SE22","NA","973.1522"
"2012","SE",49537,"SE22","NA","681.1356"
"2012","SE",49553,"SE22","NA","569.7722"
"2012","SE",49558,"SE22","NA","1621.177"
"2012","SE",49566,"SE22","NA","1362.271"
"2012","SE",49585,"SE22","NA","569.7722"
"2012","SE",49588,"SE22","NA","1175.022"
"2012","SE",49589,"SE22","NA","277.0365"
"2012","SE",49598,"SE22","NA","681.1356"
"2012","SE",49655,"SE22","NA","486.5761"
"2012","SE",49659,"SE22","NA","1168.482"
"2012","SE",49664,"SE22","NA","1033.63"
"2012","SE",49672,"SE22","NA","584.241"
"2012","SE",49683,"SE22","NA","1033.63"
"2012","SE",49687,"SE22","NA","516.8149"
"2012","SE",49697,"SE22","NA","1033.63"
"2012","SE",49703,"SE22","NA","486.5761"
"2012","SE",49708,"SE22","NA","1316.523"
"2012","SE",49710,"SE22","NA","438.8409"
"2012","SE",49711,"SE22","NA","681.1356"
"2012","SE",49717,"SE22","NA","654.8495"
"2012","SE",49761,"SE22","NA","1108.146"
"2012","SE",49764,"SE22","NA","654.8495"
"2012","SE",49771,"SE22","NA","1307.565"
