"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","SE",559144,716.472642607683,"2",1998,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",15,14,55914,"1","0","0","0"
"2013","SE",559261,716.472642607683,"3",1969,"1","1","4","2","13","3","NA","NA","10","NA","NA","0",44,43,55926,"0","0","0","100"
"2013","SE",559262,716.472642607683,"4",1971,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",42,41,55926,"0.9285714286","2","0","100"
"2013","SE",559263,716.472642607683,"2",1993,"1","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",19,19,55926,"1","2","0","0"
"2013","SE",559264,716.472642607683,"3",1996,"2","1","4","2","13","3","NA","NA","NA","0","NA","NA",16,16,55926,"99","0","0","0"
"2013","SE",559271,716.472642607683,"3",1985,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",27,27,55927,"1","0","0","0"
"2013","SE",559272,716.472642607683,"1",1974,"1","1","4","2","13","3","NA","NA","0","NA","NA","NA",38,38,55927,"1","0","0","101"
"2013","SE",559273,716.472642607683,"3",2006,"2","1","1","3","NA","3","NA","NA","NA","NA","30","NA",7,6,55927,"1","0","0","0"
"2013","SE",559274,716.472642607683,"1",2009,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",4,3,55927,"1","2","0","1"
"2013","SE",559361,716.472642607683,"3",1971,"2","1","1","2","13","3","NA","30","NA","0","0","0",42,41,55936,"1","2","0","0"
"2013","SE",559362,716.472642607683,"4",1973,"1","1","4","2","NA","3","NA","NA","NA","NA","0","NA",39,39,55936,"99","1","0","0"
"2013","SE",559363,716.472642607683,"1",2003,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",10,9,55936,"99","0","0","0"
"2013","SE",559364,716.472642607683,"1",2007,"2","1","3","4","13","3","NA","NA","NA","NA","NA","0",6,5,55936,"1","2","0","0"
"2013","SE",559551,716.472642607683,"1",1975,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",38,37,55955,"99","0","0","0"
"2013","SE",559552,716.472642607683,"2",1973,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",39,39,55955,"0.9142857143","0","0","0"
"2013","SE",559553,716.472642607683,"1",2001,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",11,11,55955,"0.5833333333","0","0","0"
"2013","SE",559554,716.472642607683,"1",2004,"2","1","2","3","13","3","15","NA","NA","0","NA","NA",9,8,55955,"0.2257995212","0","0","0"
"2013","SE",559901,716.472642607683,"1",1960,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",53,52,55990,"1","2","0","0"
"2013","SE",559902,716.472642607683,"1",1961,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",51,51,55990,"0.9583333333","0","0","0"
"2013","SE",559903,716.472642607683,"3",1992,"2","1","1","2","NA","3","NA","NA","NA","NA","0","NA",20,20,55990,"1","0","0","0"
"2013","SE",559904,716.472642607683,"4",1995,"1","1","1","3","13","3","NA","NA","NA","NA","0","NA",17,17,55990,"1","1","0","0"
"2013","SE",559921,716.472642607683,"2",1991,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",22,21,55992,"0.9571428571","2","0","0"
"2013","SE",559922,716.472642607683,"3",1963,"2","1","1","2","NA","3","NA","NA","0","NA","NA","NA",49,49,55992,"0.8611111111","2","0","0"
"2013","SE",559923,716.472642607683,"1",1963,"1","1","2","3","13","3","NA","NA","NA","NA","NA","NA",49,49,55992,"0.625","2","0","0"
"2013","SE",559924,716.472642607683,"2",1993,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",20,19,55992,"0.5","0","0","0"
"2013","SE",560081,716.472642607683,"3",1982,"2","1","3","2","NA","3","NA","NA","10","NA","NA","NA",30,30,56008,"99","2","0","0"
"2013","SE",560082,716.472642607683,"2",2002,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",11,10,56008,"99","2","0","0"
"2013","SE",560083,716.472642607683,"2",2004,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",9,8,56008,"1","0","0","0"
"2013","SE",560084,716.472642607683,"3",2009,"1","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",4,3,56008,"0.0476190476","2","0","0"
"2013","SE",560231,716.472642607683,"2",1974,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",39,38,56023,"99","0","0","0"
"2013","SE",560232,716.472642607683,"3",2008,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",5,4,56023,"0.7857142857","2","0","0"
"2013","SE",560233,716.472642607683,"1",2003,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",10,9,56023,"99","0","0","0"
"2013","SE",560234,716.472642607683,"3",2009,"2","1","4","3","13","3","15","NA","NA","0","NA","NA",3,3,56023,"0.9285714286","0","0","0"
"2013","SE",560311,716.472642607683,"3",1975,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",37,37,56031,"0.4151129785","2","0","0"
"2013","SE",560312,716.472642607683,"4",1973,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",39,39,56031,"99","0","0","100"
"2013","SE",560313,716.472642607683,"1",2001,"2","1","3","2","13","3","NA","NA","NA","NA","0","NA",11,11,56031,"1","0","0","0"
"2013","SE",560314,716.472642607683,"1",2004,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8,8,56031,"1","0","0","0"
"2013","SE",560411,716.472642607683,"2",1971,"2","1","4","2","13","3","NA","NA","NA","0","NA","NA",42,41,56041,"1","0","0","0"
"2013","SE",560412,716.472642607683,"4",1968,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",44,44,56041,"1","2","0","0"
"2013","SE",560413,716.472642607683,"3",1997,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",15,15,56041,"1","2","0","0"
"2013","SE",560414,716.472642607683,"3",1999,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",14,13,56041,"1","0","0","0"
"2013","SE",560491,716.472642607683,"2",1966,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",46,46,56049,"1","0","0","0"
"2013","SE",560492,716.472642607683,"4",1966,"1","1","1","4","13","3","NA","30","NA","NA","NA","NA",46,46,56049,"1","0","0","0"
"2013","SE",560493,716.472642607683,"3",2002,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",10,10,56049,"0.2857142857","0","0","100"
"2013","SE",560494,716.472642607683,"1",1989,"2","1","4","3","13","3","NA","NA","NA","NA","0","0",23,23,56049,"0","0","0","0"
"2013","SE",560581,716.472642607683,"4",1966,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",46,46,56058,"99","1","0","0"
"2013","SE",560582,716.472642607683,"1",1963,"2","1","1","4","13","3","NA","NA","0","NA","NA","NA",50,49,56058,"99","0","0","0"
"2013","SE",560583,716.472642607683,"4",1998,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",14,14,56058,"1","0","0","0"
"2013","SE",560584,716.472642607683,"3",2003,"2","1","3","2","13","3","NA","NA","NA","NA","NA","0",9,9,56058,"99","0","0","100"
"2013","SE",560621,716.472642607683,"3",1966,"1","1","4","3","13","5","NA","NA","NA","NA","NA","NA",47,46,56062,"1","0","0","0"
"2013","SE",560622,716.472642607683,"4",1979,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",34,33,56062,"0.5","0","0","0"
"2013","SE",560623,716.472642607683,"3",2005,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",7,7,56062,"0.6666666667","1","0","100"
"2013","SE",560624,716.472642607683,"1",2006,"1","1","1","4","13","3","NA","NA","NA","NA","0","NA",7,6,56062,"1","2","0","0"
"2013","SE",560941,716.472642607683,"1",1975,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",38,37,56094,"99","2","0","0"
"2013","SE",560942,716.472642607683,"1",1973,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",40,39,56094,"0.8333333333","0","0","0"
"2013","SE",560943,716.472642607683,"2",2001,"2","1","2","2","NA","NA","NA","NA","NA","NA","NA","0",11,11,56094,"0","2","0","0"
"2013","SE",560944,716.472642607683,"3",2004,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",9,8,56094,"99","0","0","0"
"2013","SE",561071,716.472642607683,"3",1965,"1","1","1","4","13","3","NA","NA","NA","0","NA","0",47,47,56107,"99","0","0","0"
"2013","SE",561072,716.472642607683,"4",1969,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",44,43,56107,"0.5","1","0","100"
"2013","SE",561073,716.472642607683,"2",2002,"2","1","4","3","13","NA","NA","NA","NA","0","NA","NA",10,10,56107,"0.7736346092","2","0","0"
"2013","SE",561074,716.472642607683,"2",2006,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",7,6,56107,"99","1","0","0"
"2013","SE",561221,716.472642607683,"1",1958,"1","1","4","3","13","3","NA","NA","NA","44","NA","NA",54,54,56122,"1","2","0","100"
"2013","SE",561222,716.472642607683,"1",1971,"2","1","4","4","13","3","NA","NA","NA","39","NA","NA",41,41,56122,"99","0","0","0"
"2013","SE",561223,716.472642607683,"1",1997,"1","1","1","2","13","3","NA","30","NA","NA","NA","NA",16,15,56122,"1","0","0","0"
"2013","SE",561224,716.472642607683,"3",1999,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",13,13,56122,"1","0","0","0"
"2013","SE",561361,716.472642607683,"3",1964,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",48,48,56136,"99","0","0","0"
"2013","SE",561362,716.472642607683,"2",1958,"1","1","NA","2","13","3","NA","NA","NA","NA","NA","NA",55,54,56136,"1","2","0","0"
"2013","SE",561363,716.472642607683,"2",1993,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",20,19,56136,"99","2","0","0"
"2013","SE",561364,716.472642607683,"2",2004,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",9,8,56136,"0.9285714286","0","0","0"
"2013","SE",561481,716.472642607683,"3",1966,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",47,46,56148,"0.8212330939","0","1","0"
"2013","SE",561482,716.472642607683,"2",1967,"2","1","3","3","NA","NA","NA","NA","NA","NA","NA","0",45,45,56148,"1","0","0","100"
"2013","SE",561483,716.472642607683,"3",2001,"2","1","4","3","13","3","NA","NA","NA","NA","0","NA",12,11,56148,"99","2","0","0"
"2013","SE",561484,716.472642607683,"4",2003,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",9,9,56148,"99","1","0","0"
"2013","SE",561641,716.472642607683,"2",1980,"2","1","3","4","13","3","NA","NA","NA","NA","0","NA",32,32,56164,"0.8392857143","0","0","0"
"2013","SE",561642,716.472642607683,"2",1974,"1","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",38,38,56164,"0.5833333333","0","0","0"
"2013","SE",561643,716.472642607683,"2",2006,"2","1","3","3","NA","3","NA","NA","NA","40","0","NA",6,6,56164,"1","0","0","0"
"2013","SE",561644,716.472642607683,"3",2008,"1","1","3","2","13","5","NA","NA","NA","NA","0","NA",5,4,56164,"99","0","0","0"
"2013","SE",561671,716.472642607683,"1",1967,"2","1","1","3","13","3","NA","NA","10","NA","0","0",46,45,56167,"0.5","0","0","0"
"2013","SE",561672,716.472642607683,"1",1973,"1","1","4","2","13","3","NA","NA","NA","0","NA","0",39,39,56167,"0.5","2","0","0"
"2013","SE",561673,716.472642607683,"3",2004,"2","1","3","3","13","3","NA","NA","NA","NA","NA","0",9,8,56167,"0.9571428571","0","0","100"
"2013","SE",561674,716.472642607683,"1",2005,"2","1","4","2","13","3","NA","NA","NA","0","NA","NA",7,7,56167,"1","0","0","0"
"2013","SE",562071,716.472642607683,"3",1981,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","0",31,31,56207,"1","0","0","0"
"2013","SE",562072,716.472642607683,"2",1982,"2","1","1","3","13","NA","NA","NA","NA","0","NA","NA",31,30,56207,"99","2","0","0"
"2013","SE",562073,716.472642607683,"1",2010,"2","1","3","2","NA","NA","NA","NA","15","NA","0","NA",3,2,56207,"99","0","0","100"
"2013","SE",562074,716.472642607683,"1",2012,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",0,0,56207,"1","2","0","0"
"2013","SE",562331,716.472642607683,"3",1973,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",39,39,56233,"1","0","0","0"
"2013","SE",562332,716.472642607683,"1",1974,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",39,38,56233,"99","0","0","0"
"2013","SE",562333,716.472642607683,"3",2003,"1","1","3","2","13","3","NA","NA","NA","30","NA","0",10,9,56233,"0.5","0","0","0"
"2013","SE",562334,716.472642607683,"3",2006,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",7,6,56233,"1","0","0","0"
"2013","SE",562341,716.472642607683,"3",1973,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",39,39,56234,"0.5","0","0","0"
"2013","SE",562342,716.472642607683,"3",1972,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",40,40,56234,"0.3789976058","2","0","0"
"2013","SE",562343,716.472642607683,"2",2000,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",12,12,56234,"99","2","0","0"
"2013","SE",562344,716.472642607683,"1",2005,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",7,7,56234,"99","0","0","0"
"2013","SE",562351,716.472642607683,"1",1988,"2","1","3","4","13","3","NA","NA","NA","NA","0","NA",25,24,56235,"0","0","0","0"
"2013","SE",562352,716.472642607683,"4",1984,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",28,28,56235,"0.6666666667","2","0","101"
"2013","SE",562353,716.472642607683,"4",2010,"2","1","1","3","13","3","NA","30","NA","0","NA","NA",2,2,56235,"0.9571428571","0","0","0"
"2013","SE",562354,716.472642607683,"3",2011,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",1,1,56235,"0","0","0","0"
"2013","SE",562381,716.472642607683,"3",1980,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",32,32,56238,"1","0","0","0"
"2013","SE",562382,716.472642607683,"2",1973,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",40,39,56238,"1","0","0","0"
"2013","SE",562383,716.472642607683,"3",2005,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",8,7,56238,"99","2","0","0"
"2013","SE",562384,716.472642607683,"2",2006,"1","1","4","2","13","3","NA","NA","0","0","NA","NA",7,6,56238,"99","2","0","1"
"2013","SE",562431,716.472642607683,"4",1951,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",62,61,56243,"1","0","0","0"
"2013","SE",562432,716.472642607683,"1",1951,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",62,61,56243,"1","0","0","0"
"2013","SE",562433,716.472642607683,"2",1986,"1","1","3","2","NA","3","NA","NA","NA","0","NA","NA",26,26,56243,"1","2","0","0"
"2013","SE",562434,716.472642607683,"4",1990,"1","1","1","2","NA","5","NA","30","NA","NA","NA","NA",23,22,56243,"0.5","0","0","0"
"2013","SE",562781,716.472642607683,"3",1969,"1","1","3","4","13","3","NA","NA","NA","NA","NA","0",43,43,56278,"0","0","0","0"
"2013","SE",562782,716.472642607683,"2",1971,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",41,41,56278,"0.5339285714","0","0","0"
"2013","SE",562783,716.472642607683,"3",1994,"2","1","3","4","NA","3","NA","30","NA","NA","NA","NA",19,18,56278,"99","2","0","0"
"2013","SE",562784,716.472642607683,"1",2003,"1","1","4","3","13","3","NA","30","NA","NA","NA","NA",9,9,56278,"1","0","0","0"
"2013","SE",562801,716.472642607683,"1",1964,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",48,48,56280,"99","0","0","111"
"2013","SE",562802,716.472642607683,"3",1964,"2","1","3","2","13","3","NA","NA","0","NA","NA","NA",49,48,56280,"0.4","0","0","0"
"2013","SE",562803,716.472642607683,"4",1994,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",19,18,56280,"0.6607142857","2","0","0"
"2013","SE",562804,716.472642607683,"3",1997,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",16,15,56280,"99","2","0","100"
"2013","SE",562821,716.472642607683,"1",1972,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",41,40,56282,"99","2","0","0"
"2013","SE",562822,716.472642607683,"2",1969,"1","1","2","3","13","3","NA","NA","NA","40","NA","NA",44,43,56282,"1","2","0","0"
"2013","SE",562823,716.472642607683,"2",1993,"1","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA",20,19,56282,"0.9428571429","0","0","0"
"2013","SE",562824,716.472642607683,"2",1995,"1","1","3","3","13","NA","NA","NA","NA","NA","0","NA",18,17,56282,"0.3753907522","2","0","0"
"2013","SE",562911,716.472642607683,"3",1982,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",31,30,56291,"99","0","0","0"
"2013","SE",562912,716.472642607683,"1",2002,"1","1","2","2","13","NA","NA","NA","NA","NA","NA","0",10,10,56291,"1","0","0","100"
"2013","SE",562913,716.472642607683,"1",2004,"1","1","3","3","13","3","NA","NA","NA","0","0","0",8,8,56291,"0.8571428571","2","0","0"
"2013","SE",562914,716.472642607683,"2",2009,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",3,3,56291,"0.7857142857","0","0","0"
"2013","SE",562961,716.472642607683,"2",1965,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",47,47,56296,"99","0","0","0"
"2013","SE",562962,716.472642607683,"3",1969,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",44,43,56296,"1","0","0","0"
"2013","SE",562963,716.472642607683,"2",2002,"2","1","2","3","NA","3","NA","NA","NA","NA","NA","NA",11,10,56296,"0.8457334418","0","0","0"
"2013","SE",562964,716.472642607683,"1",2006,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","0",7,6,56296,"0.599288907","2","0","100"
"2013","SE",563111,716.472642607683,"4",1987,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",26,25,56311,"1","2","0","0"
"2013","SE",563112,716.472642607683,"1",1956,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",56,56,56311,"1","0","0","0"
"2013","SE",563113,716.472642607683,"4",1989,"1","1","1","2","13","NA","NA","NA","10","NA","NA","NA",24,23,56311,"0.986834756","0","0","0"
"2013","SE",563114,716.472642607683,"2",1992,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",20,20,56311,"0.8628741705","2","0","0"
"2013","SE",563261,716.472642607683,"4",1965,"1","1","4","3","13","3","15","NA","NA","NA","NA","NA",47,47,56326,"99","0","0","0"
"2013","SE",563262,716.472642607683,"1",1970,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","0",43,42,56326,"0.8971556279","0","0","0"
"2013","SE",563263,716.472642607683,"1",1994,"1","1","1","2","13","3","NA","NA","NA","0","NA","0",19,18,56326,"99","1","0","0"
"2013","SE",563264,716.472642607683,"2",1996,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",16,16,56326,"99","2","0","0"
"2013","SE",563441,716.472642607683,"3",1980,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","0",32,32,56344,"1","0","0","0"
"2013","SE",563442,716.472642607683,"2",1976,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",37,36,56344,"99","1","0","0"
"2013","SE",563443,716.472642607683,"2",2008,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",4,4,56344,"1","0","0","0"
"2013","SE",563444,716.472642607683,"2",2011,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",1,1,56344,"0.7857142857","0","0","100"
"2013","SE",563831,716.472642607683,"2",1979,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",34,33,56383,"0.5833333333","1","0","0"
"2013","SE",563832,716.472642607683,"4",1977,"1","1","1","3","13","3","NA","NA","NA","40","NA","0",36,35,56383,"1","2","0","0"
"2013","SE",563833,716.472642607683,"1",2004,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",8,8,56383,"99","2","1","0"
"2013","SE",563834,716.472642607683,"3",2007,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",6,5,56383,"1","2","0","0"
"2013","SE",563881,716.472642607683,"1",1973,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",39,39,56388,"99","0","0","0"
"2013","SE",563882,716.472642607683,"2",1972,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",40,40,56388,"1","0","0","0"
"2013","SE",563883,716.472642607683,"1",2000,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",12,12,56388,"0.9523809524","0","0","111"
"2013","SE",563884,716.472642607683,"3",2005,"2","1","4","4","13","3","NA","NA","NA","0","NA","NA",8,7,56388,"99","0","0","0"
"2013","SE",564001,716.472642607683,"1",1959,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",54,53,56400,"1","0","0","0"
"2013","SE",564002,716.472642607683,"3",1965,"2","1","2","2","13","3","NA","NA","NA","0","NA","NA",47,47,56400,"99","0","0","0"
"2013","SE",564003,716.472642607683,"1",2000,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",13,12,56400,"99","2","0","0"
"2013","SE",564004,716.472642607683,"1",2003,"2","1","1","3","13","3","NA","NA","NA","0","NA","NA",9,9,56400,"0","2","0","100"
"2013","SE",564011,716.472642607683,"2",1979,"2","1","3","3","13","3","NA","NA","NA","22","NA","NA",33,33,56401,"0.4485778139","0","0","0"
"2013","SE",564012,716.472642607683,"4",1979,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",33,33,56401,"1","0","0","0"
"2013","SE",564013,716.472642607683,"1",2005,"2","1","3","2","13","NA","NA","NA","NA","NA","0","0",7,7,56401,"99","0","0","0"
"2013","SE",564014,716.472642607683,"4",2008,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",4,4,56401,"99","0","0","0"
"2013","SE",564081,716.472642607683,"2",1973,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",39,39,56408,"1","2","0","0"
"2013","SE",564082,716.472642607683,"2",1970,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",43,42,56408,"1","0","0","0"
"2013","SE",564083,716.472642607683,"3",2003,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",10,9,56408,"99","2","0","100"
"2013","SE",564084,716.472642607683,"1",2005,"1","1","1","4","13","3","NA","NA","20","NA","NA","0",7,7,56408,"1","2","0","0"
"2013","SE",564431,716.472642607683,"4",1964,"1","1","1","3","NA","3","NA","NA","0","NA","NA","NA",48,48,56443,"0.9583333333","0","0","0"
"2013","SE",564432,716.472642607683,"1",1964,"2","1","4","2","NA","3","NA","NA","NA","NA","0","0",48,48,56443,"1","2","0","0"
"2013","SE",564433,716.472642607683,"2",1994,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",19,18,56443,"99","2","0","0"
"2013","SE",564434,716.472642607683,"2",1997,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",15,15,56443,"0.8971556279","0","0","0"
"2013","SE",564551,716.472642607683,"1",1971,"1","1","3","2","13","3","NA","NA","NA","0","NA","NA",42,41,56455,"1","0","0","0"
"2013","SE",564552,716.472642607683,"3",1978,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",34,34,56455,"1","2","0","0"
"2013","SE",564553,716.472642607683,"4",2004,"1","1","2","2","13","3","NA","NA","NA","NA","NA","NA",9,8,56455,"0","0","0","0"
"2013","SE",564554,716.472642607683,"4",2010,"2","1","4","2","NA","3","NA","NA","NA","0","NA","NA",3,2,56455,"1","0","0","0"
"2013","SE",564741,716.472642607683,"4",1992,"2","1","4","2","13","NA","NA","NA","NA","0","NA","0",21,20,56474,"0.3903361787","0","0","0"
"2013","SE",564742,716.472642607683,"3",1967,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",46,45,56474,"99","2","0","0"
"2013","SE",564743,716.472642607683,"3",1969,"2","1","4","3","NA","3","NA","30","NA","NA","NA","NA",43,43,56474,"1","2","0","0"
"2013","SE",564744,716.472642607683,"2",2001,"2","1","1","3","NA","3","NA","NA","NA","NA","0","NA",12,11,56474,"99","0","0","0"
"2013","SE",564821,716.472642607683,"4",1991,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",21,21,56482,"0.9285714286","0","0","0"
"2013","SE",564822,716.472642607683,"1",1963,"2","1","3","4","13","3","NA","NA","NA","0","NA","NA",49,49,56482,"99","2","0","100"
"2013","SE",564823,716.472642607683,"2",1963,"1","1","3","4","NA","NA","NA","NA","NA","15","NA","0",50,49,56482,"0.9583333333","2","0","0"
"2013","SE",564824,716.472642607683,"3",1993,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",19,19,56482,"0.9142857143","0","0","0"
"2013","SE",565041,716.472642607683,"3",1964,"2","1","3","3","13","3","NA","NA","NA","NA","NA","NA",49,48,56504,"1","0","0","0"
"2013","SE",565042,716.472642607683,"3",1968,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",44,44,56504,"1","0","1","0"
"2013","SE",565043,716.472642607683,"3",1985,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",27,27,56504,"1","0","0","1"
"2013","SE",565044,716.472642607683,"3",1996,"1","1","1","3","13","3","NA","NA","12","NA","NA","0",16,16,56504,"0.9523809524","2","0","0"
"2013","SE",565181,716.472642607683,"4",1971,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",41,41,56518,"1","2","0","0"
"2013","SE",565182,716.472642607683,"2",1960,"1","1","4","2","13","NA","NA","NA","0","NA","NA","NA",52,52,56518,"0.1964285714","0","0","0"
"2013","SE",565183,716.472642607683,"2",2002,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",11,10,56518,"0.1213542129","2","0","0"
"2013","SE",565184,716.472642607683,"4",2004,"2","1","1","2","13","3","NA","30","NA","NA","NA","NA",8,8,56518,"1","0","0","0"
"2013","SE",565311,716.472642607683,"1",1994,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",19,18,56531,"1","0","0","0"
"2013","SE",565312,716.472642607683,"1",1968,"1","1","1","2","13","NA","NA","NA","8","NA","NA","0",45,44,56531,"99","0","0","0"
"2013","SE",565313,716.472642607683,"1",1969,"2","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA",43,43,56531,"1","0","0","0"
"2013","SE",565314,716.472642607683,"2",1997,"1","1","4","4","13","3","NA","NA","5","NA","NA","NA",15,15,56531,"99","2","0","0"
"2013","SE",565411,716.472642607683,"1",1988,"2","1","1","4","13","3","NA","NA","0","NA","NA","NA",25,24,56541,"1","0","0","0"
"2013","SE",565412,716.472642607683,"3",1950,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",62,62,56541,"1","2","0","0"
"2013","SE",565413,716.472642607683,"2",1964,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",49,48,56541,"1","0","0","0"
"2013","SE",565414,716.472642607683,"3",1991,"2","1","4","3","13","3","NA","NA","3","NA","NA","NA",21,21,56541,"1","0","0","0"
"2013","SE",565421,716.472642607683,"3",1982,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",31,30,56542,"1","0","0","0"
"2013","SE",565422,716.472642607683,"2",2002,"1","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",10,10,56542,"1","2","0","0"
"2013","SE",565423,716.472642607683,"4",2004,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",8,8,56542,"0.5","0","0","0"
